obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""253.1501263""","=""0.0000006""","=""""","=""4.3492e+07""",AA,"=""(204.113297775)""","=""(209.0109527844)""","=""4d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""253.1501464""","=""0.0000007""","=""""","=""1.2946e+07""",AA,"=""(204.113296902)""","=""(209.010951524)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""253.1611941""","=""0.0000005""","=""""","=""1.1039e+08""",AA,"=""(204.112816024)""","=""(209.010256916)""","=""4p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""253.1635540""","=""0.0000007""","=""""","=""4.8398e+07""",AA,"=""(204.112813592)""","=""(209.010208832)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""465.8525846""","=""0.0000015""","=""""","=""9.5933e+07""",AA,"=""(209.010208832)""","=""(211.671655876)""","=""5p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""465.8608727""","=""0.0000017""","=""""","=""6.2203e+07""",AA,"=""(209.010256916)""","=""(211.671656610)""","=""5s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""465.9229501""","=""0.0000011""","=""""","=""2.2911e+07""",AA,"=""(209.010208832)""","=""(211.671253934)""","=""5p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""465.9362449""","=""0.0000017""","=""""","=""6.2268e+07""",AA,"=""(209.010256916)""","=""(211.671226089)""","=""5s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""465.9575416""","=""0.0000024""","=""""","=""1.7295e+08""",AA,"=""(209.010951524)""","=""(211.671799077)""","=""5d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""465.9577166""","=""0.0000013""","=""""","=""1.1515e+08""",AA,"=""(209.0109527844)""","=""(211.671799338)""","=""5p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""465.9824911""","=""0.0000023""","=""""","=""2.4583e+06""",AA,"=""(209.010951524)""","=""(211.671656610)""","=""5d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""465.9828405""","=""0.0000013""","=""""","=""1.9197e+07""",AA,"=""(209.0109527844)""","=""(211.671655876)""","=""5p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""465.9883414""","=""0.0000013""","=""""","=""2.7319e+08""",AA,"=""(209.011198982)""","=""(211.6718706651)""","=""5f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""465.9883959""","=""0.0000024""","=""""","=""1.8531e+08""",AA,"=""(209.011199430)""","=""(211.671870801)""","=""5d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""466.0008338""","=""0.0000018""","=""""","=""4.7683e+05""",AA,"=""(209.011198982)""","=""(211.671799338)""","=""5f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""466.0009580""","=""0.0000024""","=""""","=""1.2355e+07""",AA,"=""(209.011199430)""","=""(211.671799077)""","=""5d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""466.00248534""","=""0.00000023""","=""""","=""4.1208e+08""",AA,"=""(209.0113226876)""","=""(211.6719136143)""","=""5g""","=""2G""","=""7/2""","=""6h""","=""2H*""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""466.0025118""","=""0.0000013""","=""""","=""2.8330e+08""",AA,"=""(209.011322923)""","=""(211.6719136987)""","=""5f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""466.0099841""","=""0.0000011""","=""""","=""8.0947e+04""",AA,"=""(209.0113226876)""","=""(211.671870801)""","=""5g""","=""2G""","=""7/2""","=""6f""","=""2F*""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""466.0100493""","=""0.0000013""","=""""","=""1.0118e+07""",AA,"=""(209.011322923)""","=""(211.6718706651)""","=""5f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""466.01048522""","=""0.00000023""","=""""","=""4.2143e+08""",AA,"=""(209.0113970496)""","=""(211.6719423026)""","=""5g""","=""2G""","=""9/2""","=""6h""","=""2H*""","=""11/2""",10,12,,"=""T7771""","=""""",
"=""""","=""466.01551021""","=""0.00000023""","=""""","=""9.3649e+06""",AA,"=""(209.0113970496)""","=""(211.6719136143)""","=""5g""","=""2G""","=""9/2""","=""6h""","=""2H*""","=""9/2""",10,10,,"=""T7771""","=""""",
"=""""","=""466.0225429""","=""0.0000018""","=""""","=""9.5402e+06""",AA,"=""(209.011322923)""","=""(211.671799338)""","=""5f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""466.0225475""","=""0.0000011""","=""""","=""2.9154e+06""",AA,"=""(209.0113226876)""","=""(211.671799077)""","=""5g""","=""2G""","=""7/2""","=""6f""","=""2F*""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""466.0230094""","=""0.0000011""","=""""","=""2.8338e+06""",AA,"=""(209.0113970496)""","=""(211.671870801)""","=""5g""","=""2G""","=""9/2""","=""6f""","=""2F*""","=""7/2""",10,8,,"=""T7771""","=""""",
"=""""","=""466.0259122""","=""0.0000023""","=""""","=""2.2138e+07""",AA,"=""(209.011199430)""","=""(211.671656610)""","=""5d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""466.0259624""","=""0.0000018""","=""""","=""1.0022e+07""",AA,"=""(209.011198982)""","=""(211.671655876)""","=""5f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""466.0532453""","=""0.0000009""","=""""","=""4.5890e+07""",AA,"=""(209.0109527844)""","=""(211.671253934)""","=""5p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""466.0579027""","=""0.0000023""","=""""","=""2.4631e+07""",AA,"=""(209.010951524)""","=""(211.671226089)""","=""5d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
