obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""244.788""","=""244.789""","=""600""","=""9.4e+07""",D,"=""25.359846""","=""30.42478?""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",6,4,,"=""T1619CA,LS""","=""L480""",
"=""244.932""","=""244.933""","=""600""","=""1.8e+08""",D,"=""25.308155""","=""30.37012?""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",4,2,,"=""T1619CA,LS""","=""L480""",
"=""""","=""246.914""","=""""","=""4.6e+07""",D,"=""24.929802""","=""29.95116?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""3/2""",2,4,,"=""T1619CA,LS""","=""""",
"=""""","=""246.993""","=""""","=""9.3e+07""",D,"=""24.929802""","=""29.94955?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""1/2""",2,2,,"=""T1619CA,LS""","=""""",
"=""""","=""247.1524""","=""""","=""1.6e+07""",D,"=""25.090263""","=""30.106770""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).4d""","=""4P""","=""5/2""",8,6,,"=""T1619CA,LS""","=""""",
"=""""","=""247.806""","=""""","=""4.3e+07""",D,"=""24.961853""","=""29.96513?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",4,6,,"=""T1619CA,LS""","=""""",
"=""""","=""248.248""","=""""","=""2.6e+07""",D,"=""25.015530""","=""30.00990?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""7/2""",6,8,,"=""T1619CA,LS""","=""""",
"=""""","=""248.500""","=""""","=""7.3e+07""",D,"=""24.961853""","=""29.95116?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""3/2""",4,4,,"=""T1619CA,LS""","=""""",
"=""""","=""248.580""","=""""","=""9.1e+07""",D,"=""24.961853""","=""29.94955?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""1/2""",4,2,,"=""T1619CA,LS""","=""""",
"=""248.766""","=""248.762""","=""500""","=""6.8e+07""",D,"=""25.533065""","=""30.51712?""","=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""5/2""",4,6,,"=""T1619CA,LS""","=""L480""",
"=""""","=""250.493""","=""""","=""1.0e+08""",D,"=""25.015530""","=""29.96513?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",6,6,,"=""T1619CA,LS""","=""""",
"=""""","=""251.202""","=""""","=""6.3e+07""",D,"=""25.015530""","=""29.95116?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""3/2""",6,4,,"=""T1619CA,LS""","=""""",
"=""""","=""252.019""","=""""","=""1.5e+08""",D,"=""25.090263""","=""30.00990?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""7/2""",8,8,,"=""T1619CA,LS""","=""""",
