Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
V f6D;v=3d4(5D)4d,V y6Fo;v=3d4(5D)4p,4.3478e-08,-2.2054668331322795
V s4Fo;v=3d4(5D)5p,V e4D;v=3d4(5D)5s,1.7857e-07,-0.6044462187551494
V s4Fo;v=3d4(5D)5p,V f4F;v=3d3.4s(5F)5s,1.7544e-06,-0.44420033896498
V q4Do;v=3d4(5D)5p,V e4D;v=3d4(5D)5s,4.7619e-07,-0.6450377089240495
V q4Do;v=3d4(5D)5p,V f4F;v=3d3.4s(5F)5s,6.6667e-07,-0.4847918291338802
V 6Go;v=3d3.4s(5F)5p,V e4D;v=3d4(5D)5s,3.5714e-07,-0.6692388661658697
V u4Po;v=3d4(5D)5p,V e6F;v=3d3.4s(5F)5s,4.5454e-08,-0.7764455294189103
V 6Fo;v=3d3.4s(5F)5p,V e6F;v=3d3.4s(5F)5s,4.1667e-08,-0.7851986119049306
V e6H;v=3d3.4s(5F)4d,V e6F;v=3d3.4s(5F)5s,8.3333e-08,-0.7890792277946304
V 6Do;v=3d3.4s(5F)5p,V a2G;v=3d3.4s2,2.3256e-08,-4.08905331569492
V t2Fo;v=3d4(1G{2})4p,V 6Go;v=3d3(4F)4s.4p(3Po),6.2035e-09,-3.4135299594449697
V t2Fo;v=3d4(1G{2})4p,V z6Fo;v=3d3(4F)4s.4p(3Po),1.2195e-07,-3.1954945181449697
V 4H;v=3d3.4s(5F)4d,V z2Go;v=3d3(4F)4s.4p(3Po),2.7778e-08,-2.23713166694149
V f6G;v=3d3.4s(5F)4d,V z6Do;v=3d3(4F)4s.4p(3Po),1.7544e-08,-3.2231676488054997
V e2F;v=3d3(4F)4s(3F)5s,V b4D;v=3d4(3D)4s,1.2658e-08,-2.8933513767632197
V e2F;v=3d3(4F)4s(3F)5s,V f4F;v=3d3.4s(5F)5s,1.5625e-06,-0.5834189837745702
V f6P;v=3d3.4s(5F)4d,V z6Fo;v=3d3(4F)4s.4p(3Po),1.2658e-08,-3.22593193670473
V f6P;v=3d3.4s(5F)4d,V 6Go;v=3d3(4F)4s.4p(3Po),1.3333e-08,-3.44396737800473
V 4Fo;v=3d4(3D)4p,V b2G;v=3d4(1G{2})4s,1.25e-08,-2.79960288776037
V 4Fo;v=3d4(3D)4p,V 2I;v=3d4(1I)4s,2.1739e-08,-2.6909773820603697
V t2Ho;v=3d4(1G{2})4p,V 2So;v=3d3(2P)4s.4p(3Po),1.0638e-07,-1.5195524769611706
V 4G;v=3d3.4s(5F)4d,V z6Fo;v=3d3(4F)4s.4p(3Po),1.0417e-08,-3.24912884510608
V 6F;v=3d3.4s(5F)4d,V 2I;v=3d4(1I)4s,2.2222e-08,-2.72440275087385
V 2Io;v=3d4(1I)4p,V b2G;v=3d4(1G{2})4s,1.2987e-08,-2.83822307464984
V s2Go;v=3d4(1G{2})4p,V 2So;v=3d3(2P)4s.4p(3Po),1e-07,-1.557478368356
V 4F;v=3d3.4s(5F)4d,V w4Fo;v=3d3(4F)4s.4p(1Po),9.0909e-08,-1.4888422994570893
V 4F;v=3d3(4F)4s(3F)5s,V w4Fo;v=3d3(4F)4s.4p(1Po),1.2195e-07,-1.5040548096700492
V 4Go;v=3d3.4s(5F)5p,V f4F;v=3d3.4s(5F)5s,2.5e-07,-0.7382716753474305
V p4Fo;v=3d3(2F)4s.4p(3Po),V f4F;v=3d3.4s(5F)5s,3.4483e-07,-0.7797682292861303
V 6D;v=3d4(5D)6s,V e6G;v=3d4(5D)4d,4e-07,-0.4533377635998308
V 6D;v=3d4(5D)6s,V f6F;v=3d4(5D)4d,5.1814e-07,-0.40972112877570055
V 6D;v=3d4(5D)6s,V 6Do;v=3d4(5D)5p,1.2987e-06,-0.4031253215766002
V o4Do;v=3d3.4s(5F)5p,V f4F;v=3d3.4s(5F)5s,2.9412e-07,-0.7889428483224803
V 4D;v=3d4(5D)6s,V s4Fo;v=3d4(5D)5p,4.8309e-07,-0.38586711928121
V 4D;v=3d4(5D)6s,V t4Go;v=3d4(3G)4p,1.3158e-06,-0.53833936915815
V 4D;v=3d4(5D)6s,V r4Do;v=3d3(4P)4s.4p(1Po),1.8182e-06,-0.5164442648092598
V 4D;v=3d4(5D)6s,V q4Do;v=3d4(5D)5p,5.5556e-06,-0.3452756291123098
V r4Go;v=3d3(2F)4s.4p(3Po),V f4F;v=3d3.4s(5F)5s,1.6129e-07,-0.8634804289258406
V 2Ho;v=3d3(2G)4s.4p(1Po),V a2G;v=3d3.4s2,6.9444e-09,-4.56366627695199
V 2Ho;v=3d3(2G)4s.4p(1Po),V a2H;v=3d3.4s2,1.2346e-08,-4.0215826713763
V 2Ho;v=3d3(2G)4s.4p(1Po),V 2I;v=3d4(1I)4s,2.1739e-08,-3.1271065359001295
V 2Ho;v=3d3(2G)4s.4p(1Po),V b2H;v=3d4(3H)4s,4.3478e-08,-3.5555701716001296
V f6H;v=3d3.4s(5F)5d,V e6H;v=3d3.4s(5F)4d,2.1739e-07,-0.7701720736994702
V x2Io;v=3d3(2H)4s.4p(1Po),V a2H;v=3d3.4s2,2.381e-09,-4.30381378994833
