obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""206.2814""","=""0.0008""","=""206.2816""","=""0.0003""","=""700""","=""2.35e+08""",B,"=""35.034392""","=""41.044828""","=""3s2.3p5.4p""","=""3P""","=""1""","=""3s2.3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",3,1,,"=""u33""","=""L262""",
"=""206.4184""","=""0.0008""","=""206.4185""","=""0.0003""","=""600""","=""1.6e+07""",C,"=""34.346400""","=""40.352848""","=""3s2.3p5.4p""","=""3D""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",7,5,,"=""u33""","=""L262""",
"=""206.8287""","=""0.0008""","=""206.8287""","=""0.0003""","=""700""","=""""",,"=""34.683563""","=""40.678098""","=""3s2.3p5.4p""","=""1D""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L262""",
"=""207.5503""","=""0.0008""","=""207.5504""","=""0.0003""","=""700""","=""6.0e+07""",B,"=""34.683563""","=""40.657254""","=""3s2.3p5.4p""","=""1D""","=""2""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",5,5,,"=""u33""","=""L262""",
"=""207.9579""","=""0.0008""","=""207.9572""","=""0.0003""","=""2100""","=""2.9e+08""",B,"=""34.390844""","=""40.352848""","=""3s2.3p5.4p""","=""3D""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",5,5,,"=""u33""","=""L262""",
"=""209.9163""","=""0.0008""","=""209.9161""","=""0.0003""","=""2100""","=""1.44e+08""",B,"=""34.346400""","=""40.252768""","=""3s2.3p5.4p""","=""3D""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",7,7,,"=""u33""","=""L262""",
"=""210.7804""","=""0.0008""","=""210.7797""","=""0.0003""","=""700""","=""4.5e+07""",C,"=""34.856862""","=""40.739032""","=""3s2.3p5.4p""","=""1P""","=""1""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",3,3,,"=""u33""","=""L262""",
"=""211.5082""","=""0.0008""","=""211.5077""","=""0.0003""","=""3400""","=""7.9e+08""",B,"=""34.390844""","=""40.252768""","=""3s2.3p5.4p""","=""3D""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",5,7,,"=""u33""","=""L262""",
"=""212.3700""","=""0.0008""","=""212.3691""","=""0.0005""","=""5000""","=""9.2e+08""",B,"=""34.346400""","=""40.184548""","=""3s2.3p5.4p""","=""3D""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",7,9,,"=""u33""","=""L262""",
"=""212.7484""","=""0.0008""","=""212.7485""","=""0.0004""","=""900""","=""5.7e+07""",C,"=""30.2435201""","=""36.071256""","=""3s2.3p5.4s""","=""3P*""","=""1""","=""3s2.3p5.4p""","=""1S""","=""0""",3,1,,"=""T7942""","=""L262""",
