obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""15.49667396""","=""0.00000024""","=""""","=""4.6150e+09""",AA,"=""(1465.75298776)""","=""(1545.7599614)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4994777""","=""0.0000010""","=""""","=""1.8213e+10""",AA,"=""(1465.687622)""","=""(1545.680122)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.5001006""","=""0.0000005""","=""""","=""5.1944e+09""",AA,"=""(1465.68728457)""","=""(1545.6765708)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8608808""","=""0.0000006""","=""""","=""6.5253e+09""",AA,"=""(1545.6765708)""","=""(1615.09319151)""","=""4p""","=""2P*""","=""1/2""","=""7d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8617875""","=""0.0000010""","=""""","=""4.1350e+09""",AA,"=""(1545.680122)""","=""(1615.0932190)""","=""4s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8647054""","=""0.0000007""","=""""","=""1.0645e+09""",AA,"=""(1545.6765708)""","=""(1615.0783300)""","=""4p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8657909""","=""0.0000010""","=""""","=""4.1550e+09""",AA,"=""(1545.680122)""","=""(1615.0776651)""","=""4s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8809943""","=""0.0000003""","=""""","=""1.0052e+10""",AA,"=""(1545.7598177)""","=""(1615.09835458)""","=""4d""","=""2D""","=""3/2""","=""7f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8810289""","=""0.0000003""","=""""","=""7.8251e+09""",AA,"=""(1545.7599614)""","=""(1615.09836400)""","=""4p""","=""2P*""","=""3/2""","=""7d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8823188""","=""0.0000003""","=""""","=""7.9097e+07""",AA,"=""(1545.7598177)""","=""(1615.0932190)""","=""4d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8823629""","=""0.0000003""","=""""","=""1.3047e+09""",AA,"=""(1545.7599614)""","=""(1615.09319151)""","=""4p""","=""2P*""","=""3/2""","=""7d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8861968""","=""0.0000004""","=""""","=""2.1510e+09""",AA,"=""(1545.7599614)""","=""(1615.0783300)""","=""4p""","=""2P*""","=""3/2""","=""7s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8863313""","=""0.0000003""","=""""","=""8.0335e+08""",AA,"=""(1545.7598177)""","=""(1615.0776651)""","=""4d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.88746748""","=""0.00000010""","=""""","=""9.1331e+09""",AA,"=""(1545.7874898)""","=""(1615.10093433)""","=""4f""","=""2F*""","=""5/2""","=""7g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8874791""","=""0.0000003""","=""""","=""1.0760e+10""",AA,"=""(1545.7875399)""","=""(1615.10093928)""","=""4d""","=""2D""","=""5/2""","=""7f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.88813082""","=""0.00000012""","=""""","=""7.8510e+06""",AA,"=""(1545.7874898)""","=""(1615.09836400)""","=""4f""","=""2F*""","=""5/2""","=""7d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8881462""","=""0.0000003""","=""""","=""7.1696e+08""",AA,"=""(1545.7875399)""","=""(1615.09835458)""","=""4d""","=""2D""","=""5/2""","=""7f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.88946586""","=""0.00000012""","=""""","=""1.6598e+08""",AA,"=""(1545.7874898)""","=""(1615.09319151)""","=""4f""","=""2F*""","=""5/2""","=""7d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.8894717""","=""0.0000003""","=""""","=""7.1524e+08""",AA,"=""(1545.7875399)""","=""(1615.0932190)""","=""4d""","=""2D""","=""5/2""","=""7p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.89064238""","=""0.00000010""","=""""","=""9.4652e+09""",AA,"=""(1545.8013407)""","=""(1615.10248475)""","=""4f""","=""2F*""","=""7/2""","=""7g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.89104264""","=""0.00000010""","=""""","=""3.3774e+08""",AA,"=""(1545.8013407)""","=""(1615.10093433)""","=""4f""","=""2F*""","=""7/2""","=""7g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""17.89170625""","=""0.00000012""","=""""","=""1.5751e+08""",AA,"=""(1545.8013407)""","=""(1615.09836400)""","=""4f""","=""2F*""","=""7/2""","=""7d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6459961""","=""0.0000010""","=""""","=""1.0532e+10""",AA,"=""(1545.6765708)""","=""(1602.9546919)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6473219""","=""0.0000014""","=""""","=""6.5115e+09""",AA,"=""(1545.680122)""","=""(1602.9547353)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6549195""","=""0.0000010""","=""""","=""1.7547e+09""",AA,"=""(1545.6765708)""","=""(1602.9310890)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6566621""","=""0.0000015""","=""""","=""6.5483e+09""",AA,"=""(1545.680122)""","=""(1602.9300338)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6743947""","=""0.0000004""","=""""","=""1.7620e+10""",AA,"=""(1545.7598177)""","=""(1602.9628908)""","=""4d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6744434""","=""0.0000005""","=""""","=""1.2637e+10""",AA,"=""(1545.7599614)""","=""(1602.9629058)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6774853""","=""0.0000004""","=""""","=""1.3817e+08""",AA,"=""(1545.7598177)""","=""(1602.9547353)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6775562""","=""0.0000005""","=""""","=""2.1077e+09""",AA,"=""(1545.7599614)""","=""(1602.9546919)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.68333120""","=""0.00000015""","=""""","=""1.9411e+10""",AA,"=""(1545.7874898)""","=""(1602.96698744)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6833472""","=""0.0000004""","=""""","=""1.8866e+10""",AA,"=""(1545.7875399)""","=""(1602.9669952)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.68487911""","=""0.00000024""","=""""","=""1.4982e+07""",AA,"=""(1545.7874898)""","=""(1602.9629058)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6849038""","=""0.0000004""","=""""","=""1.2574e+09""",AA,"=""(1545.7875399)""","=""(1602.9628908)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6865057""","=""0.0000006""","=""""","=""3.5464e+09""",AA,"=""(1545.7599614)""","=""(1602.9310890)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6868515""","=""0.0000005""","=""""","=""1.4035e+09""",AA,"=""(1545.7598177)""","=""(1602.9300338)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.68765092""","=""0.00000015""","=""""","=""2.0120e+10""",AA,"=""(1545.8013407)""","=""(1602.96944939)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.68799486""","=""0.00000024""","=""""","=""3.1669e+08""",AA,"=""(1545.7874898)""","=""(1602.9546919)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.6879974""","=""0.0000004""","=""""","=""1.2494e+09""",AA,"=""(1545.7875399)""","=""(1602.9547353)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.68858494""","=""0.00000015""","=""""","=""7.1806e+08""",AA,"=""(1545.8013407)""","=""(1602.96698744)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""21.69013360""","=""0.00000024""","=""""","=""3.0054e+08""",AA,"=""(1545.8013407)""","=""(1602.9629058)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""33.3775447""","=""0.0000023""","=""""","=""1.8114e+10""",AA,"=""(1545.6765708)""","=""(1582.8225621)""","=""4p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
