obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""446.4832""","=""0.0006""","=""446.4833""","=""0.0006""","=""10000""","=""5.3e+07""",D,"=""15.944265""","=""18.721171""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""5/2""",8,6,,"=""T1280n""","=""L5883""",
"=""446.5683""","=""0.0006""","=""446.5683""","=""0.0006""","=""7700""","=""""",,"=""17.175284""","=""19.951661""","=""3s2.3p2.(1D).3d""","=""2F""","=""7/2""","=""3s2.3p2.(3P<2>).4f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L5883""",
"=""448.3742""","=""0.0006""","=""448.3737""","=""0.0006""","=""1300""","=""""",,"=""18.459583""","=""21.224781""","=""3s2.3p2.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p2.(1D<2>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L5883""",
"=""448.4687""","=""0.0006""","=""448.4686""","=""0.0006""","=""7700""","=""3.1e+07""",D,"=""15.898891""","=""18.663503""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",6,4,,"=""T1280n""","=""L5883""",
"=""448.6703""","=""0.0006""","=""448.6702""","=""0.0006""","=""910""","=""""",,"=""18.461360""","=""21.224730""","=""3s2.3p2.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p2.(1D<2>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L5883""",
"=""448.7895""","=""0.0006""","=""448.7895""","=""0.0006""","=""3300""","=""6.6e+07""",D,"=""15.867045""","=""18.629681""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",4,2,,"=""T1280n""","=""L5883""",
"=""449.3529""","=""0.0006""","=""449.3528""","=""0.0006""","=""640""","=""""",,"=""16.245507""","=""19.004679""","=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",4,6,,"=""""","=""L5883""",
"=""449.7108""","=""0.0007""","=""449.7115""","=""0.0006""","=""300""","=""""",,"=""16.100363""","=""18.857335""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""5/2""",4,6,,"=""""","=""L5883""",
"=""449.9114""","=""0.0006""","=""449.9119""","=""0.0006""","=""1800""","=""""",,"=""16.265137""","=""19.020881""","=""3s2.3p2.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""7/2""",6,8,,"=""""","=""L5883""",
"=""450.9976""","=""0.0012""","=""450.9968""","=""0.0006""","=""440""","=""""",,"=""16.245507""","=""18.994622""","=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""3/2""",4,4,,"=""""","=""L5883""",
"=""451.0445""","=""0.0012""","=""451.0427""","=""0.0006""","=""640""","=""""",,"=""16.134579""","=""18.883415""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""7/2""",6,8,,"=""""","=""L5883""",
"=""452.02""","=""0.02""","=""452.0183""","=""0.0006""","=""540""","=""""",,"=""16.091641""","=""18.834544""","=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p2.(3P).5s""","=""2P""","=""3/2""",2,4,,"=""""","=""L3449,L7425""",
