Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
S+ 2Po;v=3s2.3p2(1D)4p,S+ 2S;v=3s.3p4,1.5882e-07,-2.938977625087899
S+ 2Po;v=3s2.3p2(1D)4p,S+ 2D;v=3s2.3p2(3P)3d,5.2353e-07,-1.2556829945956984
S+ 2D;v=3s2.3p2(1D)3d,S+ 2Do;v=3s2.3p3,1.7419e-10,-16.02943564934607
S+ 2D;v=3s2.3p2(1D)3d,S+ 2Po;v=3s2.3p2(3P)4p,4.771e-07,-1.3480490916506973
S+ 2D;v=3s2.3p2(1D)3d,S+ 2Do;v=3s2.3p2(1D)4p,7.1124e-06,-0.4205446996117992
S+ 2D;v=3s2.3p2(1D)3d,S+ 2Fo;v=3s2.3p2(1D)4p,1.626e-05,-0.4850149955428975
S+ 2D;v=3s2.3p2(1D)3d,S+ 2Po;v=3s2.3p2(1D)4p,0.0018477,-0.08095981392879992
S+ 2P;v=3s.3p4,S+ 2Do;v=3s2.3p3,2.3809e-10,-16.244667252685172
S+ 2P;v=3s.3p4,S+ 2Po;v=3s2.3p3,5.5991e-10,-15.045532146501351
S+ 2P;v=3s.3p4,S+ 2So;v=3s2.3p2(3P)4p,2.3256e-08,-2.528351432542401
S+ 2P;v=3s.3p4,S+ 2Po;v=3s2.3p2(3P)4p,5.5959e-08,-1.5632806949897997
S+ 2P;v=3s.3p4,S+ 4Do;v=3s2.3p2(3P)4p,1.1862e-05,-2.2382351008527
S+ 2D;v=3s2.3p2(1S)3d,S+ 2Po;v=3s2.3p3,1.6794e-10,-15.420327732269751
S+ 2D;v=3s2.3p2(1S)3d,S+ 2Do;v=3s2.3p3,7.2092e-10,-16.619462838453572
S+ 2D;v=3s2.3p2(1S)3d,S+ 2Do;v=3s2.3p2(3P)4p,1.2371e-07,-2.263899237886701
S+ 2D;v=3s2.3p2(1S)3d,S+ 2Po;v=3s2.3p2(3P)4p,2.3996e-07,-1.9380762807581995
S+ 2D;v=3s2.3p2(1S)3d,S+ 2Po;v=3s2.3p2(1D)4p,2.5711e-06,-0.6709870030363021
S+ 4P;v=3s2.3p2(3P)5s,S+ 4Do;v=3s2.3p2(3P)4p,8.8496e-09,-2.7813973440718005
S+ 4P;v=3s2.3p2(3P)5s,S+ 4Po;v=3s2.3p2(3P)4p,1.8484e-08,-2.5380219769320007
S+ 4P;v=3s2.3p2(3P)5s,S+ 4So;v=3s2.3p2(3P)4p,5.5556e-08,-2.384161136065803
S+ 2P;v=3s2.3p2(3P)5s,S+ 2Do;v=3s2.3p2(3P)4p,1.1628e-08,-2.5717449009575013
S+ 2P;v=3s2.3p2(3P)5s,S+ 2Po;v=3s2.3p2(3P)4p,2.0833e-08,-2.245921943829
S+ 2P;v=3s2.3p2(3P)5s,S+ 2So;v=3s2.3p2(3P)4p,6.25e-08,-3.210992681381601
S+ 4F;v=3s2.3p2(3P)4d,S+ 4Do;v=3s2.3p2(3P)4p,4.1546e-09,-2.992289600569398
S+ 4D;v=3s2.3p2(3P)4d,S+ 4Po;v=3s2.3p2(3P)4p,5.9524e-09,-2.8969479513942993
S+ 4D;v=3s2.3p2(3P)4d,S+ 4Do;v=3s2.3p2(3P)4p,1.6129e-08,-3.140323318534099
S+ 4P;v=3s2.3p2(3P)4d,S+ 2Do;v=3s2.3p2(3P)4p,4.6729e-09,-3.1591684819601014
S+ 2F;v=3s2.3p2(3P)4d,S+ 4So;v=3s2.3p2(3P)4p,8.3333e-09,-3.1142872374850015
S+ 2F;v=3s2.3p2(3P)4d,S+ 4Po;v=3s2.3p2(3P)4p,1.1236e-08,-3.2681480783511994
S+ 2Po;v=3s2.3p2(1S)4p,S+ 2S;v=3s2.3p2(1S)4s,1.292e-08,-2.4595417897697978
S+ 2Po;v=3s2.3p2(1S)4p,S+ 2D;v=3s2.3p2(1S)3d,2.6882e-07,-0.9008484042981983
S+ 4Do;v=3s2.3p2(3P)5p,S+ 4P;v=3s2.3p2(3P)5s,6.9156e-08,-0.8146813741595977
S+ 4Do;v=3s2.3p2(3P)5p,S+ 4F;v=3s2.3p2(3P)4d,1.7544e-07,-0.603789117662
S+ 4Do;v=3s2.3p2(3P)5p,S+ 4D;v=3s2.3p2(3P)4d,1.9194e-06,-0.45575539969729917
S+ 4Po;v=3s2.3p2(3P)5p,S+ 4P;v=3s2.3p2(3P)5s,5.7937e-08,-0.9196935677241989
S+ 4Po;v=3s2.3p2(3P)5p,S+ 4D;v=3s2.3p2(3P)4d,2.3041e-07,-0.5607675932619003
S+ 4Po;v=3s2.3p2(3P)5p,S+ 2F;v=3s2.3p2(3P)4d,8.0645e-06,-0.1895674663050002
S+ 4So;v=3s2.3p2(3P)5p,S+ 4P;v=3s2.3p2(3P)5s,4.268e-08,-0.9744933192655978
S+ 4So;v=3s2.3p2(3P)5p,S+ 2F;v=3s2.3p2(3P)4d,1.3396e-06,-0.24436721784639914
S+ 2Do;v=3s2.3p2(3P)5p,S+ 2P;v=3s2.3p2(3P)5s,6.4935e-08,-0.8470405034634005
S+ 2Do;v=3s2.3p2(3P)5p,S+ 4P;v=3s2.3p2(3P)4d,1.7271e-06,-0.2596169224608005
S+ 2P;v=3s2.3p2(3P)4d,S+ 2Do;v=3s2.3p2(3P)4p,2.5974e-08,-3.494661983478199
S+ 2D;v=3s2.3p2(3P)4d,S+ 2Do;v=3s2.3p2(3P)5p,2.8858e-05,-0.15869611306109732
S+ 2D;v=3s2.3p2(1D)5s,S+ 2Fo;v=3s2.3p2(1D)4p,1.2285e-08,-2.6665906247792
S+ 2D;v=3s2.3p2(1D)5s,S+ 2Do;v=3s2.3p2(1D)4p,1.298e-08,-2.602120328848102
S+ 2D;v=3s2.3p2(1D)5s,S+ 2Po;v=3s2.3p2(1D)4p,4.4287e-08,-2.2625354431651026
S+ 2G;v=3s2.3p2(1D)4d,S+ 2Fo;v=3s2.3p2(1D)4p,4.4484e-09,-2.9694770343167995
S+ 2G;v=3s2.3p2(1D)4d,S+ 2Do;v=3s2.3p2(1D)4p,6.6667e-09,-2.9050067383857012
S+ 2F;v=3s2.3p2(1D)4d,S+ 2Do;v=3s2.3p2(1D)4p,8.6371e-09,-2.9113297866405006
S+ 2F;v=3s2.3p2(1D)4d,S+ 2Fo;v=3s2.3p2(1D)4p,1.1429e-08,-2.975800082571599
S+ 2F;v=3s2.3p2(1D)4d,S+ 2Do;v=3s2.3p2(3P)5p,2.008e-07,-0.7458717313869982
S+ 2P;v=3s2.3p2(1D)4d,S+ 2Po;v=3s2.3p2(1D)4p,9.4251e-09,-2.809789070549101
S+ 4F;v=3s2.3p2(3P)5d,S+ 4Do;v=3s2.3p2(3P)5p,2.0455e-08,-1.2101818434289022
S+ 4D;v=3s2.3p2(3P)5d,S+ 4Po;v=3s2.3p2(3P)5p,2.8003e-08,-1.1874932585146993
S+ 4D;v=3s2.3p2(3P)5d,S+ 4Do;v=3s2.3p2(3P)5p,7.4516e-08,-1.2925054520793005
S+ 2D;v=3s2.3p2(1D)4d,S+ 2Do;v=3s2.3p2(1D)4p,1.2513e-08,-3.3130293228262992
S+ 2D;v=3s2.3p2(1D)4d,S+ 2Po;v=3s2.3p2(1D)4p,1.8366e-08,-2.9734444371433
S+ 4P;v=3s2.3p2(3P)5d,S+ 2D;v=3s2.3p2(1D)5s,6.8138e-08,-0.8312948734955974
S+ 4P;v=3s2.3p2(3P)5d,S+ 2G;v=3s2.3p2(1D)4d,2.6596e-07,-0.528408463957998
S+ 4P;v=3s2.3p2(3P)5d,S+ 2F;v=3s2.3p2(1D)4d,1.0207e-06,-0.5220854157031987
S+ 4P;v=3s2.3p2(3P)5d,S+ 2D;v=3s2.3p2(1D)4d,0.00014749,-0.12038587951739999
S+ 2Fo;v=3s2.3p2(1D)5p,S+ 4So;v=3s2.3p2(3P)5p,4.2194e-08,-1.2858104598095998
S+ 2Fo;v=3s2.3p2(1D)5p,S+ 4Po;v=3s2.3p2(3P)5p,4.6275e-08,-1.3406102113509988
S+ 2F;v=3s2.3p2(3P)5d,S+ 2Do;v=3s2.3p2(3P)5p,3.2584e-08,-1.3722254526248996
S+ 2F;v=3s2.3p2(3P)5d,S+ 4P;v=3s2.3p2(3P)5d,0.00026504,-0.10426830553470268
S+ 2G;v=3s2.3p2(1D)5d,S+ 4P;v=3s2.3p2(3P)5d,2.2396e-08,-1.2063384219408029
