obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""402.9728""","=""""","=""3.8e+05""",E,"=""3.132553""","=""6.209291""","=""3d5.4s2""","=""a 4G""","=""11/2""","=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""11/2""",12,12,,"=""T1117""","=""""",
"=""403.190""","=""403.1892""","=""27000""","=""1.7e+07""",C+,"=""0.000000""","=""3.075087""","=""3d5.4s2""","=""a 6S""","=""5/2""","=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""7/2""",6,8,,"=""T4649""","=""L3475""",
"=""""","=""403.2928""","=""""","=""7.3e+06""",E,"=""3.134994""","=""6.209291""","=""3d5.4s2""","=""a 4G""","=""9/2""","=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""11/2""",10,12,,"=""T1117""","=""""",
"=""403.421""","=""403.4202""","=""19000""","=""1.65e+07""",C+,"=""0.000000""","=""3.073327""","=""3d5.4s2""","=""a 6S""","=""5/2""","=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""5/2""",6,6,,"=""T4649""","=""L3475""",
"=""403.563""","=""403.5623""","=""11000""","=""1.58e+07""",C+,"=""0.000000""","=""3.072244""","=""3d5.4s2""","=""a 6S""","=""5/2""","=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""3/2""",6,4,,"=""T4649""","=""L3475""",
"=""403.687""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""403.987""","=""403.9864""","=""55""","=""4.7e+06""",E,"=""3.763442""","=""6.832462""","=""3d5.4s2""","=""b 4D""","=""7/2""","=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""7/2""",8,8,,"=""T1117""","=""L3475""",
"=""404.250""","=""404.2496""","=""5600""","=""7.87e+07""",C+,"=""2.114215""","=""5.181235""","=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""3d6.(5D).4p""","=""z 6D*""","=""9/2""",10,10,,"=""T4649""","=""L3475""",
"=""404.627""","=""""","=""210bl""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""404.635""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""404.990""","=""404.9887""","=""1100""","=""7.5e+07""",C+,"=""2.163713""","=""5.225137""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",6,4,,"=""T2066""","=""L3475""",
"=""405.014""","=""""","=""80""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""405.287""","=""""","=""55""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""405.361""","=""405.3616""","=""65""","=""3.8e+07""",E,"=""4.353703""","=""7.412310""","=""3d6.(3F2).4s""","=""a 4F""","=""5/2""","=""3d6.(a 3F).4p""","=""x 4G*""","=""7/2""",6,8,,"=""T1117""","=""L3475""",
"=""405.636""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""405.669""","=""405.6690""","=""1900""","=""4.31e+07""",C+,"=""2.142695""","=""5.198985""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d6.(5D).4p""","=""z 6D*""","=""7/2""",8,8,,"=""T4649""","=""L3475""",
"=""405.910""","=""""","=""210""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""406.008""","=""406.0076""","=""1100""","=""7.25e+07""",C+,"=""2.178214""","=""5.231955""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 6D*""","=""1/2""",4,2,,"=""T4649""","=""L3475""",
"=""406.054""","=""406.0534""","=""150""","=""1.4e+07""",E,"=""3.073327""","=""6.126723""","=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""5/2""","=""3d5.4s.(5S).5s""","=""f 6S""","=""5/2""",6,6,,"=""T1117""","=""L3475""",
