obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""13.3197""","=""13.31967""","=""9g""","=""9.65e+09""",D+,"=""0.2762""","=""93.35978""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1S).3d""","=""2D""","=""3/2""",2,4,,"=""c48""","=""L1965""",
"=""13.7966""","=""13.796599""","=""6g""","=""""",,"=""0.0000""","=""89.86577""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",4,2,,"=""""","=""L1965""",
"=""13.8261""","=""13.826147""","=""10g""","=""""",,"=""0.0000""","=""89.67372""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",4,4,,"=""""","=""L1965""",
"=""13.8392""","=""13.83914""","=""8g""","=""""",,"=""0.2762""","=""89.86577""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",2,2,,"=""""","=""L1965""",
"=""13.8689""","=""13.868787""","=""8g*""","=""""",,"=""0.0000""","=""89.39801""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""",4,4,,"=""""","=""L1965""",
"=""13.8689""","=""13.86887""","=""8g*""","=""""",,"=""0.2762""","=""89.67372""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""13.8935""","=""13.893041""","=""1g""","=""""",,"=""0.0000""","=""89.24194""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""13.9117""","=""13.91177""","=""1g""","=""""",,"=""0.2762""","=""89.39801""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""13.9989""","=""13.999007""","=""7g""","=""""",,"=""0.0000""","=""88.56643""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""14.0119""","=""14.011833""","=""10g""","=""5.68e+09""",D+,"=""0.0000""","=""88.48535""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""c46""","=""L1965""",
"=""14.0173""","=""14.017165""","=""17g""","=""2.85e+10""",C,"=""0.0000""","=""88.45169""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""c46""","=""L1965""",
"=""14.0425""","=""14.042488""","=""10g""","=""1.60e+10""",D+,"=""0.0000""","=""88.29219""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""c46""","=""L1965""",
"=""14.0474""","=""14.047301""","=""11g""","=""4.05e+10""",D,"=""0.0000""","=""88.26193""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T4781""","=""L1965""",
"=""14.0523""","=""14.052193""","=""11g""","=""4.59e+10""",C,"=""0.0000""","=""88.23121""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""c46""","=""L1965""",
"=""14.0558""","=""14.05571""","=""11g""","=""2.60e+10""",C,"=""0.2762""","=""88.48535""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",2,4,,"=""c46""","=""L1965""",
"=""14.0867""","=""14.08656""","=""11g""","=""5.89e+10""",C,"=""0.2762""","=""88.29219""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""c46""","=""L1965""",
"=""14.0915""","=""14.09140""","=""8g""","=""3.94e+10""",D,"=""0.2762""","=""88.26193""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",2,2,,"=""T4781""","=""L1965""",
"=""14.0964""","=""14.09633""","=""11g""","=""1.01e+10""",D,"=""0.2762""","=""88.23121""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",2,4,,"=""c46""","=""L1965""",
"=""14.6526""","=""14.652599""","=""11g""","=""1.17e+10""",C,"=""0.0000""","=""84.61584""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""c46""","=""L1965""",
"=""14.6837""","=""14.683785""","=""10g""","=""9.16e+09""",D+,"=""0.0000""","=""84.43613""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",4,2,,"=""c46""","=""L1965""",
"=""14.6954""","=""14.695224""","=""20g""","=""5.12e+10""",C+,"=""0.0000""","=""84.37040""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""c46""","=""L1965""",
"=""14.7006""","=""14.70059""","=""11g""","=""1.92e+10""",C,"=""0.2762""","=""84.61584""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""3/2""",2,4,,"=""c46""","=""L1965""",
"=""14.7052""","=""14.705154""","=""11g""","=""2.04e+10""",C,"=""0.0000""","=""84.31343""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""c46""","=""L1965""",
"=""14.7254""","=""14.725354""","=""11g""","=""2.89e+09""",D,"=""0.0000""","=""84.19777""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""5/2""",4,6,,"=""c46""","=""L1965""",
