Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p4.(1D).4d""","=""2S""","=""1/2""",2,"=""""","=""99.6528""","=""""","=""""","=""  98             :     1  2p4.(1S).4s        2S    ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""99.96966""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""99.97001""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""100.03087""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""100.03087""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""100.04399""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""100.04428""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""100.11166""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""100.11178""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""100.13061""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""100.13089""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(3P).5d""","=""4P""","=""1/2""",2,"=""""","=""100.2989""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""2F?""","=""5/2""",6,"=""""","=""100.3190""","=""""","=""""","=""                                                   ""","="""""
