Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s.6f""","=""3F*""","=""4""",9,"=""(""","=""538.4608""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6f""","=""1F*""","=""3""",7,"=""(""","=""538.4608""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""4""",9,"=""(""","=""538.4611""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""3""",7,"=""(""","=""538.4611""","="")""","=""0.0005""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""5""",11,"=""(""","=""538.4612""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6g""","=""1G""","=""4""",9,"=""(""","=""538.4613""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""5""",11,"=""(""","=""538.4616""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""4""",9,"=""(""","=""538.4616""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""6""",13,"=""(""","=""538.4617""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6h""","=""1H*""","=""5""",11,"=""(""","=""538.4617""","="")""","=""0.0004""","=""L19700c210"""
"=""1s.6p""","=""1P*""","=""1""",3,"=""(""","=""538.4925""","="")""","=""0.0003""","=""L21139"""
"=""1s.7s""","=""3S""","=""1""",3,"=""(""","=""541.8673""","="")""","=""0.0006""","=""L21139"""
"=""1s.7s""","=""1S""","=""0""",1,"=""(""","=""541.9944""","="")""","=""0.0006""","=""L21139"""
"=""1s.7p""","=""3P*""","=""0""",1,"=""(""","=""541.9974""","="")""","=""0.0003""","=""L21139"""
"=""1s.7p""","=""3P*""","=""1""",3,"=""(""","=""541.9975""","="")""","=""0.0003""","=""L21139"""
"=""1s.7p""","=""3P*""","=""2""",5,"=""(""","=""541.9984""","="")""","=""0.0003""","=""L21139"""
"=""1s.7d""","=""3D""","=""1""",3,"=""(""","=""542.0662""","="")""","=""0.0011""","=""u50"""
"=""1s.7d""","=""3D""","=""2""",5,"=""(""","=""542.0663""","="")""","=""0.0011""","=""u50"""
"=""1s.7d""","=""3D""","=""3""",7,"=""(""","=""542.0665""","="")""","=""0.0011""","=""u50"""
"=""1s.7d""","=""1D""","=""2""",5,"=""(""","=""542.0707""","="")""","=""0.0011""","=""u50"""
"=""1s.7g""","=""1G""","=""4""",9,"=""(""","=""542.0712""","="")""","=""0.0009""","=""u51"""
"=""1s.7g""","=""3G""","=""3""",7,"=""(""","=""542.0712""","="")""","=""0.0009""","=""u51"""
"=""1s.7g""","=""3G""","=""4""",9,"=""(""","=""542.0712""","="")""","=""0.0009""","=""u51"""
"=""1s.7g""","=""3G""","=""5""",11,"=""(""","=""542.0712""","="")""","=""0.0009""","=""u51"""
"=""1s.7h""","=""1H*""","=""5""",11,"=""(""","=""542.0716""","="")""","=""0.0009""","=""u51"""
"=""1s.7h""","=""3H*""","=""4""",9,"=""(""","=""542.0716""","="")""","=""0.0009""","=""u51"""
"=""1s.7h""","=""3H*""","=""5""",11,"=""(""","=""542.0716""","="")""","=""0.0009""","=""u51"""
"=""1s.7h""","=""3H*""","=""6""",13,"=""(""","=""542.0716""","="")""","=""0.0009""","=""u51"""
"=""1s.7p""","=""1P*""","=""1""",3,"=""(""","=""542.0906""","="")""","=""0.0003""","=""L21139"""
"=""1s.8s""","=""3S""","=""1""",3,"=""(""","=""544.2780""","="")""","=""0.0006""","=""u49"""
"=""1s.8s""","=""1S""","=""0""",1,"=""(""","=""544.3628""","="")""","=""0.0006""","=""u49"""
"=""1s.8p""","=""3P*""","=""0""",1,"=""(""","=""544.3648""","="")""","=""0.0004""","=""u49"""
"=""1s.8p""","=""3P*""","=""1""",3,"=""(""","=""544.3649""","="")""","=""0.0004""","=""u49"""
"=""1s.8p""","=""3P*""","=""2""",5,"=""(""","=""544.3654""","="")""","=""0.0004""","=""u49"""
"=""1s.8d""","=""3D""","=""1""",3,"=""(""","=""544.4107""","="")""","=""0.0011""","=""u50"""
"=""1s.8d""","=""3D""","=""2""",5,"=""(""","=""544.4108""","="")""","=""0.0011""","=""u50"""
"=""1s.8d""","=""3D""","=""3""",7,"=""(""","=""544.4109""","="")""","=""0.0011""","=""u50"""
"=""1s.8d""","=""1D""","=""2""",5,"=""(""","=""544.4137""","="")""","=""0.0011""","=""u50"""
"=""1s.8h""","=""1H*""","=""5""",11,"=""(""","=""544.4144""","="")""","=""0.0009""","=""u51"""
"=""1s.8h""","=""3H*""","=""4""",9,"=""(""","=""544.4144""","="")""","=""0.0009""","=""u51"""
"=""1s.8h""","=""3H*""","=""5""",11,"=""(""","=""544.4144""","="")""","=""0.0009""","=""u51"""
"=""1s.8h""","=""3H*""","=""6""",13,"=""(""","=""544.4144""","="")""","=""0.0009""","=""u51"""
"=""1s.8p""","=""1P*""","=""1""",3,"=""(""","=""544.4270""","="")""","=""0.0004""","=""u49"""
"=""1s.9s""","=""3S""","=""1""",3,"=""(""","=""545.9250""","="")""","=""0.0006""","=""u49"""
"=""1s.9s""","=""1S""","=""0""",1,"=""(""","=""545.9843""","="")""","=""0.0006""","=""u49"""
"=""1s.9p""","=""3P*""","=""0""",1,"=""(""","=""545.9858""","="")""","=""0.0004""","=""u49"""
"=""1s.9p""","=""3P*""","=""1""",3,"=""(""","=""545.9858""","="")""","=""0.0004""","=""u49"""
"=""1s.9p""","=""3P*""","=""2""",5,"=""(""","=""545.9862""","="")""","=""0.0004""","=""u49"""
"=""1s.9d""","=""3D""","=""1""",3,"=""(""","=""546.0180""","="")""","=""0.0011""","=""u50"""
"=""1s.9d""","=""3D""","=""2""",5,"=""(""","=""546.0180""","="")""","=""0.0011""","=""u50"""
"=""1s.9d""","=""3D""","=""3""",7,"=""(""","=""546.0181""","="")""","=""0.0011""","=""u50"""
"=""1s.9d""","=""1D""","=""2""",5,"=""(""","=""546.0201""","="")""","=""0.0011""","=""u50"""
"=""1s.9p""","=""1P*""","=""1""",3,"=""(""","=""546.0294""","="")""","=""0.0004""","=""u49"""
"=""1s.10s""","=""3S""","=""1""",3,"=""(""","=""547.1000""","="")""","=""0.0006""","=""u49"""
"=""1s.10s""","=""1S""","=""0""",1,"=""(""","=""547.1431""","="")""","=""0.0006""","=""u49"""
"=""1s.10p""","=""3P*""","=""0""",1,"=""(""","=""547.1441""","="")""","=""0.0004""","=""u49"""
"=""1s.10p""","=""3P*""","=""1""",3,"=""(""","=""547.1442""","="")""","=""0.0004""","=""u49"""
"=""1s.10p""","=""3P*""","=""2""",5,"=""(""","=""547.1445""","="")""","=""0.0004""","=""u49"""
"=""1s.10d""","=""3D""","=""1""",3,"=""(""","=""547.1676""","="")""","=""0.0011""","=""u50"""
"=""1s.10d""","=""3D""","=""2""",5,"=""(""","=""547.1676""","="")""","=""0.0011""","=""u50"""
"=""1s.10d""","=""3D""","=""3""",7,"=""(""","=""547.1676""","="")""","=""0.0011""","=""u50"""
"=""1s.10d""","=""1D""","=""2""",5,"=""(""","=""547.1691""","="")""","=""0.0011""","=""u50"""
"=""1s.10p""","=""1P*""","=""1""",3,"=""(""","=""547.1759""","="")""","=""0.0004""","=""u49"""
"=""N VII (1s 2S<1/2>)""","=""Limit""","=""---""",,"=""(""","=""552.06741""","="")""","=""0.00008""","=""L21139"""
"=""2s2""","=""1S""","=""0""",1,"=""(""","=""908.23""","="")""","=""0.19""","=""L19748"""
"=""2s.2p""","=""3P*""","=""0""",1,"=""(""","=""910.11""","="")""","=""0.19""","=""L19748"""
"=""2s.2p""","=""3P*""","=""1""",3,"=""(""","=""910.12""","="")""","=""0.19""","=""L19748"""
"=""2s.2p""","=""3P*""","=""2""",5,"=""(""","=""910.19""","="")""","=""0.19""","=""L19748"""
"=""2p2""","=""3P""","=""0""",1,"=""(""","=""915.80""","="")""","=""0.19""","=""L19748"""
"=""2p2""","=""3P""","=""1""",3,"=""(""","=""915.82""","="")""","=""0.19""","=""L19748"""
"=""2p2""","=""3P""","=""2""",5,"=""(""","=""915.88""","="")""","=""0.19""","=""L19748"""
"=""2p2""","=""1D""","=""2""",5,"=""(""","=""918.66""","="")""","=""0.19""","=""L19748"""
"=""2s.2p""","=""1P*""","=""1""",3,"=""(""","=""919.45""","="")""","=""0.19""","=""L19748"""
"=""2p2""","=""1S""","=""0""",1,"=""(""","=""928.93""","="")""","=""0.19""","=""L19748"""
"=""2p.3p""","=""3D""","=""1""",3,"=""(""","=""993.01""","="")""","=""0.20""","=""L19748"""
"=""2p.3p""","=""3D""","=""2""",5,"=""(""","=""993.05""","="")""","=""0.20""","=""L19748"""
"=""2p.3p""","=""3D""","=""3""",7,"=""(""","=""993.11""","="")""","=""0.20""","=""L19748"""
"=""2p.3s""","=""3P*""","=""0""",1,"=""(""","=""993.45""","="")""","=""0.20""","=""L19748"""
"=""2p.3s""","=""3P*""","=""1""",3,"=""(""","=""993.46""","="")""","=""0.20""","=""L19748"""
"=""2p.3s""","=""3P*""","=""2""",5,"=""(""","=""993.50""","="")""","=""0.20""","=""L19748"""
"=""2p.3p""","=""3P""","=""0""",1,"=""(""","=""995.61""","="")""","=""0.20""","=""L19748"""
"=""2p.3p""","=""3P""","=""1""",3,"=""(""","=""995.63""","="")""","=""0.20""","=""L19748"""
"=""2p.3p""","=""3P""","=""2""",5,"=""(""","=""995.67""","="")""","=""0.20""","=""L19748"""
"=""2p.3p""","=""1D""","=""2""",5,"=""(""","=""995.74""","="")""","=""0.20""","=""L19748"""
"=""2p.3d""","=""3D*""","=""1""",3,"=""(""","=""996.97""","="")""","=""0.20""","=""L19748"""
"=""2p.3d""","=""3D*""","=""2""",5,"=""(""","=""996.99""","="")""","=""0.20""","=""L19748"""
"=""2p.3d""","=""3D*""","=""3""",7,"=""(""","=""997.02""","="")""","=""0.20""","=""L19748"""
"=""2p.3s""","=""1P*""","=""1""",3,"=""(""","=""997.06""","="")""","=""0.20""","=""L19748"""
