obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""522.383""","=""522.383+""","=""3""","=""""",,"=""11.44465635""","=""13.818092""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L7408""",
"=""522.502""","=""522.5003+""","=""5""","=""""",,"=""11.44304735""","=""13.8159493""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L7408""",
"=""522.963279""","=""522.96328+""","=""20""","=""""",,"=""11.30345525""","=""13.67425649""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L11281""",
"=""523.352""","=""523.3513+""","=""2""","=""""",,"=""9.91523229""","=""12.2842759""","=""4s2.4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",5,7,E2,"=""""","=""L7408""",
"=""527.608""","=""527.60756+""","=""4""","=""""",,"=""11.30345525""","=""13.65338742""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""528.13038""","=""528.13036+""","=""9""","=""""",,"=""11.30345525""","=""13.65106120""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L11281""",
"=""529.223""","=""529.2213+""","=""1""","=""""",,"=""9.91523229""","=""12.2579989""","=""4s2.4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",5,5,E2,"=""""","=""L7408""",
"=""530.126""","=""530.126+""","=""2h""","=""""",,"=""11.44465635""","=""13.783426""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L7408""",
"=""530.221""","=""530.223+""","=""3""","=""""",,"=""11.44304735""","=""13.781389""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L7408""",
"=""530.591""","=""530.59+""","=""1*""","=""""",,"=""11.44465635""","=""13.78138""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L7408""",
