Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)5p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,1.81818e-05,-2.1079679086703997
Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)5p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,2.9274e-08,-1.4999882217727993
Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)5p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,1.40845e-06,-2.1112038216007
Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)5p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,9.09092e-06,-2.228378584455431
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.30209e-07,-0.7338331434352003
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,7.69236e-07,-0.7354449008335013
Kr 2[1/2]_0;v=4s2.4p5(2Po_1/2)5p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,2.46063e-08,-1.6127988415183996
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)4d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.7331e-07,-0.7318618401558012
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,2.52525e-07,-0.8133175794379
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,3.7037e-06,-0.814929336836201
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)4d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,1.47929e-07,-0.7384452492210993
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,3.55872e-07,-0.8412133805619
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.42857e-06,-0.839601623163599
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6s,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,9.70873e-08,-0.9090931632970012
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6s,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,1.23305e-07,-1.048683752121601
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6s,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,6.80271e-07,-0.8063250319562005
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6s,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,6.993e-07,-0.9074814058987002
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6s,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,5.55556e-06,-0.8260256666166015
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)4d,Kr 1S;v=4s2.4p6,5.49451e-09,-12.3542692353947
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,2.01207e-07,-0.9098742457284992
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)4d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.11111e-06,-0.8284185064464005
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)4d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,1.72414e-06,-1.0510765919514
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)4d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,2.85714e-06,-0.8087178717859995
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6s,Kr 1S;v=4s2.4p6,2.92397e-09,-12.3849918110326
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6s,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.07527e-07,-0.8591410820843013
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6s,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,2.04082e-07,-0.9405968213664
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6s,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,4.99999e-07,-1.0817991675893008
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6s,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,6.24999e-07,-0.8394404474239003
Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,2.33644e-06,-2.8410695622095314
Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,5.07613e-06,-2.1126791995269
Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_0;v=4s2.4p5(2Po_1/2)5s,7.75192e-06,-2.193897316151201
Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,0.000136986,-2.7238947993548006
Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,8e-07,-2.8694612886868303
Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,1.28205e-06,-2.7529064325237
Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,1.94932e-06,-2.8700811953784306
Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,0.000322581,-2.141690832695799
Kr 2[3/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,2.50626e-07,-1.257505520269099
Kr 2[3/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.92307e-06,-1.2772061549295
Kr 2[3/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,6.24998e-06,-1.3602736516098997
Kr 2[3/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,6.24998e-06,-1.3586618942115987
Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,8.4674e-07,-2.7767108494828996
Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,5.64972e-06,-2.8938856123376304
Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_0;v=4s2.4p5(2Po_1/2)5s,6.49351e-05,-2.2467133662793
Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,0.000120482,-2.165495249654999
Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,5.02513e-07,-2.9000846792540305
Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,2.51889e-06,-2.7829099163992996
Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,3.861e-05,-2.171694316571399
Kr 2[5/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.36986e-06,-1.3806065910958996
Kr 2[5/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.96078e-06,-1.2991508518138009
Kr 2[5/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,1.14943e-05,-1.2794502171534
Kr 2[5/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.53846e-05,-1.3822183484942006
Kr 2[5/2]o_2;v=4s2.4p5(2Po_1/2)4d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,6.89656e-05,-1.5218089373188004
Kr 2[1/2]_0;v=4s2.4p5(2Po_3/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,2.6738e-07,-2.8323784703926
Kr 2[1/2]_0;v=4s2.4p5(2Po_3/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,1.66667e-06,-2.221162870564699
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)5d,Kr 1S;v=4s2.4p6,2.98507e-08,-12.8695108812222
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)5d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,2.04082e-07,-1.5663182377788996
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,2.5e-07,-1.323959517613499
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.85185e-06,-1.4251158915559987
Kr 2[1/2]o_0;v=4s2.4p5(2Po_3/2)5d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,8.47457e-08,-1.5999171804660008
Kr 2[1/2]o_0;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,4.69484e-07,-1.3772590949610013
Kr 2[7/2]o_4;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.53374e-07,-1.5295081784290012
Kr 2[3/2]o_1;v=4s2.4p5(2Po_1/2)4d,Kr 1S;v=4s2.4p6,9.43397e-09,-13.0040306333091
Kr 2[3/2]o_1;v=4s2.4p5(2Po_1/2)4d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,3.367e-07,-1.7008379898658
Kr 2[3/2]o_1;v=4s2.4p5(2Po_1/2)4d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,2.08333e-06,-1.4584792697003994
Kr 2[3/2]o_1;v=4s2.4p5(2Po_1/2)4d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,2.38095e-06,-1.559635643642899
Kr 2[3/2]o_1;v=4s2.4p5(2Po_1/2)4d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,4.80769e-06,-1.4781799043608004
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.2987e-07,-1.5632311024543988
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.63934e-06,-1.5648428598526998
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,3.3557e-07,-1.7157157504652005
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,5.58659e-07,-1.4733570302998
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.33333e-06,-1.493057664960201
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,3.73134e-06,-1.5761251616406007
Kr 2[1/2]o_0;v=4s2.4p5(2Po_1/2)6s,Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)5p,9.09091e-08,-0.8891817603613994
Kr 2[1/2]o_0;v=4s2.4p5(2Po_1/2)6s,Kr 2[3/2]_1;v=4s2.4p5(2Po_1/2)5p,1.20627e-07,-0.9292525289093998
Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)6s,Kr 1S;v=4s2.4p6,3.87597e-08,-13.0361417999363
Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)6s,Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)5p,9.43395e-08,-0.892764821039199
Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)6s,Kr 2[3/2]_1;v=4s2.4p5(2Po_1/2)5p,3.14465e-07,-0.9360715025174997
Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)6s,Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)5p,3.20513e-07,-0.8960007339694993
Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)6s,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,3.01205e-06,-1.7329491564929995
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,3.87597e-07,-1.5123987537396015
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.13636e-06,-1.5938544930217002
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,1.2987e-06,-1.4926981190792006
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,9.70873e-06,-1.5954662504200012
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)5d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,1.2987e-05,-1.735056839244601
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)5d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,3.25733e-07,-1.4982772793040002
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,2.17391e-06,-1.6010454106448009
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)5d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.08696e-05,-1.5994336532464999
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5d,Kr 1S;v=4s2.4p6,6.62252e-09,-13.0983804317774
Kr 2[1/2]o_0;v=4s2.4p5(2Po_3/2)6d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,1.40846e-07,-2.0376952861054995
Kr 2[1/2]o_0;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,5.64974e-07,-1.8150372006005
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,1.52389e-07,-2.046621942465201
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 1S;v=4s2.4p6,2.55951e-07,-13.3498145859085
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,4.46184e-07,-1.8042632222998005
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 2[1/2]_0;v=4s2.4p5(2Po_3/2)5p,1.26991e-06,-1.684050916656
Kr 2[1/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,3.0016e-06,-1.9054195962423002
Kr 2[7/2]o_4;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.50376e-07,-1.9198014314884997
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,3.8459e-07,-1.8192649642376004
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[1/2]_1;v=4s2.4p5(2Po_3/2)5p,4.13555e-07,-2.061623684403001
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.47522e-06,-1.8389655988980014
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)5p,1.59418e-06,-1.2246752618795007
Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,3.20907e-06,-1.922033095578401
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,2.63852e-07,-1.9303398452463991
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.63934e-06,-1.9319516026447001
Kr 2[7/2]o_3;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)5p,3.77358e-06,-1.2313578560154994
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,4.58715e-07,-1.8632659412105
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,1.08696e-06,-1.9447216804925986
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,7.63357e-06,-1.843565306550099
Kr 2[5/2]o_2;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.14943e-05,-1.9463334378908996
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_2;v=4s2.4p5(2Po_3/2)5p,5.95238e-07,-1.8501363174814998
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_3;v=4s2.4p5(2Po_3/2)5p,1.6129e-06,-1.9529044488223004
Kr 2[5/2]o_3;v=4s2.4p5(2Po_3/2)6d,Kr 2[5/2]_2;v=4s2.4p5(2Po_3/2)5p,4.9505e-06,-1.9512926914239994
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 1S;v=4s2.4p6,8.77193e-09,-13.4220957061543
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 2[1/2]_0;v=4s2.4p5(2Po_3/2)5p,6.25e-07,-1.7563320369017994
Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)6d,Kr 2[3/2]_1;v=4s2.4p5(2Po_3/2)5p,1.04167e-06,-1.8962449772060008
Kr 2[3/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,1.65289e-06,-2.8008996085908997
Kr 2[3/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[1/2]o_0;v=4s2.4p5(2Po_1/2)5s,1.87617e-06,-2.882117725215201
Kr 2[3/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,7.51881e-05,-3.5292899712735313
Kr 2[3/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,0.000103093,-3.4121152084188004
Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[1/2]o_0;v=4s2.4p5(2Po_1/2)5s,1e-06,-2.891540306928201
Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,3.57143e-06,-2.8103221903039
Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,4.34783e-06,-3.5387125529865315
Kr 2[1/2]_1;v=4s2.4p5(2Po_1/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,0.00025,-3.4215377901318007
Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,7.93651e-07,-2.8170171825736983
Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)6p,Kr 2[3/2]o_1;v=4s2.4p5(2Po_3/2)5s,8.77193e-06,-3.428232782401599
Kr 2[3/2]_2;v=4s2.4p5(2Po_1/2)6p,Kr 2[3/2]o_2;v=4s2.4p5(2Po_3/2)5s,5.64972e-05,-3.54540754525633
Kr 2[1/2]_0;v=4s2.4p5(2Po_1/2)6p,Kr 2[1/2]o_1;v=4s2.4p5(2Po_1/2)5s,4.5045e-07,-2.8485084425091998
