obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""49.836""","=""49.836""","=""0.012""","=""a,w*""","=""""",,"=""0.00000000""","=""24.879""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).14s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.836""","=""49.836""","=""0.012""","=""a,w*""","=""""",,"=""0.00000000""","=""24.879""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).13d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.8373""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.8403""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.877""","=""49.878""","=""0.012""","=""a,w*""","=""""",,"=""0.00000000""","=""24.858""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).13s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.877""","=""49.878""","=""0.012""","=""a,w*""","=""""",,"=""0.00000000""","=""24.858""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).12d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.8778""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.9309""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.933""","=""49.933""","=""0.012""","=""a,w*""","=""""",,"=""0.00000000""","=""24.830""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).11d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.933""","=""49.933""","=""0.012""","=""a,w*""","=""""",,"=""0.00000000""","=""24.830""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).12s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.9362""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.9915""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.9945""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.9968""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.9995""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.005""","=""50.005""","=""0.013""","=""a,w*""","=""""",,"=""0.00000000""","=""24.794""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).10d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.005""","=""50.005""","=""0.013""","=""a,w*""","=""""",,"=""0.00000000""","=""24.794""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).11s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.0091""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0134""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0177""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0224""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0287""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0356""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0519""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0628""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0747""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0844""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0867""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0903""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.0936""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1033""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1086""","=""50.1085""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.7432""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).10s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.113""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1248""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1324""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1387""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1487""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1606""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1629""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1663""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1696""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1729""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1769""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1838""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1908""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.1968""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2034""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2170""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2236""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2382""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2409""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2435""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2534""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2611""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2660""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.27""","=""50.28""","=""0.04""","=""a,w*""","=""""",,"=""0.00000000""","=""24.660""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).8d""","=""2P*?""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.27""","=""50.28""","=""0.04""","=""a,w*""","=""""",,"=""0.00000000""","=""24.660""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).9s""","=""2P*?""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.2849""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.2946""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.3028""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.3121""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.3304""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.3725""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4116""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4288""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4311""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4341""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4374""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4414""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4444""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4500""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4557""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4646""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4686""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4819""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4845""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4885""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.4921""","=""50.4920""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.5552""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).7d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.4961""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5004""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5054""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5110""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5173""","=""50.5173""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.5429""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).8s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""50.5233""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5336""","=""50.5336""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.5350""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).8s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L6851""",
"=""50.5425""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5485""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5548""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5680""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5763""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5846""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5906""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.5962""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6025""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6161""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6360""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6429""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6489""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6737""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.6883""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7059""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7231""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7321""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7347""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7470""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7566""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7619""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7682""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7824""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.7854""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8000""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8050""","=""50.8050""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.4039""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).6d""","=""2D*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""50.8139""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8219""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8318""","=""50.8319""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.3910""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).6d""","=""2P*""","=""1/2""",2,2,,"=""""","=""L6851""",
"=""50.8457""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8507""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8557""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8623""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8669""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8762""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8825""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8908""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.8954""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9017""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9087""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9163""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9266""","=""50.9266""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.3457""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).6d""","=""2P*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""50.9316""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9379""","=""50.9378""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.3403""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).7s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""50.9514""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9564""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9720""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9793""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9859""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""50.9892""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0025""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0055""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0151""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0233""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0429""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0598""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0671""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0810""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.0913""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1118""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1184""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1509""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1837""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1874""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1933""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.1999""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.2125""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.2205""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.2410""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.2715""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.2874""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3050""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3099""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3401""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3503""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3580""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3695""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.3911""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.4013""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.4100""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
