obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""435.3545""","=""435.35427""","=""0.00003""","=""60""","=""""",,"=""1.39828486""","=""4.24617698""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""x 2D*""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""435.3627""","=""435.36238""","=""0.00003""","=""4""","=""6.6e+05""",C+,"=""1.35606353""","=""4.20390258""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",4,4,,"=""T4373""","=""L7610""",
"=""435.3926""","=""435.39252""","=""0.00008""","=""60""","=""""",,"=""2.05780343""","=""4.9054453""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""435.8951""","=""435.89507""","=""0.00008""","=""120""","=""""",,"=""2.08499775""","=""4.9293566""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""436.72505""","=""436.72528""","=""0.00003""","=""120""","=""1.37e+07""",C+,"=""1.40843037""","=""4.24738211""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""437.6844""","=""437.68461""","=""0.00006""","=""150h""","=""""",,"=""2.12213288""","=""4.9548621""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d.5s.(3D).5d""","=""2F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""438.0557""","=""438.05570""","=""0.00003""","=""80""","=""7.9e+06""",B+,"=""1.37357308""","=""4.20390258""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""438.6706""","=""438.67047""","=""0.00003""","=""30""","=""6.9e+06""",D+,"=""1.40843037""","=""4.23479337""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""438.8971""","=""438.89708""","=""0.00006""","=""100""","=""""",,"=""2.12213288""","=""4.9470366""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""9/2""",8,10,,"=""""","=""L7610,L3475""",
"=""439.5241""","=""439.52423""","=""0.00004""","=""30""","=""1.95e+06""",B+,"=""1.39828486""","=""4.21915772""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",8,8,,"=""T4373""","=""L7610,L3475""",
"=""439.5904""","=""439.59051""","=""0.00008""","=""30""","=""""",,"=""2.08499775""","=""4.9054453""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""441.0938""","=""441.09366""","=""0.00003""","=""2""","=""2.8e+05""",D+,"=""1.35606353""","=""4.16689962""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""441.86712""","=""441.86716""","=""0.00004""","=""30""","=""3.2e+06""",D+,"=""2.01280684""","=""4.81872249""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",10,8,,"=""T4373""","=""L7610""",
"=""443.85860""","=""443.85859""","=""0.00003""","=""80""","=""8.6e+06""",B+,"=""1.37357308""","=""4.16689962""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""444.4899""","=""444.48976""","=""0.00006""","=""100""","=""1.04e+07""",B+,"=""1.42979768""","=""4.21915772""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",10,8,,"=""T4373""","=""L7610,L3475""",
"=""444.78708""","=""444.78723""","=""0.00003""","=""130""","=""""",,"=""1.40843037""","=""4.19592494""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""4d3""","=""2P""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""446.0261""","=""446.02599""","=""0.00003""","=""37""","=""1.77e+06""",B+,"=""1.35606353""","=""4.13581629""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""446.6520""","=""""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""""","=""447.35768""","=""0.00003""","=""""","=""6.3e+05""",B+,"=""1.37357308""","=""4.14505113""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T9421""","=""""",
"=""447.51310""","=""447.51325""","=""0.00004""","=""40""","=""""",,"=""1.99193807""","=""4.76245264""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d3""","=""2F""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""447.6977""","=""447.69737""","=""0.00004""","=""170""","=""""",,"=""1.39828486""","=""4.16766002""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""y 4D*""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""447.8207""","=""447.82033""","=""0.00003""","=""180""","=""2.72e+07""",B+,"=""1.39828486""","=""4.16689962""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",8,6,,"=""T4373""","=""L7610,L3475""",
"=""447.86988""","=""447.86999""","=""0.00003""","=""160""","=""3.21e+07""",B+,"=""1.35606353""","=""4.12437131""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",4,4,,"=""T9421""","=""L7610,L3475""",
"=""448.56971""","=""448.56953""","=""0.00004""","=""45""","=""4.6e+06""",B+,"=""1.90027370""","=""4.66426434""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(1D).5p""","=""w 2F*""","=""7/2""",6,8,,"=""T9421""","=""L7610""",
"=""448.8538""","=""448.85330""","=""0.00003""","=""110""","=""2.01e+07""",B+,"=""1.37357308""","=""4.13581629""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""448.8719""","=""448.87224""","=""0.00008""","=""300""","=""1.49e+08""",B+,"=""1.35606353""","=""4.1181902""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""y 4D*""","=""1/2""",4,2,,"=""T4373""","=""L7610,L3475""",
"=""449.29997""","=""449.29968""","=""0.00006""","=""30""","=""2.3e+06""",C+,"=""1.42979768""","=""4.18929663""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""z 2G*""","=""9/2""",10,10,,"=""T4373""","=""L7610,L3475""",
"=""449.36784""","=""449.36766""","=""0.00005""","=""25""","=""""",,"=""1.40843037""","=""4.16751186""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""4d3""","=""2P""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""450.7212""","=""450.72080""","=""0.00003""","=""500""","=""1.01e+08""",B+,"=""1.37357308""","=""4.12437131""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",6,4,,"=""T9421""","=""L7610,L3475""",
"=""451.3827""","=""451.38241""","=""0.00003""","=""1""","=""2.57e+05""",B+,"=""1.39828486""","=""4.14505113""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",8,8,,"=""T9421""","=""L7610""",
"=""451.48404""","=""451.48396""","=""0.00008""","=""50""","=""1.66e+07""",A,"=""1.90027370""","=""4.6464221""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""451.5273""","=""451.52726""","=""0.00008""","=""80""","=""3.34e+07""",A,"=""1.90053704""","=""4.6464221""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""452.3297""","=""452.32949""","=""0.00005""","=""40h""","=""""",,"=""2.03779275""","=""4.77880789""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""452.8509""","=""452.85037""","=""0.00006""","=""890""","=""""",,"=""1.42979768""","=""4.16766002""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""y 4D*""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""452.9053""","=""452.90511""","=""0.00003""","=""440""","=""8.3e+07""",B+,"=""1.39828486""","=""4.13581629""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",8,6,,"=""T4373""","=""L7610,L3475""",
"=""453.53582""","=""453.53578""","=""0.00003""","=""21""","=""4.4e+06""",D+,"=""2.08499775""","=""4.81872249""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",6,8,,"=""T4373""","=""L7610""",
"=""454.55800""","=""454.55808""","=""0.00009""","=""100""","=""4.10e+07""",A,"=""1.91884554""","=""4.6464221""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""456.0640""","=""456.06406""","=""0.00007""","=""100""","=""3.8e+07""",B,"=""1.88724197""","=""4.6058117""","=""4d2.(3P).5s""","=""a 4P""","=""1/2""","=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",2,4,,"=""T9421""","=""L7610,L3475""",
"=""456.56706""","=""456.56688""","=""0.00007""","=""30""","=""""",,"=""1.30545058""","=""4.0210264""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""4d3 <1>""","=""2D""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""456.62129""","=""456.62109""","=""0.00005""","=""57""","=""1.74e+06""",B+,"=""1.42979768""","=""4.14505113""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",10,8,,"=""T9421""","=""L7610""",
"=""457.4819""","=""457.48201""","=""0.00005""","=""50h""","=""""",,"=""2.08499775""","=""4.79514144""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""458.2609""","=""458.26078""","=""0.00007""","=""35""","=""1.48e+07""",B+,"=""1.90027370""","=""4.6058117""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",6,4,,"=""T9421""","=""L7610,L3475""",
"=""458.30550""","=""458.30539""","=""0.00007""","=""30""","=""8.7e+06""",B+,"=""1.90053704""","=""4.6058117""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",4,4,,"=""T9421""","=""L7610,L3475""",
"=""458.3444""","=""458.3445""","=""0.0003""","=""25""","=""1.79e+07""",C+,"=""1.88724197""","=""4.5922861""","=""4d2.(3P).5s""","=""a 4P""","=""1/2""","=""4d2.(3P).5p""","=""y 4P*""","=""1/2""",2,2,,"=""T9421""","=""L7610""",
"=""459.7816""","=""459.78149""","=""0.00003""","=""130""","=""1.9e+07""",D+,"=""2.12213288""","=""4.81872249""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",8,8,,"=""T4373""","=""L7610,L3475""",
"=""460.6083""","=""460.6083""","=""0.0003""","=""95""","=""7.1e+07""",B,"=""1.90053704""","=""4.5922861""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3P).5p""","=""y 4P*""","=""1/2""",4,2,,"=""T9421""","=""L7610,L3475""",
"=""461.42830""","=""461.42820""","=""0.00007""","=""40""","=""1.66e+07""",B+,"=""1.91884554""","=""4.6058117""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",6,4,,"=""T9421""","=""L7610,L3475""",
"=""464.4998""","=""464.498841""","=""0.000022""","=""2000""","=""1.8e+07""",C+,"=""0.0000000""","=""2.66920361""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""z 2F*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""465.50873""","=""465.50867""","=""0.00009""","=""140""","=""1.56e+07""",A,"=""1.98300885""","=""4.6464221""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""465.96228""","=""465.96229""","=""0.00005""","=""200h""","=""5.2e+07""",B+,"=""2.00344392""","=""4.66426434""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(1D).5p""","=""w 2F*""","=""7/2""",6,8,,"=""T9421""","=""L7610,L3475""",
"=""466.0186""","=""466.01847""","=""0.00018""","=""70""","=""""",,"=""1.99193807""","=""4.6524377""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d3 <2>""","=""2D""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""466.87796""","=""466.8784+""","=""""","=""85""","=""""",,"=""1.98300885""","=""4.638608""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""""","=""""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""467.2159""","=""467.21584""","=""0.00011""","=""60""","=""""",,"=""2.00186598""","=""4.6555474""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""4d3 <2>""","=""2D""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""467.6157""","=""467.61572""","=""0.00003""","=""2000""","=""1.33e+07""",C+,"=""0.06575514""","=""2.71716727""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 2F*""","=""7/2""",6,8,,"=""T4373""","=""L7610,L3475""",
"=""467.96661""","=""467.96659""","=""0.00009""","=""60""","=""""",,"=""2.37404732""","=""5.0234715""","=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""4d.5s.(3D).5d""","=""f 4P""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""469.1079""","=""469.10791""","=""0.00009""","=""85""","=""3.39e+07""",A,"=""2.00344392""","=""4.6464221""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""""","=""469.58661""","=""0.00010""","=""""","=""5.0e+06""",C+,"=""3.06226712""","=""5.7025510""","=""4d.5s.(3D).5p""","=""y 2P*""","=""1/2""","=""5p2.(3P).4d?""","=""f 2P""","=""3/2""",2,4,,"=""T9421""","=""""",
"=""469.8113""","=""469.81138""","=""0.00018""","=""180""","=""""",,"=""1.98300885""","=""4.6220296""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(1D).5p""","=""w 2F*""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""471.01688""","=""471.01687""","=""0.00006""","=""35""","=""9.2e+06""",B+,"=""1.88724197""","=""4.51950858""","=""4d2.(3P).5s""","=""a 4P""","=""1/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",2,4,,"=""T9421""","=""L7610,L3475""",
"=""472.71637""","=""472.71642""","=""0.00007""","=""60""","=""1.38e+07""",B+,"=""1.98300885""","=""4.6058117""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",4,4,,"=""T9421""","=""L7610,L3475""",
"=""472.98367""","=""472.98387""","=""0.00007""","=""170""","=""""",,"=""1.30545058""","=""3.9267704""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""5s2.6s""","=""e 2S""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""473.36033""","=""473.36037""","=""0.00005""","=""51""","=""2.28e+07""",B+,"=""1.90027370""","=""4.51950858""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""473.37227""","=""473.37231""","=""0.00005""","=""60h""","=""""",,"=""2.00344392""","=""4.62261272""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""5s2.(1S).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""473.40781""","=""473.40796""","=""0.00005""","=""1""","=""1.47e+06""",B+,"=""1.90053704""","=""4.51950858""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",4,4,,"=""T9421""","=""L7610""",
"=""474.2727""","=""474.27268""","=""0.00007""","=""85""","=""""",,"=""2.00344392""","=""4.6176405""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(1D).5p""","=""w 2P*""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""475.41192""","=""475.41162""","=""0.00007""","=""160""","=""3.31e+07""",B+,"=""1.90027370""","=""4.5082074""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3P).5p""","=""x 4D*""","=""7/2""",6,8,,"=""T9421""","=""L7610,L3475""",
"=""476.2309""","=""476.23066""","=""0.00003""","=""410""","=""3.5e+06""",C+,"=""0.06575514""","=""2.66920361""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 2F*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""476.4287""","=""476.42842""","=""0.00007""","=""4""","=""3.8e+06""",B,"=""2.00344392""","=""4.6058117""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""476.74105""","=""476.74073""","=""0.00005""","=""3""","=""2.28e+06""",B,"=""1.91884554""","=""4.51950858""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""478.1499""","=""478.15012""","=""0.00006""","=""17""","=""7.6e+06""",B+,"=""1.88724197""","=""4.48023931""","=""4d2.(3P).5s""","=""a 4P""","=""1/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",2,4,,"=""T9421""","=""L7610,L3475""",
"=""478.23697""","=""478.23671""","=""0.00009""","=""120""","=""1.01e+07""",B,"=""1.39828486""","=""3.9908127""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""y 4F*""","=""9/2""",8,10,,"=""T4373""","=""L7610,L3475""",
"=""478.82135""","=""478.82144""","=""0.00007""","=""170""","=""4.4e+07""",B+,"=""1.91884554""","=""4.5082074""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3P).5p""","=""x 4D*""","=""7/2""",6,8,,"=""T9421""","=""L7610,L3475""",
"=""480.06423""","=""480.06414""","=""0.00012""","=""180""","=""1.57e+07""",B+,"=""1.37357308""","=""3.9562321""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""y 4F*""","=""7/2""",6,8,,"=""T9421""","=""L7610,L3475""",
"=""480.5656""","=""480.56531""","=""0.00005""","=""50""","=""2.26e+07""",B+,"=""1.90027370""","=""4.48023931""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",6,4,,"=""T9421""","=""L7610,L3475""",
"=""480.6146""","=""480.61437""","=""0.00005""","=""70""","=""3.47e+07""",B+,"=""1.90053704""","=""4.48023931""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",4,4,,"=""T9421""","=""L7610,L3475""",
"=""482.09855""","=""482.09841""","=""0.00010""","=""140""","=""1.58e+07""",B,"=""1.35606353""","=""3.9278247""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""y 4F*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""482.29753""","=""482.29726""","=""0.00007""","=""22""","=""1.03e+07""",B+,"=""1.90027370""","=""4.4709746""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3P).5p""","=""x 4D*""","=""5/2""",6,6,,"=""T4373""","=""L7610""",
"=""482.3469""","=""482.34667""","=""0.00007""","=""120""","=""5.06e+07""",B+,"=""1.90053704""","=""4.4709746""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3P).5p""","=""x 4D*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""484.04991""","=""484.04974""","=""0.00005""","=""60""","=""3.05e+07""",B+,"=""1.91884554""","=""4.48023931""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",6,4,,"=""T9421""","=""L7610,L3475""",
"=""484.1218""","=""484.12133""","=""0.00010""","=""770""","=""8.6e+07""",B,"=""1.42979768""","=""3.9908127""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""y 4F*""","=""9/2""",10,10,,"=""T4373""","=""L7610,L3475""",
"=""484.7022""","=""484.70193""","=""0.00012""","=""550""","=""6.8e+07""",B+,"=""1.39828486""","=""3.9562321""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""y 4F*""","=""7/2""",8,8,,"=""T9421""","=""L7610,L3475""",
"=""485.4038""","=""485.40322""","=""0.00010""","=""410""","=""6.3e+07""",B,"=""1.37357308""","=""3.9278247""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""y 4F*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""485.5599""","=""485.56007""","=""0.00009""","=""120""","=""""",,"=""1.88724197""","=""4.4406685""","=""4d2.(3P).5s""","=""a 4P""","=""1/2""","=""4d2.(3P).5p""","=""x 4D*""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""485.8071""","=""485.80693""","=""0.00007""","=""50""","=""2.01e+07""",B+,"=""1.91884554""","=""4.4709746""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3P).5p""","=""x 4D*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""486.11989""","=""486.12003""","=""0.00012""","=""330""","=""7.3e+07""",B,"=""1.35606353""","=""3.9065488""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""y 4F*""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""""","=""487.88427""","=""0.00008""","=""""","=""1.94e+05""",B,"=""1.96694496""","=""4.5082074""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3P).5p""","=""x 4D*""","=""7/2""",8,8,,"=""T9421""","=""""",
"=""488.1015""","=""488.10150""","=""0.00008""","=""50""","=""""",,"=""1.90053704""","=""4.4406685""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3P).5p""","=""x 4D*""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""488.7656""","=""488.76560""","=""0.00013""","=""50""","=""""",,"=""1.88724197""","=""4.4239221""","=""4d2.(3P).5s""","=""a 4P""","=""1/2""","=""4d2.(3P).5p""","=""x 4D*""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""488.8005""","=""488.80036""","=""0.00005""","=""40""","=""2.43e+07""",B+,"=""1.98300885""","=""4.51950858""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",4,4,,"=""T9421""","=""L7610,L3475""",
"=""489.4802""","=""489.48041""","=""0.00012""","=""95""","=""2.22e+07""",C+,"=""1.37357308""","=""3.9065488""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""y 4F*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""""","=""490.14526""","=""0.00010""","=""m(Y II)""","=""1.98e+07""",B,"=""1.39828486""","=""3.9278247""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""y 4F*""","=""5/2""",8,6,,"=""T4373""","=""L3475""",
"=""490.7478""","=""490.74774""","=""0.00013""","=""100""","=""1.20e+07""",B,"=""1.42979768""","=""3.9562321""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""y 4F*""","=""7/2""",10,8,,"=""T9421""","=""L7610,L3475""",
"=""491.03603""","=""491.03611""","=""0.00003""","=""45""","=""""",,"=""1.99193807""","=""4.51688879""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""492.3251""","=""492.32509""","=""0.00008""","=""150""","=""""",,"=""1.40843037""","=""3.9267704""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""5s2.6s""","=""e 2S""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""492.77032""","=""492.77032""","=""0.00005""","=""10""","=""8.4e+06""",B+,"=""2.00344392""","=""4.51950858""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""493.2311""","=""493.23107""","=""0.00005""","=""35""","=""""",,"=""2.00186598""","=""4.51558026""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""494.99364""","=""494.99363""","=""0.00008""","=""6""","=""3.8e+06""",B+,"=""2.00344392""","=""4.5082074""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3P).5p""","=""x 4D*""","=""7/2""",6,8,,"=""T9421""","=""L7610""",
"=""495.1386""","=""495.13870""","=""0.00008""","=""3""","=""1.98e+06""",B+,"=""1.96694496""","=""4.4709746""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3P).5p""","=""x 4D*""","=""5/2""",8,6,,"=""T4373""","=""L7610""",
"=""495.20425""","=""""","=""""","=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7610,L3475""",
