Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p3.(2P*).3d""","=""3F*""","=""4""",9,"=""""","=""""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""3F*""","=""3""",7,"=""""","=""221.991""","=""?""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""3F*""","=""2""",5,"=""""","=""222.555""","=""?""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""1D*""","=""2""",5,"=""""","=""222.581""","=""?""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",7,"=""""","=""222.705""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",5,"=""""","=""223.267""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",3,"=""""","=""223.242""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3d""","=""1F*""","=""3""",7,"=""""","=""223.759""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",3,"=""""","=""242.807""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""3""",7,"=""""","=""251.622""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4s""","=""1D*""","=""2""",5,"=""""","=""252.076""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""",7,"=""""","=""253.760""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).4s""","=""1P*""","=""1""",3,"=""""","=""257.090""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4d""","=""3D*""","=""3""",7,"=""""","=""262.290""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4d""","=""3D*""","=""1""",3,"=""""","=""262.290""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",5,"=""""","=""262.290""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",5,"=""""","=""262.767""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",3,"=""""","=""263.097""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).4d""","=""1F*""","=""3""",7,"=""""","=""263.266""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5d""","=""3D*""","=""3""",7,"=""""","=""274.083""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).5s""","=""1D*""","=""2""",5,"=""""","=""277.815""","=""?""","=""""","="""""
"=""P IX (2p3 4S*<3/2>)""","=""Limit""","=""---""",,"=""[""","=""309.60""","=""]""","=""0.10""","=""L7147"""
"=""P IX (2p3 2D*<3/2>)""","=""Limit""","=""---""",,"=""""","=""319.01""","=""""","=""""","="""""
"=""P IX (2p3 2D*<5/2>)""","=""Limit""","=""---""",,"=""""","=""319.09""","=""""","=""""","="""""
"=""P IX (2p3 2P*<1/2>)""","=""Limit""","=""---""",,"=""""","=""324.00""","=""""","=""""","="""""
"=""P IX (2p3 2P*<3/2>)""","=""Limit""","=""---""",,"=""""","=""324.12""","=""""","=""""","="""""
