obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""178.693""","=""178.676+""","=""""","=""4.4e+06""",E,"=""0.7035864""","=""7.64263""","=""5d""","=""2D""","=""5/2""","=""8p""","=""2P*""","=""3/2""",6,4,,"=""T4515""","=""L3450""",
"=""189.265""","=""189.2505+""","=""""","=""1.3e+07""",D,"=""2.5121134""","=""9.063441""","=""6p""","=""2P*""","=""1/2""","=""10d""","=""2D""","=""3/2""",2,4,,"=""T3225,T7387""","=""L3450""",
"=""192.46712""","=""192.46710+""","=""10""","=""3.1e+06""",E,"=""0.7035864""","=""7.1454250""","=""5d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T4515""","=""L9224""",
"=""195.421""","=""195.4272+""","=""""","=""1.4e+07""",D,"=""2.7217512""","=""9.066016""","=""6p""","=""2P*""","=""3/2""","=""10d""","=""2D""","=""5/2""",4,6,,"=""T3225,T7387""","=""L3450""",
"=""197.019""","=""197.0332+""","=""""","=""6.7e+06""",E,"=""2.7217512""","=""9.014306""","=""6p""","=""2P*""","=""3/2""","=""11s""","=""2S""","=""1/2""",4,2,,"=""T4515""","=""L3450""",
"=""198.57548""","=""198.57548+""","=""6""","=""2.0e+07""",D,"=""2.5121134""","=""8.7557947""","=""6p""","=""2P*""","=""1/2""","=""9d""","=""2D""","=""3/2""",2,4,,"=""T3225,T7387""","=""L9224""",
"=""199.952""","=""199.95465+""","=""""","=""1.0e+07""",E,"=""0.0000000""","=""6.2006159""","=""6s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""3/2""",2,4,,"=""T4515""","=""L3450""",
"=""200.985""","=""200.99281+""","=""""","=""6.5e+06""",C+,"=""2.5121134""","=""8.6807021""","=""6p""","=""2P*""","=""1/2""","=""10s""","=""2S""","=""1/2""",2,2,,"=""T3225,T7387""","=""L3450""",
"=""202.47084""","=""202.47087+""","=""5""","=""6.9e+06""",C,"=""0.0000000""","=""6.1235575""","=""6s""","=""2S""","=""1/2""","=""7p""","=""2P*""","=""1/2""",2,2,,"=""T3225,T7387""","=""L9224""",
"=""205.34092""","=""205.34091+""","=""12""","=""2.2e+07""",D,"=""2.7217512""","=""8.7597198""","=""6p""","=""2P*""","=""3/2""","=""9d""","=""2D""","=""5/2""",4,6,,"=""T3225,T7387""","=""L9224""",
"=""205.457""","=""205.47449+""","=""""","=""3.7e+06""",D,"=""2.7217512""","=""8.7557947""","=""6p""","=""2P*""","=""3/2""","=""9d""","=""2D""","=""3/2""",4,4,,"=""T3225,T7387""","=""L3450""",
"=""208.06380""","=""208.06380+""","=""9""","=""1.2e+07""",C+,"=""2.7217512""","=""8.6807021""","=""6p""","=""2P*""","=""3/2""","=""10s""","=""2S""","=""1/2""",4,2,,"=""T3225,T7387""","=""L9224""",
"=""215.46110""","=""215.46110+""","=""74""","=""3.4e+07""",C,"=""2.5121134""","=""8.2664792""","=""6p""","=""2P*""","=""1/2""","=""8d""","=""2D""","=""3/2""",2,4,,"=""T3225,T7387""","=""L9224""",
"=""220.15724""","=""220.15722+""","=""30""","=""1.1e+07""",C+,"=""2.5121134""","=""8.1437342""","=""6p""","=""2P*""","=""1/2""","=""9s""","=""2S""","=""1/2""",2,2,,"=""T3225,T7387""","=""L9224""",
"=""221.54534""","=""221.54534+""","=""45""","=""1.6e+06""",D,"=""0.6042806""","=""6.2006159""","=""5d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""3/2""",4,4,,"=""T3225,T7387""","=""L9224""",
"=""223.34796""","=""223.34796+""","=""170""","=""3.7e+07""",C,"=""2.7217512""","=""8.2729189""","=""6p""","=""2P*""","=""3/2""","=""8d""","=""2D""","=""5/2""",4,6,,"=""T3225,T7387""","=""L9224""",
"=""223.60738""","=""223.60736+""","=""17""","=""6.1e+06""",C,"=""2.7217512""","=""8.2664792""","=""6p""","=""2P*""","=""3/2""","=""8d""","=""2D""","=""3/2""",4,4,,"=""T3225,T7387""","=""L9224""",
"=""224.63848""","=""224.63848+""","=""173""","=""1.6e+07""",D,"=""0.6042806""","=""6.1235575""","=""5d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""1/2""",4,2,,"=""T3225,T7387""","=""L9224""",
"=""225.54764""","=""225.54763+""","=""415""","=""1.4e+07""",D,"=""0.7035864""","=""6.2006159""","=""5d""","=""2D""","=""5/2""","=""7p""","=""2P*""","=""3/2""",6,4,,"=""T3225,T7387""","=""L9224""",
"=""228.66947""","=""228.66947+""","=""68""","=""2.0e+07""",C+,"=""2.7217512""","=""8.1437342""","=""6p""","=""2P*""","=""3/2""","=""9s""","=""2S""","=""1/2""",4,2,,"=""T3225,T7387""","=""L9224""",
"=""230.49566""","=""230.49566+""","=""3370""","=""""",,"=""0.6042806""","=""5.9833059""","=""5d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L9224""",
"=""233.59833""","=""233.59833+""","=""4310""","=""""",,"=""0.7035864""","=""6.0111671""","=""5d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L9224""",
"=""234.83103""","=""234.83103+""","=""510""","=""""",,"=""0.7035864""","=""5.9833059""","=""5d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L9224""",
"=""252.91680""","=""252.91681+""","=""249""","=""6.9e+07""",C,"=""2.5121134""","=""7.4142866""","=""6p""","=""2P*""","=""1/2""","=""7d""","=""2D""","=""3/2""",2,4,,"=""T3225,T7387""","=""L9224""",
"=""263.55653""","=""263.55653+""","=""381""","=""7.3e+07""",C,"=""2.7217512""","=""7.4260246""","=""6p""","=""2P*""","=""3/2""","=""7d""","=""2D""","=""5/2""",4,6,,"=""T3225,T7387""","=""L9224""",
"=""264.21579""","=""264.21580+""","=""41""","=""1.2e+07""",C,"=""2.7217512""","=""7.4142866""","=""6p""","=""2P*""","=""3/2""","=""7d""","=""2D""","=""3/2""",4,4,,"=""T3225,T7387""","=""L9224""",
