Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",6,"=""""","=""48.027501""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4F""","=""7/2""",8,"=""""","=""48.046787""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4F""","=""9/2""",10,"=""""","=""48.072001""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""48.295013""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""48.321308""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",6,"=""""","=""48.363483""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",4,"=""""","=""48.363793""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",2,"=""""","=""48.368811""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",8,"=""""","=""48.379927""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""48.457315""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""48.474889""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""48.483716""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",6,"=""""","=""48.509738""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",8,"=""""","=""48.555549""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3s""","=""6S*""","=""5/2""",6,"=""""","=""48.593323""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",4,"=""""","=""49.007002""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",6,"=""""","=""49.021574""","=""""","=""""","="""""
"=""2p5""","=""2P*""","=""3/2""",4,"=""""","=""49.743177""","=""""","=""""","="""""
"=""2p5""","=""2P*""","=""1/2""",2,"=""""","=""49.807469""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3s""","=""4S*""","=""3/2""",4,"=""""","=""50.186426""","=""""","=""""","="""""
"=""2s2.2p2.(1S).3p""","=""2P*""","=""1/2""",2,"=""""","=""50.449713""","=""""","=""""","="""""
"=""2s2.2p2.(1S).3p""","=""2P*""","=""3/2""",4,"=""""","=""50.450280""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2F""","=""7/2""",8,"=""""","=""51.223310""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",6,"=""""","=""51.229651""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2G""","=""9/2""",10,"=""""","=""51.440410""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2G""","=""7/2""",8,"=""""","=""51.440761""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""51.476270""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""51.502355""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""51.542818""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",4,"=""""","=""51.598293""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",6,"=""""","=""51.600416""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""51.773985""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""51.821775""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",2,"=""""","=""51.848763""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,"=""""","=""51.856212""","=""""","=""""","="""""
"=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",2,"=""""","=""52.198012""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3p""","=""6P""","=""3/2""",4,"=""""","=""52.725652""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3p""","=""6P""","=""5/2""",6,"=""""","=""52.728335""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3p""","=""6P""","=""7/2""",8,"=""""","=""52.732810""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""2S*""","=""1/2""",2,"=""""","=""52.741639""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4D*""","=""1/2""",2,"=""""","=""52.870709""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""",4,"=""""","=""52.886565""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4D*""","=""5/2""",6,"=""""","=""52.908154""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4D*""","=""7/2""",8,"=""""","=""52.939960""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4P*""","=""1/2""",2,"=""""","=""52.998207""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4P*""","=""3/2""",4,"=""""","=""53.008863""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4P*""","=""5/2""",6,"=""""","=""53.031991""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",4,"=""""","=""53.314753""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",6,"=""""","=""53.359668""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""4S*""","=""3/2""",4,"=""""","=""53.490784""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""",2,"=""""","=""53.557198""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",4,"=""""","=""53.568692""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""",6,"=""""","=""53.877175""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""",4,"=""""","=""53.879788""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3p""","=""4P""","=""1/2""",2,"=""""","=""53.881569""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""54.561665""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""54.578152""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""54.597590""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""54.625221""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""54.655350""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""54.655774""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""54.696695""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""54.697786""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""54.711340""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""54.716186""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""54.724875""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""54.727426""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""54.819265""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""54.837505""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""54.846925""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",6,"=""""","=""54.835599""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""54.879903""","=""""","=""""","="""""
"=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""54.887133""","=""""","=""""","="""""
"=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""54.893861""","=""""","=""""","="""""
"=""2s2.2p2.(3P<0>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""55.002528""","=""""","=""""","="""""
"=""2s2.2p2.(3P<0>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""55.003229""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""55.018367""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""55.020579""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""55.032359""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""55.032702""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""55.038238""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""55.039984""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""55.055979""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""55.056106""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""55.074116""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""55.078526""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""55.107286""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""55.109662""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""55.117433""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""55.120318""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""55.120710""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""55.126241""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""55.167651""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""55.173728""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""56.112508""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""56.142103""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""56.183736""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4p""","=""2F*""","=""5/2""",6,"=""""","=""56.133665""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4p""","=""2F*""","=""7/2""",8,"=""""","=""56.136431""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4p""","=""2D*""","=""5/2""",6,"=""""","=""56.207445""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4p""","=""2D*""","=""3/2""",4,"=""""","=""56.210688""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""56.251147""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""56.300934""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4p""","=""2P*""","=""3/2""",4,"=""""","=""56.493235""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4p""","=""2P*""","=""1/2""",2,"=""""","=""56.508119""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""2S*""","=""1/2""",2,"=""""","=""56.707419""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""1/2""",2,"=""""","=""56.716124""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""3/2""",4,"=""""","=""56.729611""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""5/2""",6,"=""""","=""56.749440""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""7/2""",8,"=""""","=""56.779688""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4P*""","=""1/2""",2,"=""""","=""56.826455""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4P*""","=""3/2""",4,"=""""","=""56.833440""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""4P*""","=""5/2""",6,"=""""","=""56.858516""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",4,"=""""","=""57.008499""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",6,"=""""","=""57.050291""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""9/2""",10,"=""""","=""57.398724""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""7/2""",8,"=""""","=""57.399014""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""5/2""",6,"=""""","=""57.399506""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""3/2""",4,"=""""","=""57.399950""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""1/2""",2,"=""""","=""57.400304""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4F""","=""3/2""",4,"=""""","=""57.556432""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4F""","=""5/2""",6,"=""""","=""57.568571""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4F""","=""7/2""",8,"=""""","=""57.589655""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4F""","=""9/2""",10,"=""""","=""57.618981""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2F""","=""7/2""",8,"=""""","=""57.642949""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2F""","=""5/2""",6,"=""""","=""57.645151""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4P""","=""5/2""",6,"=""""","=""57.703999""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4P""","=""3/2""",4,"=""""","=""57.7197""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""4P""","=""1/2""",2,"=""""","=""57.7197""","=""""","=""""","="""""
"=""2s2.2p2.(3P<0>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""57.781369""","=""""","=""""","="""""
"=""2s2.2p2.(3P<0>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""57.781747""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2G""","=""9/2""",10,"=""""","=""57.800252""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2G""","=""7/2""",8,"=""""","=""57.800314""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""57.800321""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""57.801024""","=""""","=""""","="""""
"=""2s2.2p2.(3P<0>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""57.805057""","=""""","=""""","="""""
"=""2s2.2p2.(3P<0>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""57.805109""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""57.812703""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""57.814179""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5f""","=""2[2]*""","=""3/2""",4,"=""""","=""57.813230""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""57.814075""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""2D""","=""3/2""",4,"=""""","=""57.820433""","=""""","=""""","="""""
"=""2s2.2p2.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""57.823193""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""57.828477""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""57.828537""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""57.834731""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""57.834784""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""57.835875""","=""""","=""""","="""""
"=""2s2.2p2.(3P<1>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""57.835881""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[1]*""","=""1/2""",2,"=""""","=""57.843272""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[1]*""","=""3/2""",4,"=""""","=""57.844171""","=""""","=""""","="""""
"=""2s.2p3.(3D*).3s""","=""4D*""","=""7/2""",8,"=""""","=""57.84758""","=""""","=""""","="""""
"=""2s.2p3.(3D*).3s""","=""4D*""","=""5/2""",6,"=""""","=""57.84829""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[5]*""","=""11/2""",12,"=""""","=""57.852090""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[5]*""","=""9/2""",10,"=""""","=""57.855737""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[2]*""","=""3/2""",4,"=""""","=""57.864448""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""57.866205""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""57.872318""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""57.874410""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""57.874222""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""57.878517""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""57.874531""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""57.874570""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""57.878158""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""57.878212""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""57.882773""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""57.882776""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""57.887022""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""57.887051""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""57.887435""","=""""","=""""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""57.887463""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2D""","=""3/2""",4,"=""""","=""57.897912""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2D""","=""5/2""",6,"=""""","=""57.898496""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2P""","=""1/2""",2,"=""""","=""57.995978""","=""""","=""""","="""""
"=""2s2.2p2.(1D).4d""","=""2P""","=""3/2""",4,"=""""","=""58.003175""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""7/2""",8,"=""""","=""58.008621""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",6,"=""""","=""58.008775""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",4,"=""""","=""58.008947""","=""""","=""""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",2,"=""""","=""58.008947""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""58.099732""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""58.099745""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""58.109275""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""58.109339""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""58.163408""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""58.163511""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""58.178520""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""58.178799""","=""""","=""""","="""""
"=""2s2.2p2.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""58.199087""","=""""","=""""","="""""
"=""2s2.2p2.(1D<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""58.218216""","=""""","=""""","="""""
