Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Ti z3So;v=3d2(3P)4s.4p(3Po),Ti a3P;v=3d2.4s2,3.427e-07,-2.04376814002971
Ti z5So;v=3d2(3P)4s.4p(3Po),Ti a3F;v=3d2.4s2,1.6978e-07,-3.11229113793792
Ti y3Fo;v=3d2(3F)4s.4p(1Po),Ti a3F;v=3d2.4s2,1.9128e-08,-3.1128490539604
Ti y3Fo;v=3d2(3F)4s.4p(1Po),Ti b3F;v=3d3(4F)4s,6.0414e-07,-1.6831258918604
Ti y3Fo;v=3d2(3F)4s.4p(1Po),Ti a5F;v=3d3(4F)4s,2.5703e-06,-2.2999241234604
Ti y3Fo;v=3d2(3F)4s.4p(1Po),Ti a3G;v=3d3(2G)4s,5.2623e-06,-1.2397252325603998
Ti y3Fo;v=3d2(3F)4s.4p(1Po),Ti a1D;v=3d2.4s2,5.2623e-05,-2.2133204309603998
Ti y3Do;v=3d3(4F)4p,Ti a3F;v=3d2.4s2,1.7857e-08,-3.13893472754481
Ti y3Do;v=3d3(4F)4p,Ti b3F;v=3d3(4F)4s,1.3889e-07,-1.7092115654448101
Ti y3Do;v=3d3(4F)4p,Ti a3P;v=3d2.4s2,2.457e-07,-2.09295153694481
Ti y3Do;v=3d3(4F)4p,Ti a5F;v=3d3(4F)4s,1.2019e-06,-2.32600979704481
Ti y3Do;v=3d3(4F)4p,Ti a1D;v=3d2.4s2,1.6129e-05,-2.23940610454481
Ti 3Po;v=3d2(1D)4s.4p(3Po),Ti b3F;v=3d3(4F)4s,5.5556e-07,-1.7364254692080199
Ti 3Po;v=3d2(1D)4s.4p(3Po),Ti a3F;v=3d2.4s2,1.2048e-06,-3.16614863130802
Ti 3Po;v=3d2(1D)4s.4p(3Po),Ti a3P;v=3d2.4s2,2.1882e-06,-2.12016544070802
Ti 5Do;v=3d2(3P)4s.4p(3Po),Ti a3F;v=3d2.4s2,1.9608e-06,-3.18632039505414
Ti 5Do;v=3d2(3P)4s.4p(3Po),Ti a5F;v=3d3(4F)4s,3.2258e-06,-2.37339546455414
Ti y5Go;v=3d3(4F)4p,Ti a5F;v=3d3(4F)4s,1.2187e-08,-2.47187384158883
Ti y5Go;v=3d3(4F)4p,Ti a3F;v=3d2.4s2,2.6882e-05,-3.28479877208883
Ti y5Go;v=3d3(4F)4p,Ti b3F;v=3d3(4F)4s,3.0303e-05,-1.8550756099888301
Ti x3Fo;v=3d2(1D)4s.4p(3Po),Ti a3F;v=3d2.4s2,1.7391e-08,-3.32312140376631
Ti x3Fo;v=3d2(1D)4s.4p(3Po),Ti b3F;v=3d3(4F)4s,7.4627e-07,-1.8933982416663102
Ti x3Fo;v=3d2(1D)4s.4p(3Po),Ti a5F;v=3d3(4F)4s,3.7736e-06,-2.5101964732663102
Ti x3Do;v=3d2(1D)4s.4p(3Po),Ti a3F;v=3d2.4s2,1.1494e-07,-3.39152190812239
Ti x3Do;v=3d2(1D)4s.4p(3Po),Ti a3P;v=3d2.4s2,3.7037e-07,-2.3455387175223903
Ti x3Do;v=3d2(1D)4s.4p(3Po),Ti a3D;v=3d3(2D{2})4s,1.282e-06,-1.2380244565223903
Ti x3Do;v=3d2(1D)4s.4p(3Po),Ti b3F;v=3d3(4F)4s,1.6639e-06,-1.9617987460223902
Ti y3Go;v=3d2(3F)4s.4p(1Po),Ti a3F;v=3d2.4s2,1.0237e-08,-3.40936282270793
Ti y3Go;v=3d2(3F)4s.4p(1Po),Ti b3F;v=3d3(4F)4s,1.1378e-07,-1.97963966060793
Ti y3Go;v=3d2(3F)4s.4p(1Po),Ti a3G;v=3d3(2G)4s,1.227e-06,-1.53623900130793
Ti y3Go;v=3d2(3F)4s.4p(1Po),Ti a5F;v=3d3(4F)4s,1.6129e-05,-2.59643789220793
Ti y3Go;v=3d2(3F)4s.4p(1Po),Ti a1G;v=3d2.4s2,0.00052631,-1.90690824020793
Ti z5Po;v=3d2(3P)4s.4p(3Po),Ti a5P;v=3d3(4P)4s,5.8824e-07,-1.70578819271287
Ti y1Do;v=3d2(1D)4s.4p(1Po),Ti a1D;v=3d2.4s2,5.6818e-08,-2.56041858574614
Ti y5Fo;v=3d3(4F)4p,Ti a5F;v=3d3(4F)4s,3.0303e-08,-2.73248261475629
Ti y5Fo;v=3d3(4F)4p,Ti b3F;v=3d3(4F)4s,1.4925e-06,-2.1156843831562897
Ti y5Fo;v=3d3(4F)4p,Ti a3F;v=3d2.4s2,2.381e-06,-3.54540754525629
Ti w3Do;v=3d2(3F)4s.4p(1Po),Ti a3F;v=3d2.4s2,1.3158e-08,-3.67743527244279
Ti w3Do;v=3d2(3F)4s.4p(1Po),Ti a3P;v=3d2.4s2,2.1277e-07,-2.6314520818427902
Ti w3Do;v=3d2(3F)4s.4p(1Po),Ti b3F;v=3d3(4F)4s,7.6923e-07,-2.24771211034279
Ti x5Do;v=3d3(4F)4p,Ti a5F;v=3d3(4F)4s,7.6923e-09,-2.88532680864822
Ti x5Do;v=3d3(4F)4p,Ti b3F;v=3d3(4F)4s,2.71e-07,-2.2685285770482198
Ti x5Do;v=3d3(4F)4p,Ti a3P;v=3d2.4s2,5.4054e-07,-2.65226854854822
Ti x5Do;v=3d3(4F)4p,Ti a3F;v=3d2.4s2,1.0989e-06,-3.69825173914822
Ti x3Go;v=3d2(1G)4s.4p(3Po),Ti a3F;v=3d2.4s2,1.4245e-08,-3.70886454170918
Ti x3Go;v=3d2(1G)4s.4p(3Po),Ti b3F;v=3d3(4F)4s,1.6393e-06,-2.2791413796091797
Ti x3Go;v=3d2(1G)4s.4p(3Po),Ti a3P;v=3d2.4s2,2.2727e-06,-2.66288135110918
Ti v3Do;v=3d2(3P)4s.4p(3Po),Ti b3F;v=3d3(4F)4s,7.1429e-08,-2.43651089235012
Ti w3Go;v=3d3(4F)4p,Ti a3F;v=3d2.4s2,1.1468e-08,-3.88976571246496
Ti w3Go;v=3d3(4F)4p,Ti b3F;v=3d3(4F)4s,2.584e-08,-2.4600425503649603
Ti w3Go;v=3d3(4F)4p,Ti a3H;v=3d3(2H)4s,4.5454e-07,-1.65348790496496
Ti w3Go;v=3d3(4F)4p,Ti a3G;v=3d3(2G)4s,1.4641e-06,-2.01664189106496
Ti z3Ho;v=3d2(1G)4s.4p(3Po),Ti a3G;v=3d3(2G)4s,1.5106e-07,-2.07320217761063
Ti y1Fo;v=3d2(1D)4s.4p(1Po),Ti a1G;v=3d2.4s2,6.7114e-08,-2.5712870379113
Ti y1Fo;v=3d2(1D)4s.4p(1Po),Ti b1G;v=3d3(2G)4s,2.7027e-07,-1.8064262007113001
Ti y1Fo;v=3d2(1D)4s.4p(1Po),Ti b3F;v=3d3(4F)4s,3.125e-07,-2.6440184583113
Ti x3Po;v=3d3(4P)4p,Ti a3P;v=3d2.4s2,1.4286e-08,-3.05596418428113
Ti w3Fo;v=3d3(4F)4p,Ti a3F;v=3d2.4s2,1.3514e-07,-4.17270352466547
Ti w3Fo;v=3d3(4F)4p,Ti b3F;v=3d3(4F)4s,1.5385e-07,-2.7429803625654694
Ti z1Po;v=3d2(1D)4s.4p(1Po),Ti a1D;v=3d2.4s2,7.1429e-09,-3.27377001208945
Ti v3Fo;v=3d2(1G)4s.4p(3Po),Ti a3F;v=3d2.4s2,8.4746e-09,-4.21297266335471
Ti v3Fo;v=3d2(1G)4s.4p(3Po),Ti b3F;v=3d3(4F)4s,1.6722e-08,-2.7832495012547103
Ti z1Ho;v=3d3(2G)4p,Ti b1G;v=3d3(2G)4s,1.6208e-07,-2.0348618165823895
Ti y3So;v=3d2(3P)4s.4p(1Po),Ti a3P;v=3d2.4s2,1.3699e-08,-3.3478286528413297
Ti y3Ho;v=3d3(2G)4p,Ti a3G;v=3d3(2G)4s,2.2523e-08,-2.52252294584859
Ti y3Ho;v=3d3(2G)4p,Ti a3H;v=3d3(2H)4s,2.0833e-07,-2.15936895974859
Ti w5Do;v=3d3(4P)4p,Ti a5P;v=3d3(4P)4s,1.1669e-08,-2.6682801184282097
Ti e5F;v=3d2.4s(4F)5s,Ti z5Go;v=3d2(3F)4s.4p(3Po),2.2139e-08,-2.4775810744966704
Ti e5F;v=3d2.4s(4F)5s,Ti z5Fo;v=3d2(3F)4s.4p(3Po),5.1282e-08,-2.3732433394047203
Ti e5F;v=3d2.4s(4F)5s,Ti z5Do;v=3d2(3F)4s.4p(3Po),1.1628e-07,-2.1667350630383204
Ti e5F;v=3d2.4s(4F)5s,Ti 5Do;v=3d2(3P)4s.4p(3Po),2.7624e-06,-1.2719369480505804
Ti e5F;v=3d2.4s(4F)5s,Ti z3Fo;v=3d2(3F)4s.4p(3Po),8.4033e-06,-2.0625659425743303
Ti y1Go;v=3d2(1G)4s.4p(1Po),Ti a1G;v=3d2.4s2,4.7619e-08,-2.9608859954762
Ti y5Po;v=3d3(4P)4p,Ti a5P;v=3d3(4P)4s,2.2727e-08,-2.77208969301104
Ti w3Po;v=3d3(2D{2})4p,Ti a3D;v=3d3(2D{2})4s,3.3557e-08,-2.4552608381022303
Ti y5So;v=3d3(4P)4p,Ti a5P;v=3d3(4P)4s,3.125e-08,-2.8983646860990895
Ti e3F;v=3d2.4s(4F)5s,Ti z3Go;v=3d2(3F)4s.4p(3Po),5.5556e-08,-1.9923057181433097
Ti e3F;v=3d2.4s(4F)5s,Ti z3Do;v=3d2(3F)4s.4p(3Po),9.0909e-08,-2.1821955359279297
Ti v3Go;v=3d3(2G)4p,Ti a3G;v=3d3(2G)4s,2.1277e-08,-2.78300773767773
Ti v3Go;v=3d3(2G)4p,Ti a3F;v=3d2.4s2,1.1236e-07,-4.65613155907773
Ti x1Fo;v=3d.4s2.4p,Ti a3F;v=3d2.4s2,3.125e-07,-4.66450029941493
Ti u3Fo;v=3d3(2D{2})4p,Ti a3D;v=3d3(2D{2})4s,1.4859e-08,-2.51498264877529
Ti u3Fo;v=3d3(2D{2})4p,Ti a3G;v=3d3(2G)4s,2.7778e-08,-2.79535627897529
Ti u3Do;v=3d2(3P)4s.4p(1Po),Ti a3F;v=3d2.4s2,5.5556e-09,-4.69291682215993
Ti t3Fo;v=3d3(2G)4p,Ti a3F;v=3d2.4s2,1e-08,-4.76724363448814
Ti t3Do;v=3d3(2P)4p,Ti a3F;v=3d2.4s2,2.1277e-07,-4.80611178405426
Ti z3Io;v=3d3(2H)4p,Ti a3H;v=3d3(2H)4s,1.9231e-08,-2.5717060947630297
Ti x1Go;v=3d3(2G)4p,Ti a1G;v=3d2.4s2,1.0989e-08,-3.32779636812691
Ti x1Go;v=3d3(2G)4p,Ti a1H;v=3d3(2H)4s,3.8462e-08,-2.25198425932691
Ti x1Go;v=3d3(2G)4p,Ti a3H;v=3d3(2H)4s,5e-08,-2.59397314312691
Ti x3Ho;v=3d3(2H)4p,Ti a3H;v=3d3(2H)4s,1.8868e-08,-2.6133762225753903
Ti s3Do;v=3d3(2D{2})4p,Ti c3P;v=3d3(4P)4s,1.7241e-08,-2.5842671401368396
Ti s3Do;v=3d3(2D{2})4p,Ti a3F;v=3d2.4s2,2.6316e-08,-4.91736023893684
Ti v3Po;v=3d.4s2.4p,Ti c3P;v=3d3(4P)4s,2e-08,-2.67197153887074
Ti y1Ho;v=3d3(2H)4p,Ti b1G;v=3d3(2G)4s,3.0303e-08,-2.8208663071864697
Ti e1F;v=3d2.4s(2F)5s,Ti z1Fo;v=3d2(3F)4s.4p(3Po),2.9412e-08,-2.31630614959836
Ti e1F;v=3d2.4s(2F)5s,Ti z1Go;v=3d2(3F)4s.4p(3Po),4e-08,-2.03236408855739
Ti e1F;v=3d2.4s(2F)5s,Ti z1Do;v=3d2(3F)4s.4p(3Po),4.3478e-08,-2.3564141125477702
Ti 3Go;v=3d3(2H)4p,Ti a3F;v=3d2.4s2,1.2987e-07,-5.10431169900307
Ti s3Fo;v=3d.4s2.4p,Ti a3F;v=3d2.4s2,8.3333e-08,-5.12510336944083
Ti 3F;v=3d2.4s(2F)5s,Ti z3Fo;v=3d2(3F)4s.4p(3Po),4.7619e-08,-2.7472032909606496
Ti 3F;v=3d2.4s(2F)5s,Ti z3Go;v=3d2(3F)4s.4p(3Po),7.6923e-08,-2.4810773482375494
Ti v1Fo;v=3d3(2G)4p,Ti a1D;v=3d2.4s2,7.6923e-09,-4.25622293327575
Ti e5G;v=3d2.4s(4F)4d,Ti z5Go;v=3d2(3F)4s.4p(3Po),1.1252e-08,-3.20407452270284
Ti e5G;v=3d2.4s(4F)4d,Ti z5Fo;v=3d2(3F)4s.4p(3Po),1.7221e-08,-3.09973678761089
Ti g3F;v=3d2.4s(4F)4d,Ti z5Fo;v=3d2(3F)4s.4p(3Po),5e-08,-3.1063201966761596
Ti g3F;v=3d2.4s(4F)4d,Ti z3Do;v=3d2(3F)4s.4p(3Po),1.1905e-07,-2.7194066749072894
Ti e5H;v=3d2.4s(4F)4d,Ti z5Go;v=3d2(3F)4s.4p(3Po),8.7025e-09,-3.2162742863944103
Ti e5H;v=3d2.4s(4F)4d,Ti z5Fo;v=3d2(3F)4s.4p(3Po),6.5402e-08,-3.11193655130246
Ti e5H;v=3d2.4s(4F)4d,Ti z3Go;v=3d2(3F)4s.4p(3Po),6.8027e-07,-2.53513321174897
Ti e5H;v=3d2.4s(4F)4d,Ti y5Go;v=3d3(4F)4p,9.901e-07,-1.91215178291363
Ti e5D;v=3d2.4s(4F)4d,Ti z5Do;v=3d2(3F)4s.4p(3Po),3.2258e-08,-2.9105487042090497
Ti q3Do;v=3d.4s2.4p,Ti a3F;v=3d2.4s2,1.1111e-07,-5.2458116004379
Ti r3Fo;v=3d2.4s(4F)5p,Ti a3F;v=3d2.4s2,1.4493e-08,-5.38915882381384
Ti f5H;v=3d3(4F)4d,Ti y5Go;v=3d3(4F)4p,1.8182e-08,-2.1668466462427998
Ti o3Do;v=3d2.4s(4F)5p,Ti a3F;v=3d2.4s2,7.6923e-09,-5.46507259727266
Ti 3Go;v=3d2.4s(4F)5p,Ti a3F;v=3d2.4s2,4.3478e-08,-5.47447038271799
Ti 3Po;v=3d2.4s(2P)4p,Ti a3P;v=3d2.4s2,2.439e-09,-4.538235472806781
Ti g5G;v=3d2.4p2,Ti z5Go;v=3d2(3F)4s.4p(3Po),6.5617e-09,-3.8394912797725698
Ti g5G;v=3d2.4p2,Ti z5Fo;v=3d2(3F)4s.4p(3Po),1.8116e-08,-3.7351535446806197
Ti g5G;v=3d2.4p2,Ti y5Go;v=3d3(4F)4p,7.4627e-08,-2.5353687762917896
Ti g5G;v=3d2.4p2,Ti y5Fo;v=3d3(4F)4p,7.874e-08,-2.27476000312433
