obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""566.6416""","=""0.0005""","=""566.6414""","=""5""","=""""",,"=""4.85000174""","=""7.0380558""","=""4s2.4p.5s""","=""3P*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""569.3537""","=""0.0005""","=""569.35337""","=""9""","=""""",,"=""4.67449011""","=""6.85212189""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.6p""","=""3D""","=""2""",3,5,,"=""""","=""L3476""",
"=""570.3360""","=""0.0005""","=""570.33584""","=""6""","=""""",,"=""4.67449011""","=""6.84837065""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.6p""","=""1P""","=""1""",3,3,,"=""""","=""L3476""",
"=""571.9464""","=""0.0005""","=""571.94631""","=""5""","=""""",,"=""4.64341768""","=""6.81117707""","=""4s2.4p.5s""","=""3P*""","=""0""","=""4s2.4p.6p""","=""3D""","=""1""",1,3,,"=""""","=""L3476""",
"=""580.2641""","=""0.0005""","=""580.26375""","=""6""","=""""",,"=""4.67449011""","=""6.81117707""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.6p""","=""3D""","=""1""",3,3,,"=""""","=""L3476""",
"=""580.3702""","=""0.0005""","=""580.37018""","=""9""","=""""",,"=""4.96191710""","=""7.09821224""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.6p""","=""1D""","=""2""",3,5,,"=""""","=""L3476""",
"=""655.9299""","=""0.0005""","=""655.92998""","=""6""","=""""",,"=""4.96191710""","=""6.85212189""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.6p""","=""3D""","=""2""",3,5,,"=""""","=""L3476""",
"=""713.2083""","=""0.0005""","=""713.2091""","=""6""","=""""",,"=""5.96414832""","=""7.7025472""","=""4s2.4p.5p""","=""3D""","=""3""","=""4s2.4p.7d""","=""(3/2,5/2)*""","=""4""",7,9,,"=""""","=""L3476""",
"=""733.2400""","=""0.0005""","=""733.2403""","=""7""","=""""",,"=""5.79815458""","=""7.4890628""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.7d""","=""(1/2,3/2)*""","=""2""",3,5,,"=""""","=""L3476""",
"=""735.5358""","=""0.0005""","=""735.5360""","=""5""","=""""",,"=""5.80672304""","=""7.4923537""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.7d""","=""(1/2,5/2)*""","=""3""",5,7,,"=""""","=""L3476""",
"=""738.6242""","=""0.0005""","=""738.6242""","=""7""","=""""",,"=""5.7014868""","=""7.3800696""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.8s""","=""(1/2,1/2)*""","=""1""",3,3,,"=""""","=""L3476""",
"=""740.4684""","=""0.0005""","=""740.4687""","=""6""","=""""",,"=""5.79815458""","=""7.4725563""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.6d""","=""(3/2,3/2)*""","=""2""",3,5,,"=""""","=""L3476""",
"=""751.3638""","=""0.0005""","=""751.36370""","=""7""","=""""",,"=""4.67449011""","=""6.32461240""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""1S""","=""0""",3,1,,"=""""","=""L3476""",
"=""777.834""","=""0.005""","=""777.8334""","=""5""","=""""",,"=""5.80672304""","=""7.4006917""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.6d""","=""(1/2,5/2)*""","=""2""",5,5,,"=""""","=""L3476""",
"=""783.5728""","=""0.0005""","=""783.5730""","=""10""","=""""",,"=""5.7014868""","=""7.2837796""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.6d""","=""(1/2,3/2)*""","=""2""",3,5,,"=""""","=""L3476""",
"=""783.9788""","=""0.0005""","=""783.9787""","=""7""","=""""",,"=""5.7014868""","=""7.2829608""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.6d""","=""(1/2,3/2)*""","=""1""",3,3,,"=""""","=""L3476""",
"=""785.593""","=""0.005""","=""785.5926""","=""6""","=""""",,"=""5.79815458""","=""7.3763798""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.8s""","=""(1/2,1/2)*""","=""0""",3,1,,"=""""","=""L3476""",
"=""788.0287""","=""0.0005""","=""788.0285""","=""7""","=""""",,"=""5.80672304""","=""7.3800696""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.8s""","=""(1/2,1/2)*""","=""1""",5,3,,"=""""","=""L3476""",
"=""796.4455""","=""0.0005""","=""796.4458""","=""5""","=""""",,"=""6.0107599""","=""7.5674785""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""798.5523""","=""0.0005""","=""798.5523""","=""5""","=""""",,"=""6.0107599""","=""7.5633720""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""803.3246""","=""0.0005""","=""803.3248""","=""10""","=""""",,"=""5.96414832""","=""7.5075366""","=""4s2.4p.5p""","=""3D""","=""3""","=""4s2.4p.6d""","=""(3/2,5/2)*""","=""4""",7,9,,"=""""","=""L3476""",
"=""804.6374""","=""0.0005""","=""804.6374""","=""6""","=""""",,"=""5.96219558""","=""7.5030659""","=""4s2.4p.5p""","=""3P""","=""1""","=""4s2.4p.7d""","=""(1/2,5/2)*""","=""2""",3,5,,"=""""","=""L3476""",
"=""809.7517""","=""0.0005""","=""809.7513""","=""5""","=""""",,"=""5.79815458""","=""7.3292939""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.7s""","=""(3/2,1/2)*""","=""1""",3,3,,"=""""","=""L3476""",
"=""822.748""","=""0.005""","=""822.7460""","=""5""","=""""",,"=""6.0107599""","=""7.5177158""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""822.8347""","=""0.0005""","=""822.8347""","=""7""","=""""",,"=""6.0107599""","=""7.5175534""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<1/2>).6f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""825.8279""","=""0.0005""","=""825.8282""","=""10""","=""""",,"=""5.80672304""","=""7.3080547""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.5d""","=""*""","=""3""",5,7,,"=""""","=""L3476""",
"=""826.642""","=""0.005""","=""826.6428""","=""5""","=""""",,"=""5.80672304""","=""7.3065752""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.7s""","=""(3/2,1/2)*""","=""2""",5,5,,"=""""","=""L3476""",
"=""828.237""","=""0.005""","=""828.2361""","=""5""","=""""",,"=""6.0706114""","=""7.5675783""","=""4s2.4p.4d""","=""3D*""","=""1""","=""4s2.4p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L3476""",
"=""828.332""","=""0.005""","=""828.3310""","=""6""","=""""",,"=""5.7014868""","=""7.1982820""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.5d""","=""1P*""","=""1""",3,3,,"=""""","=""L3476""",
"=""837.0106""","=""0.0005""","=""837.01093""","=""8""","=""""",,"=""4.67449011""","=""6.15576347""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""1D""","=""2""",3,5,,"=""""","=""L3476""",
"=""839.4005""","=""0.0005""","=""839.4005""","=""7""","=""""",,"=""5.80672304""","=""7.2837796""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.6d""","=""(1/2,3/2)*""","=""2""",5,5,,"=""""","=""L3476""",
"=""839.8662""","=""0.0005""","=""839.8661""","=""5""","=""""",,"=""5.80672304""","=""7.2829608""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.6d""","=""(1/2,3/2)*""","=""1""",5,3,,"=""""","=""L3476""",
"=""843.1732""","=""0.0005""","=""843.1732""","=""5""","=""""",,"=""6.0931287""","=""7.5635762""","=""4s2.4p.4d""","=""3D*""","=""3""","=""4s2.4p.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L3476""",
"=""848.4545""","=""0.0005""","=""848.4545""","=""10""","=""""",,"=""5.79815458""","=""7.2594493""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.5d""","=""*""","=""2""",3,5,,"=""""","=""L3476""",
"=""850.9042""","=""0.0005""","=""850.9042""","=""8""","=""""",,"=""6.0606282""","=""7.5177158""","=""4s2.4p.4d""","=""3D*""","=""2""","=""4s2.4p.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""850.9995""","=""0.0005""","=""850.9991""","=""5""","=""""",,"=""6.0606282""","=""7.5175534""","=""4s2.4p.4d""","=""3D*""","=""2""","=""4s2.4p.(2P*<1/2>).6f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3476""",
"=""856.7242""","=""0.0005""","=""856.7241""","=""8""","=""""",,"=""6.0706114""","=""7.5178007""","=""4s2.4p.4d""","=""3D*""","=""1""","=""4s2.4p.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L3476""",
"=""860.1633""","=""0.0005""","=""860.165""","=""6""","=""""",,"=""6.296759""","=""7.738159""","=""4s2.4p.4d""","=""3F*""","=""4""","=""4s2.4p.(2P*<3/2>).6f""","=""2[9/2]""","=""5""",9,11,,"=""""","=""L3476""",
"=""865.4795""","=""0.0005""","=""865.4793""","=""6""","=""""",,"=""5.96414832""","=""7.3966978""","=""4s2.4p.5p""","=""3D""","=""3""","=""4s2.4p.6d""","=""(1/2,5/2)*""","=""3""",7,7,,"=""""","=""L3476""",
"=""867.1985""","=""0.0005""","=""867.1989""","=""5""","=""""",,"=""6.08463509""","=""7.5143440""","=""4s2.4p.5p""","=""3S""","=""1""","=""4s2.4p.6d""","=""(3/2,3/2)*""","=""0""",3,1,,"=""""","=""L3476""",
"=""870.2992""","=""0.0005""","=""870.2992""","=""9""","=""""",,"=""6.0931287""","=""7.5177444""","=""4s2.4p.4d""","=""3D*""","=""3""","=""4s2.4p.(2P*<1/2>).6f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L3476""",
"=""871.5295""","=""0.0005""","=""871.5306""","=""5""","=""""",,"=""6.08463509""","=""7.5072380""","=""4s2.4p.5p""","=""3S""","=""1""","=""4s2.4p.6d""","=""(3/2,3/2)*""","=""1""",3,3,,"=""""","=""L3476""",
"=""873.7184""","=""0.0005""","=""873.7186""","=""6""","=""""",,"=""5.7014868""","=""7.1205271""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.5d""","=""3P*""","=""2""",3,5,,"=""""","=""L3476""",
"=""879.2298""","=""0.0005""","=""879.23015""","=""6""","=""""",,"=""4.67449011""","=""6.08463509""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""3S""","=""1""",3,3,,"=""""","=""L3476""",
"=""907.1270""","=""0.0005""","=""907.12748""","=""5""","=""""",,"=""4.67449011""","=""6.04126822""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""3P""","=""2""",3,5,,"=""""","=""L3476""",
"=""909.8450""","=""0.0005""","=""909.84535""","=""5""","=""""",,"=""4.96191710""","=""6.32461240""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.5p""","=""1S""","=""0""",3,1,,"=""""","=""L3476""",
"=""940.1441""","=""0.0005""","=""940.14465""","=""6""","=""""",,"=""4.64341768""","=""5.96219558""","=""4s2.4p.5s""","=""3P*""","=""0""","=""4s2.4p.5p""","=""3P""","=""1""",1,3,,"=""""","=""L3476""",
"=""949.5154""","=""0.0005""","=""949.51625""","=""4""","=""""",,"=""4.85000174""","=""6.15576347""","=""4s2.4p.5s""","=""3P*""","=""2""","=""4s2.4p.5p""","=""1D""","=""2""",5,5,,"=""""","=""L3476""",
"=""962.8298""","=""0.0005""","=""962.83041""","=""7""","=""""",,"=""4.67449011""","=""5.96219558""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""3P""","=""1""",3,3,,"=""""","=""L3476""",
"=""1004.2179""","=""0.0005""","=""1004.21876""","=""5""","=""""",,"=""4.85000174""","=""6.08463509""","=""4s2.4p.5s""","=""3P*""","=""2""","=""4s2.4p.5p""","=""3S""","=""1""",5,3,,"=""""","=""L3476""",
"=""1020.3742""","=""0.0005""","=""1020.37481""","=""4""","=""""",,"=""4.67449011""","=""5.88957497""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""3P""","=""0""",3,1,,"=""""","=""L3476""",
"=""1038.5265""","=""0.0005""","=""1038.52725""","=""10""","=""""",,"=""4.96191710""","=""6.15576347""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.5p""","=""1D""","=""2""",3,5,,"=""""","=""L3476""",
"=""1040.7746""","=""0.0005""","=""1040.77635""","=""10""","=""""",,"=""4.85000174""","=""6.04126822""","=""4s2.4p.5s""","=""3P*""","=""2""","=""4s2.4p.5p""","=""3P""","=""2""",5,5,,"=""""","=""L3476""",
"=""1073.7000""","=""0.0005""","=""1073.70084""","=""8""","=""""",,"=""4.64341768""","=""5.79815458""","=""4s2.4p.5s""","=""3P*""","=""0""","=""4s2.4p.5p""","=""1P""","=""1""",1,3,,"=""""","=""L3476""",
"=""1095.0410""","=""0.0005""","=""1095.04145""","=""8""","=""""",,"=""4.67449011""","=""5.80672304""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""3D""","=""2""",3,5,,"=""""","=""L3476""",
"=""1112.8172""","=""0.0005""","=""1112.81765""","=""10""","=""""",,"=""4.85000174""","=""5.96414832""","=""4s2.4p.5s""","=""3P*""","=""2""","=""4s2.4p.5p""","=""3D""","=""3""",5,7,,"=""""","=""L3476""",
"=""1125.5911""","=""0.0005""","=""1125.5907""","=""230""","=""""",,"=""5.80672304""","=""6.9082265""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.5d""","=""3D*""","=""3""",5,7,,"=""""","=""L3503""",
"=""1129.649""","=""0.005""","=""1129.647""","=""24""","=""""",,"=""5.80672304""","=""6.904271""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.5d""","=""3F*""","=""2""",5,5,,"=""""","=""L3503""",
"=""1132.123""","=""0.005""","=""1132.1189""","=""33""","=""""",,"=""5.96219558""","=""7.0573473""","=""4s2.4p.5p""","=""3P""","=""1""","=""4s2.4p.5d""","=""*""","=""2""",3,5,,"=""""","=""L3503""",
"=""1146.2187""","=""0.0005""","=""1146.2187""","=""55""","=""""",,"=""5.96414832""","=""7.0458285""","=""4s2.4p.5p""","=""3D""","=""3""","=""4s2.4p.5d""","=""3F*""","=""3""",7,7,,"=""""","=""L3503""",
"=""1148.6918""","=""0.0005""","=""1148.69199""","=""150""","=""""",,"=""4.96191710""","=""6.04126822""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.5p""","=""3P""","=""2""",3,5,,"=""""","=""L3503""",
"=""1161.7994""","=""0.0005""","=""1161.7992""","=""175""","=""""",,"=""5.79815458""","=""6.8653287""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.5d""","=""3D*""","=""2""",3,5,,"=""""","=""L3503""",
"=""1171.7970""","=""0.0005""","=""1171.7968""","=""600""","=""""",,"=""4.64341768""","=""5.7014868""","=""4s2.4p.5s""","=""3P*""","=""0""","=""4s2.4p.5p""","=""3D""","=""1""",1,3,,"=""""","=""L3503""",
"=""1184.301""","=""0.005""","=""1184.3049""","=""10""","=""""",,"=""6.15576347""","=""7.2026577""","=""4s2.4p.5p""","=""1D""","=""2""","=""4s2.4p.5d""","=""1F*""","=""3""",5,7,,"=""""","=""L3503""",
"=""1192.0271""","=""0.0005""","=""1192.0271""","=""55""","=""""",,"=""6.2077591""","=""7.2478714""","=""4s2.4p.4d""","=""3F*""","=""2""","=""4s2.4p.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1202.893""","=""0.005""","=""1202.8755""","=""10""","=""""",,"=""6.0107599""","=""7.0414916""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.6p""","=""3D""","=""3""",5,7,,"=""""","=""L3503""",
"=""1205.879""","=""0.005""","=""1205.8796""","=""10""","=""""",,"=""6.0107599""","=""7.0389239""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L3503""",
"=""1206.471""","=""0.005""","=""1206.4742""","=""30""","=""""",,"=""6.0107599""","=""7.0384172""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1206.906""","=""0.005""","=""1206.8986""","=""45""","=""""",,"=""6.0107599""","=""7.0380558""","=""4s2.4p.4d""","=""1D*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1207.2504""","=""0.0005""","=""1207.2503""","=""1300""","=""""",,"=""4.67449011""","=""5.7014868""","=""4s2.4p.5s""","=""3P*""","=""1""","=""4s2.4p.5p""","=""3D""","=""1""",3,3,,"=""""","=""L3503""",
"=""1220.2219""","=""0.0005""","=""1220.2219""","=""30""","=""""",,"=""6.04126822""","=""7.0573473""","=""4s2.4p.5p""","=""3P""","=""2""","=""4s2.4p.5d""","=""*""","=""2""",5,5,,"=""""","=""L3503""",
"=""1221.107""","=""0.005""","=""1221.1002""","=""20""","=""""",,"=""5.7014868""","=""6.7168350""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.6s""","=""(3/2,1/2)*""","=""1""",3,3,,"=""""","=""L3503""",
"=""1229.0108""","=""0.0005""","=""1229.0108""","=""60""","=""""",,"=""6.2393145""","=""7.2481274""","=""4s2.4p.4d""","=""3F*""","=""3""","=""4s2.4p.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L3503""",
"=""1234.2138""","=""0.0005""","=""1234.2137""","=""55""","=""""",,"=""6.04126822""","=""7.0458285""","=""4s2.4p.5p""","=""3P""","=""2""","=""4s2.4p.5d""","=""3F*""","=""3""",5,7,,"=""""","=""L3503""",
"=""1239.4965""","=""0.0005""","=""1239.49681""","=""1050""","=""""",,"=""4.96191710""","=""5.96219558""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.5p""","=""3P""","=""1""",3,3,,"=""""","=""L3503""",
"=""1254.3837""","=""0.0005""","=""1254.3837""","=""48""","=""""",,"=""5.88957497""","=""6.8779822""","=""4s2.4p.5p""","=""3P""","=""0""","=""4s2.4p.5d""","=""3D*""","=""1""",1,3,,"=""""","=""L3503""",
"=""1264.026""","=""0.005""","=""1264.0312""","=""15""","=""""",,"=""6.0606282""","=""7.0414916""","=""4s2.4p.4d""","=""3D*""","=""2""","=""4s2.4p.6p""","=""3D""","=""3""",5,7,,"=""""","=""L3503""",
"=""1268.0052""","=""0.0005""","=""1268.0057""","=""150""","=""""",,"=""6.0606282""","=""7.0384172""","=""4s2.4p.4d""","=""3D*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1268.4747""","=""0.0005""","=""1268.4745""","=""40""","=""""",,"=""6.0606282""","=""7.0380558""","=""4s2.4p.4d""","=""3D*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1280.4157""","=""0.0005""","=""1280.4151""","=""115""","=""""",,"=""6.0706114""","=""7.0389239""","=""4s2.4p.4d""","=""3D*""","=""1""","=""4s2.4p.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L3503""",
"=""1283.9892""","=""0.0005""","=""1283.989""","=""175""","=""""",,"=""6.296759""","=""7.262377""","=""4s2.4p.4d""","=""3F*""","=""4""","=""4s2.4p.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",9,11,,"=""""","=""L3503""",
"=""1285.143""","=""0.005""","=""1285.1252""","=""12""","=""""",,"=""6.15576347""","=""7.1205271""","=""4s2.4p.5p""","=""1D""","=""2""","=""4s2.4p.5d""","=""3P*""","=""2""",5,5,,"=""""","=""L3503""",
"=""1295.9278""","=""0.0005""","=""1295.92806""","=""120""","=""""",,"=""4.85000174""","=""5.80672304""","=""4s2.4p.5s""","=""3P*""","=""2""","=""4s2.4p.5p""","=""3D""","=""2""",5,5,,"=""""","=""L3503""",
"=""1303.220""","=""0.005""","=""1303.220""","=""15""","=""""",,"=""6.296759""","=""7.2481274""","=""4s2.4p.4d""","=""3F*""","=""4""","=""4s2.4p.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,9,,"=""""","=""L3503""",
"=""1311.1197""","=""0.0005""","=""1311.1196""","=""235""","=""""",,"=""6.0931287""","=""7.0387647""","=""4s2.4p.4d""","=""3D*""","=""3""","=""4s2.4p.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L3503""",
"=""1349.597""","=""0.005""","=""1349.5900""","=""20""","=""""",,"=""5.79815458""","=""6.7168350""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.6s""","=""(3/2,1/2)*""","=""1""",3,3,,"=""""","=""L3503""",
"=""1353.8548""","=""0.0005""","=""1353.8546""","=""42""","=""""",,"=""5.96219558""","=""6.8779822""","=""4s2.4p.5p""","=""3P""","=""1""","=""4s2.4p.5d""","=""3D*""","=""1""",3,3,,"=""""","=""L3503""",
"=""1372.8230""","=""0.0005""","=""1372.8231""","=""28""","=""""",,"=""5.96219558""","=""6.8653287""","=""4s2.4p.5p""","=""3P""","=""1""","=""4s2.4p.5d""","=""3D*""","=""2""",3,5,,"=""""","=""L3503""",
"=""1412.0556""","=""0.0005""","=""1412.0564""","=""42""","=""""",,"=""6.3774747""","=""7.2555146""","=""4s2.4p.4d""","=""3P*""","=""2""","=""4s2.4p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1430.1059""","=""0.0005""","=""1430.1058""","=""42""","=""""",,"=""6.04126822""","=""6.9082265""","=""4s2.4p.5p""","=""3P""","=""2""","=""4s2.4p.5d""","=""3D*""","=""3""",5,7,,"=""""","=""L3503""",
"=""1457.3822""","=""0.0005""","=""1457.3633""","=""40*""","=""""",,"=""6.7168350""","=""7.5675783""","=""4s2.4p.6s""","=""(3/2,1/2)*""","=""1""","=""4s2.4p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L3503""",
"=""1457.3822""","=""0.0005""","=""1457.3811""","=""40*""","=""""",,"=""5.7014868""","=""6.5522196""","=""4s2.4p.5p""","=""3D""","=""1""","=""4s2.4p.4d""","=""1P*""","=""1""",3,3,,"=""""","=""L3503""",
"=""1467.153""","=""0.005""","=""1467.1971""","=""12""","=""""",,"=""6.4106055""","=""7.2556467""","=""4s2.4p.4d""","=""3P*""","=""1""","=""4s2.4p.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L3503""",
"=""1482.6426""","=""0.0005""","=""1482.64341""","=""470""","=""""",,"=""4.96191710""","=""5.79815458""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.5p""","=""1P""","=""1""",3,3,,"=""""","=""L3503""",
"=""1492.605""","=""0.005""","=""1492.6021""","=""16""","=""""",,"=""6.2077591""","=""7.0384172""","=""4s2.4p.4d""","=""3F*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1500.585""","=""0.005""","=""1500.584""","=""15""","=""""",,"=""6.444469""","=""7.270709""","=""4s2.4p.4d""","=""3P*""","=""0""","=""4s2.4p.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L3503""",
"=""1504.532""","=""0.005""","=""1504.5522""","=""13""","=""""",,"=""6.04126822""","=""6.8653287""","=""4s2.4p.5p""","=""3P""","=""2""","=""4s2.4p.5d""","=""3D*""","=""2""",5,5,,"=""""","=""L3503""",
"=""1550.858""","=""0.005""","=""1550.8682""","=""20""","=""""",,"=""6.2393145""","=""7.0387647""","=""4s2.4p.4d""","=""3F*""","=""3""","=""4s2.4p.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L3503""",
"=""1642.926""","=""0.005""","=""1642.86""","=""14*""","=""""",,"=""7.09821224""","=""7.852898""","=""4s2.4p.6p""","=""1D""","=""2""","=""4s2.4p.18d""","=""(1/2,5/2)*""","=""2""",5,5,,"=""""","=""L3503""",
"=""1642.926""","=""0.005""","=""1642.9594""","=""14*""","=""""",,"=""5.96219558""","=""6.7168350""","=""4s2.4p.5p""","=""3P""","=""1""","=""4s2.4p.6s""","=""(3/2,1/2)*""","=""1""",3,3,,"=""""","=""L3503""",
"=""1663.118""","=""0.005""","=""1663.1089""","=""12*""","=""""",,"=""5.80672304""","=""6.5522196""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.4d""","=""1P*""","=""1""",5,3,,"=""""","=""L3503""",
"=""1663.118""","=""0.005""","=""1663.16""","=""12*""","=""""",,"=""6.7168350""","=""7.462309""","=""4s2.4p.6s""","=""(3/2,1/2)*""","=""1""","=""4s2.4p.7p""","=""3P""","=""1""",3,3,,"=""""","=""L3503""",
"=""1670.3853""","=""0.0005""","=""1670.3852""","=""70""","=""""",,"=""6.5206047""","=""7.2628539""","=""4s2.4p.4d""","=""1F*""","=""3""","=""4s2.4p.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L3503""",
"=""1676.4367""","=""0.0005""","=""1676.4371""","=""150""","=""""",,"=""4.96191710""","=""5.7014868""","=""4s2.4p.5s""","=""1P*""","=""1""","=""4s2.4p.5p""","=""3D""","=""1""",3,3,,"=""""","=""L3503""",
"=""1721.9039""","=""0.0005""","=""1721.9043""","=""135""","=""""",,"=""5.96414832""","=""6.6841895""","=""4s2.4p.5p""","=""3D""","=""3""","=""4s2.4p.6s""","=""(3/2,1/2)*""","=""2""",7,5,,"=""""","=""L3503""",
"=""1843.333""","=""0.005""","=""""","=""16""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3503""",
"=""1850.0591""","=""0.0005""","=""1850.0588""","=""35""","=""""",,"=""5.79815458""","=""6.4683181""","=""4s2.4p.5p""","=""1P""","=""1""","=""4s2.4p.6s""","=""(1/2,1/2)*""","=""0""",3,1,,"=""""","=""L3503""",
"=""1876.923""","=""0.005""","=""1876.8959""","=""10""","=""""",,"=""6.3774747""","=""7.0380558""","=""4s2.4p.4d""","=""3P*""","=""2""","=""4s2.4p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L3503""",
"=""1881.6999""","=""0.0005""","=""1881.6990""","=""70""","=""""",,"=""5.80672304""","=""6.4656180""","=""4s2.4p.5p""","=""3D""","=""2""","=""4s2.4p.6s""","=""(1/2,1/2)*""","=""1""",5,3,,"=""""","=""L3503""",
