Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,3.38677e-06,-1.7994651445065006
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,2.25669e-06,-1.6721363100425997
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,3.03487e-06,-1.6270071028909001
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,4.0005e-06,-1.7829756265086996
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,4.63217e-06,-2.0477997651794
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,4.88951e-06,-1.8016968085964002
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,3.22581e-06,-1.6691607579227004
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,7.69231e-06,-1.7995891258447987
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)4d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,9.09091e-06,-1.8956746630497001
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)4d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,7.69231e-05,-1.8765815369471
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,9.38242e-07,-2.096524431142699
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,2.46288e-06,-1.8317002924719983
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,8.20961e-06,-1.7012719245499
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)4d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,1.69854e-05,-1.7305315203955995
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)4d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,3.17792e-05,-1.9086927035742995
Ar 2[7/2]_3;v=3s2.3p5(2Po_1/2)4f,Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)3d,1.11111e-07,-0.8469165221250989
Ar 2[7/2]_3;v=3s2.3p5(2Po_1/2)4f,Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)3d,2.89018e-06,-1.0703308937938
Ar 2[7/2]_4;v=3s2.3p5(2Po_1/2)4f,Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)3d,1.11111e-07,-0.8469165221250989
Ar 2[7/2]_4;v=3s2.3p5(2Po_1/2)4f,Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)3d,2.89018e-06,-1.0703308937938
Ar 2[5/2]_3;v=3s2.3p5(2Po_1/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)3d,1.88679e-07,-0.8491481862151016
Ar 2[5/2]_3;v=3s2.3p5(2Po_1/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,6.32912e-07,-1.1796824342
Ar 2[5/2]_2;v=3s2.3p5(2Po_1/2)4f,Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)3d,1.2987e-07,-0.7795946554125006
Ar 2[5/2]_2;v=3s2.3p5(2Po_1/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)3d,1.88679e-07,-0.8492721675534014
Ar 2[5/2]_2;v=3s2.3p5(2Po_1/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,6.32912e-07,-1.1798064155383
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,3.125e-07,-2.1934778377159
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,1.33333e-06,-1.7726851754273998
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,1.78571e-06,-1.9473748811329
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,5e-06,-1.8178143825790993
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,4.1608e-07,-2.2107112437435994
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,2.17947e-06,-1.9458871050728987
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,3.81408e-06,-1.8447183329965
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,3.81408e-06,-1.8154587371508004
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,4.35894e-06,-1.8350477886067988
Ar 2[7/2]o_4;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,4.06504e-07,-2.0547427201257005
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,6.76515e-07,-2.229804369846299
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,1.60109e-06,-1.9649802311755984
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,2.66848e-06,-1.8345518632535
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,6.86181e-06,-2.0610657683805
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,1.41273e-05,-1.983701413263299
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,6.80272e-07,-2.051023279975901
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,8.33333e-06,-2.070116406078501
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,3.125e-05,-1.8436025009515014
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,5e-05,-1.9740308688735997
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,1.49254e-06,-2.0078777742374
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,7.14284e-06,-2.0661490032520007
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,2.77777e-05,-2.085242129354601
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,8.33331e-05,-1.9891565921496994
Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,2.5641e-06,-1.9951076963894998
Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,2.7027e-05,-2.0911932335944012
Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,8.33332e-05,-2.072100107491801
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,6.66666e-06,-1.9167514905656997
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.69492e-05,-2.0949126737443997
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,3.2258e-05,-1.861951739024299
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,0.000111111,-2.036641444729799
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,7.13067e-07,-2.3892443709373
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,1.09337e-06,-1.9684517086488
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,1.72637e-06,-1.9939918643445012
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,1.89237e-06,-2.1244202322665995
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,1.21486e-05,-2.1431414143543
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,7.9171e-07,-2.029946452459999
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,1.10112e-06,-2.1595069510137996
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,6.38647e-06,-2.2177781800284
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,8.70881e-06,-2.4056099075967996
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,9.68622e-06,-2.0103574010040006
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,1.31579e-06,-2.0168044305971016
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)5d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.51515e-06,-2.224225209621501
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)5d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,5e-06,-2.1472327985192
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)5d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,5.88235e-06,-2.2433183357241013
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)5d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,1.2987e-05,-2.0781751930700008
