obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""508.8502""","=""""","=""""","=""1.6e+05""",E,"=""13.09487256""","=""15.531429""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""""","=""510.6152""","=""""","=""""","=""8.7e+04""",E,"=""13.15314387""","=""15.581278""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",3,5,,"=""T1164n""","=""""",
"=""""","=""511.9629""","=""""","=""""","=""2.7e+05""",D+,"=""13.09487256""","=""15.5166146""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""T1218n""","=""""",
"=""""","=""512.9229""","=""""","=""""","=""3.3e+04""",D,"=""13.09487256""","=""15.5120816""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""515.2826""","=""515.2826""","=""""","=""5""","=""2.39e+06""",C,"=""12.90701530""","=""15.3131553""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",3,1,,"=""T1218n""","=""L2634""",
"=""""","=""515.37384""","=""""","=""""","=""1.1e+05""",D,"=""12.90701530""","=""15.31272913""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",3,5,,"=""T1218n""","=""""",
"=""516.3723""","=""516.37225""","=""""","=""15""","=""1.90e+06""",C,"=""12.90701530""","=""15.30807770""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,3,,"=""T1218n""","=""L2634""",
"=""""","=""517.8978""","=""""","=""""","=""2.4e+05""",D,"=""13.07571571""","=""15.469706""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",7,5,,"=""T1218n""","=""""",
"=""518.9191""","=""518.91911""","=""""","=""20""","=""1.38e+06""",C,"=""12.90701530""","=""15.29629325""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n,T1164n""","=""L2634""",
"=""""","=""519.4179""","=""""","=""""","=""1.2e+04""",D,"=""13.07571571""","=""15.4626994""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",7,7,,"=""T1218n""","=""""",
"=""""","=""519.5499""","=""""","=""""","=""7.8e+05""",D,"=""13.15314387""","=""15.539521""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",3,1,,"=""T1218n""","=""""",
"=""""","=""521.1937""","=""""","=""""","=""1.1e+05""",D,"=""13.07571571""","=""15.4545665""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",7,7,,"=""T1164n""","=""""",
"=""""","=""521.6226""","=""""","=""""","=""2.1e+05""",D,"=""13.09487256""","=""15.471767""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",5,3,,"=""T1164n""","=""""",
"=""""","=""521.7752""","=""""","=""""","=""1.3e+05""",D,"=""13.09487256""","=""15.471072""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",5,3,,"=""T1164n""","=""""",
"=""522.2725""","=""522.2724""","=""""","=""7""","=""8.8e+05""",D,"=""13.07571571""","=""15.4496531""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",7,9,,"=""T1164n""","=""L2634""",
"=""""","=""524.2552""","=""""","=""""","=""1.3e+05""",D,"=""13.09487256""","=""15.4598316""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",5,5,,"=""T1164n""","=""""",
"=""""","=""524.7658""","=""""","=""""","=""1.2e+05""",E,"=""13.17177770""","=""15.534435""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""""","=""525.0626""","=""""","=""""","=""7.9e+04""",E,"=""13.17177770""","=""15.533100""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",5,5,,"=""T1164n""","=""""",
"=""""","=""525.4249""","=""""","=""""","=""5.4e+05""",D,"=""13.09487256""","=""15.4545665""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""""","=""525.5933""","=""""","=""""","=""3.6e+05""",E,"=""13.15314387""","=""15.5120816""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""T1164n""","=""""",
"=""""","=""528.7540""","=""""","=""""","=""9.6e+04""",E,"=""13.17177770""","=""15.5166146""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""""","=""529.1487""","=""""","=""""","=""9.0e+04""",E,"=""13.17177770""","=""15.5148657""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",5,3,,"=""T1164n""","=""""",
"=""""","=""531.0990""","=""""","=""""","=""1.2e+05""",E,"=""13.17177770""","=""15.5062613""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""T1164n""","=""""",
"=""""","=""531.9194""","=""""","=""""","=""2.6e+05""",E,"=""13.30222747""","=""15.633111""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).7d""","=""2[5/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""""","=""537.4988""","=""""","=""""","=""2.7e+05""",D,"=""13.15314387""","=""15.4598316""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",3,5,,"=""T1164n""","=""""",
"=""""","=""539.5478""","=""""","=""""","=""9.6e+04""",D,"=""13.17177770""","=""15.469706""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",5,5,,"=""T1164n""","=""""",
"=""""","=""541.1979""","=""""","=""""","=""2.0e+05""",D,"=""13.17177770""","=""15.4626994""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""542.2859""","=""542.2858""","=""""","=""5""","=""6.0e+05""",D,"=""13.07571571""","=""15.3620414""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",7,5,,"=""T1164n""","=""L2634""",
"=""""","=""544.15008""","=""""","=""""","=""1.9e+05""",D+,"=""12.90701530""","=""15.18550800""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",3,3,,"=""T1218n""","=""""",
"=""""","=""544.3759""","=""""","=""""","=""9.3e+04""",D,"=""13.07571571""","=""15.3532632""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",7,7,,"=""T1164n""","=""""",
"=""545.3167""","=""545.31668""","=""""","=""10""","=""4.7e+05""",D+,"=""12.90701530""","=""15.18063359""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n""","=""L2634""",
"=""""","=""545.8932""","=""""","=""""","=""3.6e+05""",D,"=""13.09487256""","=""15.3660895""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""""","=""546.11678""","=""""","=""""","=""3.8e+04""",D,"=""13.07571571""","=""15.34600299""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",7,7,,"=""T1218n""","=""""",
"=""""","=""546.8680""","=""""","=""""","=""7.6e+04""",D,"=""13.09487256""","=""15.3620414""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""547.4972""","=""""","=""""","=""2.0e+05""",D,"=""13.09487256""","=""15.3594356""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""""","=""549.1645""","=""""","=""""","=""8.5e+04""",D,"=""13.09487256""","=""15.3525603""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""T1164n""","=""""",
"=""""","=""549.3606""","=""""","=""""","=""5.6e+05""",E,"=""13.28263902""","=""15.539521""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",3,1,,"=""T1164n""","=""""",
"=""549.7401""","=""549.7400""","=""""","=""25""","=""1.69e+06""",C,"=""13.07571571""","=""15.3310400""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",7,9,,"=""T1218n""","=""L2634""",
"=""550.7643""","=""550.76417""","=""""","=""5""","=""3.6e+05""",D+,"=""13.09487256""","=""15.34600299""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",5,7,,"=""T1218n""","=""L2634""",
"=""""","=""552.64914""","=""""","=""""","=""1.7e+05""",D+,"=""13.07571571""","=""15.31916801""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",7,7,,"=""T1218n""","=""""",
"=""""","=""553.0497""","=""""","=""""","=""1.2e+05""",E,"=""13.27303810""","=""15.5148657""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",1,3,,"=""T1164n""","=""""",
"=""""","=""553.6017""","=""""","=""""","=""2.7e+05""",D+,"=""13.30222747""","=""15.541820""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""""","=""554.23985""","=""""","=""""","=""4.1e+04""",D,"=""13.07571571""","=""15.31272913""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",7,5,,"=""T1218n""","=""""",
"=""""","=""555.4284""","=""""","=""""","=""7.9e+04""",E,"=""13.28263902""","=""15.5148657""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",3,3,,"=""T1164n""","=""""",
"=""556.0246""","=""556.02455""","=""""","=""25""","=""1.42e+06""",C,"=""12.90701530""","=""15.13684847""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n""","=""L2634""",
"=""""","=""556.1220""","=""""","=""""","=""2.2e+05""",D+,"=""13.28263902""","=""15.5120816""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""T1218n""","=""""",
"=""557.4088""","=""557.40886""","=""""","=""10""","=""6.6e+05""",C,"=""13.09487256""","=""15.31916801""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",5,7,,"=""T1218n""","=""L2634""",
"=""""","=""557.5776""","=""""","=""""","=""4.6e+04""",D,"=""13.28263902""","=""15.5062613""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n""","=""""",
"=""""","=""558.34213""","=""""","=""""","=""5.6e+04""",D+,"=""13.07571571""","=""15.29629325""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",7,5,,"=""T1218n""","=""""",
"=""""","=""559.02713""","=""""","=""""","=""1.5e+05""",D+,"=""13.09487256""","=""15.31272913""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""559.9030""","=""""","=""""","=""4.2e+05""",E,"=""13.30222747""","=""15.5166146""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""T1164n""","=""""",
"=""560.8290""","=""560.82895""","=""""","=""35""","=""2.20e+06""",C,"=""12.90701530""","=""15.11774638""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",3,3,,"=""T1218n""","=""L2634""",
"=""""","=""561.9574""","=""""","=""""","=""2.1e+05""",D,"=""13.15314387""","=""15.3594356""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,3,,"=""T1218n""","=""""",
"=""""","=""562.2482""","=""""","=""""","=""3.6e+05""",D,"=""13.15314387""","=""15.3582946""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",3,1,,"=""T1218n""","=""""",
"=""""","=""562.5331""","=""""","=""""","=""1.4e+05""",D,"=""13.30222747""","=""15.5062613""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""563.7141""","=""""","=""""","=""9.6e+04""",D,"=""13.15314387""","=""15.3525603""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""T1164n""","=""""",
"=""""","=""563.890""","=""""","=""""","=""9.1e+04""",D,"=""13.27303810""","=""15.471767""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",1,3,,"=""T1164n""","=""""",
"=""""","=""564.069""","=""""","=""""","=""2.1e+05""",D,"=""13.27303810""","=""15.471072""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",1,3,,"=""T1164n""","=""""",
"=""""","=""564.2942""","=""""","=""""","=""8.7e+04""",D,"=""13.15314387""","=""15.3502992""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""T1164n""","=""""",
"=""""","=""565.0254""","=""""","=""""","=""1.2e+05""",D,"=""13.17177770""","=""15.3660895""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""565.2272""","=""565.22723""","=""""","=""20""","=""3.20e+06""",C,"=""12.90701530""","=""15.10054371""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",3,1,,"=""T1218n""","=""L2634""",
"=""""","=""566.0697""","=""""","=""""","=""2.6e+05""",D,"=""13.17177770""","=""15.3620414""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""568.3476""","=""""","=""""","=""2.0e+05""",D,"=""13.17177770""","=""15.3532632""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""T1218n""","=""""",
"=""""","=""568.5307""","=""""","=""""","=""2.0e+05""",D,"=""13.17177770""","=""15.3525603""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""570.24541""","=""""","=""""","=""5.9e+05""",D,"=""13.17177770""","=""15.34600299""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",5,7,,"=""T1218n""","=""""",
"=""""","=""571.4089""","=""""","=""""","=""8.7e+04""",D,"=""13.27303810""","=""15.4428362""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",1,3,,"=""T1164n""","=""""",
"=""574.1112""","=""574.11115""","=""""","=""10""","=""8.7e+05""",D,"=""13.15314387""","=""15.31272913""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",3,5,,"=""T1218n""","=""L2634""",
"=""""","=""577.37151""","=""""","=""""","=""2.0e+05""",D,"=""13.17177770""","=""15.31916801""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",5,7,,"=""T1218n""","=""""",
"=""""","=""577.5610""","=""""","=""""","=""1.1e+05""",D,"=""13.30222747""","=""15.4489134""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""578.51403""","=""""","=""""","=""8.1e+04""",D,"=""13.15314387""","=""15.29629325""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n""","=""""",
"=""""","=""579.10795""","=""""","=""""","=""4.6e+04""",D,"=""13.17177770""","=""15.31272913""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,5,,"=""T1218n""","=""""",
"=""""","=""579.2007""","=""""","=""""","=""3.4e+04""",D,"=""13.30222747""","=""15.4428362""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""""","=""580.36886""","=""""","=""""","=""4.2e+05""",D,"=""13.17177770""","=""15.30807770""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""583.5880""","=""583.58810""","=""""","=""5""","=""5.2e+05""",C,"=""13.17177770""","=""15.29629325""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,5,,"=""T1218n,T1164n""","=""L2634""",
"=""""","=""584.5399""","=""""","=""""","=""3.3e+04""",D,"=""13.32785705""","=""15.4489134""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n""","=""""",
"=""586.1934""","=""586.19346""","=""""","=""10""","=""2.85e+05""",C,"=""12.90701530""","=""15.02208834""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",3,3,,"=""T1218n,T1164n""","=""L2634""",
"=""588.4254""","=""588.4255""","=""""","=""15""","=""1.23e+06""",C,"=""12.90701530""","=""15.0140655""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",3,1,,"=""T1218n""","=""L2634""",
"=""589.0216""","=""589.02155""","=""""","=""25""","=""1.29e+06""",C,"=""13.07571571""","=""15.18063359""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",7,5,,"=""T1218n""","=""L2634""",
"=""591.3723""","=""591.37232""","=""""","=""50""","=""1.05e+06""",C,"=""12.90701530""","=""15.00356588""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",3,3,,"=""T1218n,T1164n""","=""L2634""",
"=""""","=""591.8238""","=""""","=""""","=""5.9e+04""",D,"=""13.09487256""","=""15.1898239""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
"=""""","=""592.8767""","=""""","=""""","=""3.7e+04""",D+,"=""13.07571571""","=""15.1669463""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",7,7,,"=""T1218n""","=""""",
"=""593.0456""","=""593.04552""","=""""","=""15""","=""1.1e+06""",D+,"=""13.09487256""","=""15.18550800""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",5,3,,"=""T1218n""","=""L2634""",
"=""""","=""594.2501""","=""""","=""""","=""1.2e+05""",D,"=""13.27303810""","=""15.3594356""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",1,3,,"=""T1218n""","=""""",
"=""594.4315""","=""594.43147""","=""""","=""5""","=""1.8e+05""",D,"=""13.09487256""","=""15.18063359""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",5,5,,"=""T1218n""","=""L2634""",
"=""""","=""594.5535""","=""""","=""""","=""3.6e+04""",D,"=""13.07571571""","=""15.1610486""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",7,5,,"=""T1218n""","=""""",
"=""""","=""595.0907""","=""""","=""""","=""1.5e+05""",D,"=""13.28263902""","=""15.3660895""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",3,3,,"=""T1218n""","=""""",
"=""""","=""596.613""","=""""","=""""","=""7.7e+04""",D,"=""13.27303810""","=""15.351173""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",1,3,,"=""T1218n""","=""""",
"=""""","=""596.9973""","=""""","=""""","=""1.8e+05""",D,"=""13.28263902""","=""15.3594356""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,3,,"=""T1218n""","=""""",
"=""""","=""597.3255""","=""""","=""""","=""1.1e+06""",D+,"=""13.28263902""","=""15.3582946""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",3,1,,"=""T1218n""","=""""",
"=""""","=""598.3580""","=""""","=""""","=""1.2e+04""",D,"=""13.09487256""","=""15.1669463""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",5,7,,"=""T1218n""","=""""",
"=""598.8960""","=""598.89597""","=""""","=""7""","=""1.2e+05""",D,"=""13.07571571""","=""15.14592830""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",7,7,,"=""T1218n""","=""L2634""",
