Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
O 3Do;v=2s2.2p3(4So)4d,O 3P;v=2s2.2p4,1.7206e-08,-12.7586715647561
O 3Do;v=2s2.2p3(4So)4d,O 3P;v=2s2.2p3(4So)4p,1.9841e-07,-0.40005058438609886
O 3Do;v=2s2.2p3(4So)4d,O 3P;v=2s2.2p3(4So)3p,2.8342e-07,-1.7700443729209994
O 3Do;v=2s2.2p3(4So)4d,O 5P;v=2s2.2p3(4So)3p,0.0010395,-2.018688946939699
O 3Do;v=2s2.2p3(4So)4d,O 5P;v=2s2.2p3(4So)4p,0.010834,-0.4729888057249987
O 5F;v=2s2.2p3(4So)4f,O 5Do;v=2s2.2p3(4So)3d,6.7636e-08,-0.6877244837106993
O 5F;v=2s2.2p3(4So)4f,O 5Do;v=2s2.2p3(4So)4d,0.0041667,-0.012646096509499216
O 3F;v=2s2.2p3(4So)4f,O 3Do;v=2s2.2p3(4So)3d,6.7729e-08,-0.6793681415073003
O 3F;v=2s2.2p3(4So)4f,O 3Do;v=2s2.2p3(2Do)3s,6.4978e-05,-0.22477816639039894
O 3F;v=2s2.2p3(4So)4f,O 3Do;v=2s2.2p3(4So)4d,0.021415,-0.007438880299700301
O 1P;v=2s2.2p3(2Do)3p,O 1Do;v=2s2.2p3(2Do)3s,4.2735e-08,-1.3070112686637998
O 3D;v=2s2.2p3(2Do)3p,O 3Do;v=2s2.2p3(2Do)3s,3.0836e-08,-1.5055053913284997
O 3D;v=2s2.2p3(2Do)3p,O 3Do;v=2s2.2p3(4So)4d,4.7801e-06,-1.288166105237801
O 3D;v=2s2.2p3(2Do)3p,O 3Do;v=2s2.2p3(4So)3d,4.1459e-05,-1.960095366445401
O 3Po;v=2s2.2p3(2Po)3s,O 3P;v=2s2.2p4,1.4684e-09,-14.1249459131412
O 3Po;v=2s2.2p3(2Po)3s,O 3P;v=2s2.2p3(4So)3p,3.2258e-06,-3.1363187213061003
O 3Po;v=2s2.2p3(2Po)3s,O 3P;v=2s2.2p3(4So)4p,3.1056e-05,-1.7663249327711998
O 1F;v=2s2.2p3(2Do)3p,O 1Do;v=2s2.2p3(2Do)3s,3.413e-08,-1.4052044886202992
O 1Po;v=2s2.2p3(2Po)3s,O 1D;v=2s2.2p4,1.9763e-09,-12.404345297945781
O 1Po;v=2s2.2p3(2Po)3s,O 1S;v=2s2.2p4,4.8544e-09,-10.18201700280076
O 1D;v=2s2.2p3(2Do)3p,O 1Do;v=2s2.2p3(2Do)3s,1.9802e-08,-1.7318953151171002
O 3Do;v=2s2.2p3(2Do)4s,O 3P;v=2s2.2p4,1.7085e-08,-15.1803990463355
O 1Do;v=2s2.2p3(2Do_3/2)4s,O 1D;v=2s2.2p4,7.5188e-09,-13.25733690564898
O 3Po;v=2s2.2p3(2Do_3/2)3d,O 3P;v=2s2.2p4,3.0581e-08,-15.2976853923947
O 3Po;v=2s2.2p3(2Do_3/2)3d,O 3P;v=2s2.2p3(4So)3p,6.8027e-07,-4.309058200559599
O 3Po;v=2s2.2p3(2Do_3/2)3d,O 3P;v=2s2.2p3(4So)4p,1.8382e-06,-2.939064412024699
O 3Do;v=2s2.2p3(2Do_5/2)3d,O 3P;v=2s2.2p4,2.3143e-08,-15.4064170261092
O 3Do;v=2s2.2p3(2Do_5/2)3d,O 3P;v=2s2.2p3(4So)3p,2.354e-06,-4.4177898342740995
O 3Do;v=2s2.2p3(2Do_5/2)3d,O 3P;v=2s2.2p3(4So)4p,4.3397e-06,-3.047796045739199
O 1Po;v=2s2.2p3(2Do_5/2)3d,O 1D;v=2s2.2p4,4.902e-08,-13.44033336102248
O 1Do;v=2s2.2p3(2Do_3/2)3d,O 1D;v=2s2.2p4,8.547e-09,-13.44591252124728
O 1Fo;v=2s2.2p3(2Do_3/2)3d,O 1D;v=2s2.2p4,8.1301e-09,-13.44690437195398
O 3So;v=2s2.2p3(2Do_3/2)3d,O 3P;v=2s2.2p4,7.9177e-09,-15.4153436824689
O 3So;v=2s2.2p3(2Do_3/2)3d,O 3P;v=2s2.2p3(4So)3p,6.8776e-07,-4.426716490633799
O 3So;v=2s2.2p3(2Do_3/2)3d,O 3P;v=2s2.2p3(4So)4p,1.2217e-06,-3.0567227020988987
O 3Po;v=2s.2p5,O 3P;v=2s2.2p4,1.5174e-09,-15.6692574633666
O 3D;v=2s2.2p3(2Po)3p,O 3Do;v=2s2.2p3(2Do)3s,1.3405e-06,-3.2405002399038985
O 1P;v=2s2.2p3(2Po)3p,O 1Do;v=2s2.2p3(2Do)3s,4.1494e-07,-3.100277346253799
O 1D;v=2s2.2p3(2Po)3p,O 1Do;v=2s2.2p3(2Do)3s,6.135e-07,-3.2152080468846993
O 1Po;v=2s2.2p3(2Do_5/2)4d,O 1D;v=2s2.2p4,5.8823e-08,-14.110948420043782
O 3Do;v=2s2.2p3(2Do_5/2)4d,O 3P;v=2s2.2p4,5.7927e-08,-16.0807515252804
O 3Do;v=2s2.2p3(2Do_5/2)4d,O 3P;v=2s2.2p3(4So)3p,3.3557e-06,-5.092124333445302
O 3Do;v=2s2.2p3(2Do_5/2)4d,O 3P;v=2s2.2p3(4So)4p,3.9216e-05,-3.722130544910401
O 1Do;v=2s2.2p3(2Do_3/2)4d,O 1D;v=2s2.2p4,1.497e-08,-14.11689952428358
O 3So;v=2s2.2p3(2Do_3/2)4d,O 3P;v=2s2.2p4,2.1589e-08,-16.0849668907836
O 3So;v=2s2.2p3(2Do_3/2)4d,O 3P;v=2s2.2p3(4So)3p,8.9848e-07,-5.096339698948501
O 3So;v=2s2.2p3(2Do_3/2)4d,O 3P;v=2s2.2p3(4So)4p,1.5309e-06,-3.7263459104136007
O 1Fo;v=2s2.2p3(2Do_3/2)4d,O 1D;v=2s2.2p4,1.4184e-08,-14.117643412313582
O 3Po;v=2s2.2p3(2Do_3/2)4d,O 3P;v=2s2.2p4,4.7393e-09,-16.1157142626892
O 3Po;v=2s2.2p3(2Do_3/2)4d,O 3P;v=2s2.2p3(4So)3p,3.3557e-06,-5.127087070854099
O 3Po;v=2s2.2p3(2Do_3/2)4d,O 3P;v=2s2.2p3(4So)4p,6.993e-06,-3.7570932823191985
O 3Do;v=2s2.2p3(2Po)3d,O 3P;v=2s2.2p4,2.0812e-08,-17.1047133985393
O 3Do;v=2s2.2p3(2Po)3d,O 3P;v=2s2.2p3(4So)3p,3.367e-06,-6.1160862067042
O 3Do;v=2s2.2p3(2Po)3d,O 3P;v=2s2.2p3(4So)4p,5.385e-06,-4.746092418169299
O 3Do;v=2s2.2p3(2Po)4d,O 3P;v=2s2.2p4,4.6572e-08,-17.7743366068539
O 3Do;v=2s2.2p3(2Po)4d,O 3P;v=2s2.2p3(4So)3p,5.2659e-06,-6.7857094150188
O 3Do;v=2s2.2p3(2Po)4d,O 3P;v=2s2.2p3(4So)4p,9.285e-06,-5.4157156264839
