Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d2.(3F).5p""","=""4G*""","=""7/2""",8,"=""""","=""8.87556400""","=""""","=""0.00000010""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4G*""","=""9/2""",10,"=""""","=""8.89557716""","=""""","=""0.00000010""","="" 100                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4G*""","=""11/2""",12,"=""""","=""8.92017727""","=""""","=""0.00000014""","="" 100                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4F*""","=""3/2""",4,"=""""","=""8.89320022""","=""""","=""0.00000014""","="" 100                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4F*""","=""5/2""",6,"=""""","=""8.90528793""","=""""","=""0.00000010""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4F*""","=""7/2""",8,"=""""","=""8.92195655""","=""""","=""0.00000011""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4F*""","=""9/2""",10,"=""""","=""8.94259749""","=""""","=""0.00000009""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4D*""","=""1/2""",2,"=""""","=""8.96040647""","=""""","=""0.00000016""","="" 100                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4D*""","=""3/2""",4,"=""""","=""8.96879449""","=""""","=""0.00000011""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4D*""","=""5/2""",6,"=""""","=""8.98286555""","=""""","=""0.00000010""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""4D*""","=""7/2""",8,"=""""","=""9.00236547""","=""""","=""0.00000011""","=""  99                                            ""","=""L17885"""
"=""3d2.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""9.00114035""","=""""","=""0.00000021""","=""                                                ""","=""L17885"""
"=""3d2.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""9.00879892""","=""""","=""0.00000015""","=""                                                ""","=""L17885"""
"=""3d2.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""9.02130230""","=""""","=""0.00000017""","=""                                                ""","=""L17885"""
"=""3d2.(3F).5p""","=""2G*""","=""7/2""",8,"=""""","=""9.03652905""","=""""","=""0.00000016""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).5p""","=""2G*""","=""9/2""",10,"=""""","=""9.06740444""","=""""","=""0.00000017""","=""  99                                            ""","=""L17885"""
"=""3d2.(1D).4d""","=""2S""","=""1/2""",2,"=""""","=""9.0974073""","=""""","=""0.0000006""","=""                                                ""","=""L17885"""
"=""3d2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""9.10505571""","=""""","=""0.00000021""","=""                                                ""","=""L17885"""
"=""3d2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""9.11951110""","=""""","=""0.00000017""","=""                                                ""","=""L17885"""
"=""3d2.(3F).5p""","=""2F*""","=""5/2""",6,"=""""","=""9.11567779""","=""""","=""0.00000017""","=""  45         :    51  3d.(2D).4s.4p.(1P*) v 2F* ""","=""L17885"""
"=""3d2.(3F).5p""","=""2F*""","=""7/2""",8,"=""""","=""9.15012937""","=""""","=""0.00000016""","=""  44         :    52  3d.(2D).4s.4p.(1P*) v 2F* ""","=""L17885"""
"=""3d.(2D).4s.4p.(1P*)""","=""2P*""","=""1/2""",2,"=""""","=""9.12871389""","=""""","=""0.00000025""","=""  86                                            ""","=""L17885"""
"=""3d.(2D).4s.4p.(1P*)""","=""2P*""","=""3/2""",4,"=""""","=""9.2217861""","=""""","=""0.0000004""","=""                                                ""","=""L17885"""
"=""3d2.(3F).5p""","=""2D*""","=""3/2""",4,"=""""","=""9.16865518""","=""""","=""0.00000019""","=""                                                ""","=""L17885"""
"=""3d2.(3F).5p""","=""2D*""","=""5/2""",6,"=""""","=""9.25482619""","=""""","=""0.00000024""","=""  67         :    27  3d.(2D).4s.4p.(1P*) v 2D* ""","=""L17885"""
"=""3d2.(1D).4d""","=""2F""","=""5/2""",6,"=""""","=""9.17180770""","=""""","=""0.00000025""","=""                                                ""","=""L17885"""
"=""3d2.(1D).4d""","=""2F""","=""7/2""",8,"=""""","=""9.18273804""","=""""","=""0.00000022""","=""                                                ""","=""L17885"""
"=""3d2.(1D).4d""","=""2P""","=""3/2""",4,"=""""","=""9.20132290""","=""""","=""0.00000017""","=""                                                ""","=""L17885"""
"=""3d2.(1D).4d""","=""2P""","=""1/2""",2,"=""""","=""9.22896206""","=""""","=""0.00000025""","=""                                                ""","=""L17885"""
