Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s.4f""","=""3F*""","=""2""",5,"=""(""","=""899.4682""","="")""","=""0.0009""","=""L19700c210"""
"=""1s.4f""","=""3F*""","=""4""",9,"=""(""","=""899.4710""","="")""","=""0.0009""","=""L19700c210"""
"=""1s.4d""","=""1D""","=""2""",5,"=""(""","=""899.4700""","="")""","=""0.0015""","=""L11959c209"""
"=""1s.4f""","=""1F*""","=""3""",7,"=""(""","=""899.4720""","="")""","=""0.0008""","=""L19700c210"""
"=""1s.4p""","=""1P*""","=""1""",3,"=""(""","=""899.6160""","="")""","=""0.0006""","=""L21139"""
"=""1s.5s""","=""3S""","=""1""",3,"=""(""","=""918.2874""","="")""","=""0.0011""","=""L21139"""
"=""1s.5s""","=""1S""","=""0""",1,"=""(""","=""918.7733""","="")""","=""0.0011""","=""L21139"""
"=""1s.5p""","=""3P*""","=""0""",1,"=""(""","=""918.7742""","="")""","=""0.0006""","=""L21139"""
"=""1s.5p""","=""3P*""","=""1""",3,"=""(""","=""918.7758""","="")""","=""0.0006""","=""L21139"""
"=""1s.5p""","=""3P*""","=""2""",5,"=""(""","=""918.7833""","="")""","=""0.0006""","=""L21139"""
"=""1s.5d""","=""3D""","=""1""",3,"=""(""","=""919.0448""","="")""","=""0.0019""","=""L11959c209"""
"=""1s.5d""","=""3D""","=""2""",5,"=""(""","=""919.0453""","="")""","=""0.0017""","=""L11959c209"""
"=""1s.5d""","=""3D""","=""3""",7,"=""(""","=""919.0475""","="")""","=""0.0019""","=""L11959c209"""
"=""1s.5f""","=""3F*""","=""3""",7,"=""(""","=""919.0632""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.5f""","=""3F*""","=""2""",5,"=""(""","=""919.0636""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.5f""","=""3F*""","=""4""",9,"=""(""","=""919.0650""","="")""","=""0.0008""","=""L19700c210"""
"=""1s.5d""","=""1D""","=""2""",5,"=""(""","=""919.0654""","="")""","=""0.0015""","=""L11959c209"""
"=""1s.5f""","=""1F*""","=""3""",7,"=""(""","=""919.0654""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.5g""","=""3G""","=""4""",9,"=""(""","=""919.0656""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.5g""","=""3G""","=""3""",7,"=""(""","=""919.0661""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.5g""","=""3G""","=""5""",11,"=""(""","=""919.0667""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.5g""","=""1G""","=""4""",9,"=""(""","=""919.0669""","="")""","=""0.0006""","=""L19700c210"""
"=""1s.5p""","=""1P*""","=""1""",3,"=""(""","=""919.1364""","="")""","=""0.0006""","=""L21139"""
"=""1s.6s""","=""3S""","=""1""",3,"=""(""","=""929.2615""","="")""","=""0.0011""","=""L21139"""
"=""1s.6s""","=""1S""","=""0""",1,"=""(""","=""929.5394""","="")""","=""0.0011""","=""L21139"""
"=""1s.6p""","=""3P*""","=""0""",1,"=""(""","=""929.5408""","="")""","=""0.0006""","=""L21139"""
"=""1s.6p""","=""3P*""","=""1""",3,"=""(""","=""929.5417""","="")""","=""0.0006""","=""L21139"""
"=""1s.6p""","=""3P*""","=""2""",5,"=""(""","=""929.5461""","="")""","=""0.0006""","=""L21139"""
"=""1s.6d""","=""3D""","=""1""",3,"=""(""","=""929.6969""","="")""","=""0.0008""","=""L19700c210"""
"=""1s.6d""","=""3D""","=""2""",5,"=""(""","=""929.6971""","="")""","=""0.0008""","=""L19700c210"""
"=""1s.6d""","=""3D""","=""3""",7,"=""(""","=""929.6982""","="")""","=""0.0008""","=""L19700c210"""
"=""1s.6f""","=""3F*""","=""3""",7,"=""(""","=""929.7066""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6f""","=""3F*""","=""2""",5,"=""(""","=""929.7068""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6f""","=""3F*""","=""4""",9,"=""(""","=""929.7076""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6d""","=""1D""","=""2""",5,"=""(""","=""929.7068""","="")""","=""0.0009""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""4""",9,"=""(""","=""929.7078""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""3""",7,"=""(""","=""929.7080""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""5""",11,"=""(""","=""929.7085""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6f""","=""1F*""","=""3""",7,"=""(""","=""929.7079""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6g""","=""1G""","=""4""",9,"=""(""","=""929.7086""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""5""",11,"=""(""","=""929.7089""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""4""",9,"=""(""","=""929.7090""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""6""",13,"=""(""","=""929.7093""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6h""","=""1H*""","=""5""",11,"=""(""","=""929.7094""","="")""","=""0.0007""","=""L19700c210"""
"=""1s.6p""","=""1P*""","=""1""",3,"=""(""","=""929.7491""","="")""","=""0.0006""","=""L21139"""
"=""1s.7s""","=""3S""","=""1""",3,"=""(""","=""935.8459""","="")""","=""0.0011""","=""L21139"""
"=""1s.7s""","=""1S""","=""0""",1,"=""(""","=""936.0196""","="")""","=""0.0011""","=""L21139"""
"=""1s.7p""","=""3P*""","=""0""",1,"=""(""","=""936.0209""","="")""","=""0.0006""","=""L21139"""
"=""1s.7p""","=""3P*""","=""1""",3,"=""(""","=""936.0215""","="")""","=""0.0006""","=""L21139"""
"=""1s.7p""","=""3P*""","=""2""",5,"=""(""","=""936.0242""","="")""","=""0.0006""","=""L21139"""
"=""1s.7d""","=""3D""","=""1""",3,"=""(""","=""936.1188""","="")""","=""0.0015""","=""u50"""
"=""1s.7d""","=""3D""","=""2""",5,"=""(""","=""936.1189""","="")""","=""0.0015""","=""u50"""
"=""1s.7d""","=""3D""","=""3""",7,"=""(""","=""936.1196""","="")""","=""0.0015""","=""u50"""
"=""1s.7d""","=""1D""","=""2""",5,"=""(""","=""936.1262""","="")""","=""0.0015""","=""u50"""
"=""1s.7g""","=""1G""","=""4""",9,"=""(""","=""936.127""","="")""","=""0.003""","=""u51"""
"=""1s.7g""","=""3G""","=""3""",7,"=""(""","=""936.127""","="")""","=""0.003""","=""u51"""
"=""1s.7g""","=""3G""","=""4""",9,"=""(""","=""936.127""","="")""","=""0.003""","=""u51"""
"=""1s.7g""","=""3G""","=""5""",11,"=""(""","=""936.127""","="")""","=""0.003""","=""u51"""
"=""1s.7h""","=""1H*""","=""5""",11,"=""(""","=""936.128""","="")""","=""0.003""","=""u51"""
"=""1s.7h""","=""3H*""","=""4""",9,"=""(""","=""936.128""","="")""","=""0.003""","=""u51"""
"=""1s.7h""","=""3H*""","=""5""",11,"=""(""","=""936.128""","="")""","=""0.003""","=""u51"""
"=""1s.7h""","=""3H*""","=""6""",13,"=""(""","=""936.128""","="")""","=""0.003""","=""u51"""
"=""1s.7p""","=""1P*""","=""1""",3,"=""(""","=""936.1515""","="")""","=""0.0006""","=""L21139"""
"=""1s.8s""","=""3S""","=""1""",3,"=""(""","=""940.1045""","="")""","=""0.0012""","=""u49"""
"=""1s.8s""","=""1S""","=""0""",1,"=""(""","=""940.2205""","="")""","=""0.0012""","=""u49"""
"=""1s.8p""","=""3P*""","=""0""",1,"=""(""","=""940.2212""","="")""","=""0.0006""","=""u49"""
"=""1s.8p""","=""3P*""","=""1""",3,"=""(""","=""940.2216""","="")""","=""0.0006""","=""u49"""
"=""1s.8p""","=""3P*""","=""2""",5,"=""(""","=""940.2235""","="")""","=""0.0006""","=""u49"""
"=""1s.8d""","=""3D""","=""1""",3,"=""(""","=""940.2866""","="")""","=""0.0015""","=""u50"""
"=""1s.8d""","=""3D""","=""2""",5,"=""(""","=""940.2867""","="")""","=""0.0015""","=""u50"""
"=""1s.8d""","=""3D""","=""3""",7,"=""(""","=""940.2872""","="")""","=""0.0015""","=""u50"""
"=""1s.8d""","=""1D""","=""2""",5,"=""(""","=""940.2917""","="")""","=""0.0015""","=""u50"""
"=""1s.8h""","=""1H*""","=""5""",11,"=""(""","=""940.293""","="")""","=""0.003""","=""u51"""
"=""1s.8h""","=""3H*""","=""4""",9,"=""(""","=""940.293""","="")""","=""0.003""","=""u51"""
"=""1s.8h""","=""3H*""","=""5""",11,"=""(""","=""940.293""","="")""","=""0.003""","=""u51"""
"=""1s.8h""","=""3H*""","=""6""",13,"=""(""","=""940.293""","="")""","=""0.003""","=""u51"""
"=""1s.8p""","=""1P*""","=""1""",3,"=""(""","=""940.3085""","="")""","=""0.0006""","=""u49"""
"=""1s.9s""","=""3S""","=""1""",3,"=""(""","=""943.0163""","="")""","=""0.0012""","=""u49"""
"=""1s.9s""","=""1S""","=""0""",1,"=""(""","=""943.0975""","="")""","=""0.0012""","=""u49"""
"=""1s.9p""","=""3P*""","=""0""",1,"=""(""","=""943.0981""","="")""","=""0.0006""","=""u49"""
"=""1s.9p""","=""3P*""","=""1""",3,"=""(""","=""943.0983""","="")""","=""0.0006""","=""u49"""
"=""1s.9p""","=""3P*""","=""2""",5,"=""(""","=""943.0996""","="")""","=""0.0006""","=""u49"""
"=""1s.9d""","=""3D""","=""1""",3,"=""(""","=""943.1438""","="")""","=""0.0015""","=""u50"""
"=""1s.9d""","=""3D""","=""2""",5,"=""(""","=""943.1440""","="")""","=""0.0015""","=""u50"""
"=""1s.9d""","=""3D""","=""3""",7,"=""(""","=""943.1443""","="")""","=""0.0015""","=""u50"""
"=""1s.9d""","=""1D""","=""2""",5,"=""(""","=""943.1474""","="")""","=""0.0015""","=""u50"""
"=""1s.9p""","=""1P*""","=""1""",3,"=""(""","=""943.1592""","="")""","=""0.0006""","=""u49"""
"=""1s.10s""","=""3S""","=""1""",3,"=""(""","=""945.0947""","="")""","=""0.0012""","=""u49"""
"=""1s.10s""","=""1S""","=""0""",1,"=""(""","=""945.1537""","="")""","=""0.0012""","=""u49"""
"=""1s.10p""","=""3P*""","=""0""",1,"=""(""","=""945.1542""","="")""","=""0.0006""","=""u49"""
"=""1s.10p""","=""3P*""","=""1""",3,"=""(""","=""945.1544""","="")""","=""0.0006""","=""u49"""
"=""1s.10p""","=""3P*""","=""2""",5,"=""(""","=""945.1553""","="")""","=""0.0006""","=""u49"""
"=""1s.10p""","=""1P*""","=""1""",3,"=""(""","=""945.1987""","="")""","=""0.0006""","=""u49"""
"=""F IX (1s 2S<1/2>)""","=""Limit""","=""---""",,"=""(""","=""953.8983""","="")""","=""0.0003""","=""L21139"""
"=""2s2""","=""1S""","=""0""",1,"=""(""","=""1534.75""","="")""","=""0.15""","=""L19748"""
"=""2s.2p""","=""3P*""","=""0""",1,"=""(""","=""1537.12""","="")""","=""0.15""","=""L19748"""
"=""2s.2p""","=""3P*""","=""1""",3,"=""(""","=""1537.17""","="")""","=""0.15""","=""L19748"""
"=""2s.2p""","=""3P*""","=""2""",5,"=""(""","=""1537.38""","="")""","=""0.15""","=""L19748"""
"=""2p2""","=""3P""","=""0""",1,"=""(""","=""1544.63""","="")""","=""0.15""","=""L19748"""
"=""2p2""","=""3P""","=""1""",3,"=""(""","=""1544.71""","="")""","=""0.15""","=""L19748"""
"=""2p2""","=""3P""","=""2""",5,"=""(""","=""1544.86""","="")""","=""0.15""","=""L19748"""
"=""2p2""","=""1D""","=""2""",5,"=""(""","=""1548.75""","="")""","=""0.15""","=""L19748"""
"=""2s.2p""","=""1P*""","=""1""",3,"=""(""","=""1549.77""","="")""","=""0.15""","=""L19748"""
"=""2p2""","=""1S""","=""0""",1,"=""(""","=""1562.20""","="")""","=""0.16""","=""L19748"""
"=""2s.3p""","=""1P*""","=""1""",3,"=""(""","=""1675.29""","="")""","=""0.17""","=""L19748"""
"=""2s.3p""","=""3P*""","=""1""",3,"=""(""","=""1677.87""","="")""","=""0.17""","=""L19748"""
"=""2s.3p""","=""3P*""","=""2""",5,"=""(""","=""1677.94""","="")""","=""0.17""","=""L19748"""
"=""2p.3p""","=""3D""","=""2""",5,"=""(""","=""1677.98""","="")""","=""0.17""","=""L19748"""
"=""2p.3p""","=""3D""","=""3""",7,"=""(""","=""1678.10""","="")""","=""0.17""","=""L19748"""
"=""2p.3p""","=""1P""","=""1""",3,"=""(""","=""1678.21""","="")""","=""0.17""","=""L19748"""
"=""2p.3s""","=""3P*""","=""1""",3,"=""(""","=""1678.46""","="")""","=""0.17""","=""L19748"""
"=""2p.3s""","=""3P*""","=""2""",5,"=""(""","=""1678.54""","="")""","=""0.17""","=""L19748"""
"=""2p.3p""","=""3P""","=""1""",3,"=""(""","=""1681.37""","="")""","=""0.17""","=""L19748"""
"=""2p.3p""","=""3P""","=""2""",5,"=""(""","=""1681.45""","="")""","=""0.17""","=""L19748"""
"=""2p.3p""","=""1D""","=""2""",5,"=""(""","=""1681.59""","="")""","=""0.17""","=""L19748"""
"=""2p.3s""","=""1P*""","=""1""",3,"=""(""","=""1683.47""","="")""","=""0.17""","=""L19748"""
"=""2p.4s""","=""3P*""","=""1""",3,"=""""","=""1724.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4s""","=""3P*""","=""2""",5,"=""""","=""1724.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4s""","=""1P*""","=""1""",3,"=""""","=""1725.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4p""","=""3P""","=""1""",3,"=""""","=""1725.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4p""","=""3P""","=""2""",5,"=""""","=""1725.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4p""","=""3D""","=""2""",5,"=""""","=""1725.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4p""","=""3D""","=""3""",7,"=""""","=""1725.0""","=""""","=""2.2""","=""L2543"""
"=""2p.4p""","=""1P""","=""1""",3,"=""""","=""1725.7""","=""""","=""2.2""","=""L2543"""
"=""2p.4p""","=""1D""","=""2""",5,"=""""","=""1725.7""","=""""","=""2.2""","=""L2543"""
