obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""299.7130""","=""0.0005""","=""299.7127""","=""""","=""""",,"=""0.0000000""","=""4.136769""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.21p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L3287""",
"=""299.7173""","=""0.0005""","=""299.7170""","=""""","=""""",,"=""0.0000000""","=""4.136709""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.21p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L3287""",
"=""300.0651""","=""0.0005""","=""300.0648""","=""""","=""5.7e+02""",D+,"=""0.0000000""","=""4.131914""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.20p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""300.4738""","=""0.0005""","=""300.4735""","=""""","=""2.05e+03""",B,"=""0.0000000""","=""4.126295""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.19p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""300.4799""","=""0.0005""","=""300.4796""","=""""","=""8.7e+02""",C+,"=""0.0000000""","=""4.126210""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.19p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""300.9724""","=""0.0005""","=""300.9721""","=""""","=""2.64e+03""",C+,"=""0.0000000""","=""4.119458""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.18p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""300.9800""","=""0.0005""","=""300.9797""","=""""","=""1.05e+03""",C+,"=""0.0000000""","=""4.119354""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.18p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""301.5816""","=""0.0005""","=""301.5814""","=""""","=""3.26e+03""",B,"=""0.0000000""","=""4.111135""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.17p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""301.5907""","=""0.0005""","=""301.5905""","=""""","=""1.39e+03""",C+,"=""0.0000000""","=""4.111011""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.17p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""302.3358""","=""0.0005""","=""302.3356""","=""""","=""4.12e+03""",B,"=""0.0000000""","=""4.100880""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.16p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""302.3471""","=""0.0005""","=""302.3469""","=""""","=""1.77e+03""",B,"=""0.0000000""","=""4.100727""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.16p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""303.2862""","=""0.0005""","=""303.2859""","=""""","=""4.93e+03""",B+,"=""0.0000000""","=""4.088031""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.15p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""303.3003""","=""0.0005""","=""303.3000""","=""""","=""2.49e+03""",B+,"=""0.0000000""","=""4.087841""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.15p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""304.5068""","=""0.0005""","=""304.5065""","=""""","=""8.20e+03""",B,"=""0.0000000""","=""4.071644""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.14p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""304.5254""","=""0.0005""","=""304.5251""","=""""","=""3.72e+03""",B+,"=""0.0000000""","=""4.071396""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.14p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""306.1137""","=""0.0005""","=""306.1134""","=""""","=""1.05e+04""",B+,"=""0.0000000""","=""4.050270""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.13p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""306.1381""","=""0.0005""","=""306.1378""","=""""","=""4.51e+03""",B,"=""0.0000000""","=""4.049948""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.13p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""308.2898""","=""0.0005""","=""308.2895""","=""2""","=""1.49e+04""",B+,"=""0.0000000""","=""4.021680""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.12p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""308.3235""","=""0.0005""","=""308.3232""","=""""","=""6.98e+03""",B,"=""0.0000000""","=""4.021241""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.12p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""311.3469""","=""0.0005""","=""311.34685""","=""10""","=""2.51e+04""",B,"=""0.0000000""","=""3.9821890""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.11p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""311.3950""","=""0.0005""","=""311.39503""","=""3""","=""1.27e+04""",B,"=""0.0000000""","=""3.9815728""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.11p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""315.8444""","=""0.0005""","=""315.84440""","=""25""","=""3.38e+04""",B,"=""0.0000000""","=""3.9254835""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.10p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""315.9173""","=""0.0005""","=""315.91734""","=""5""","=""2.01e+04""",B,"=""0.0000000""","=""3.9245772""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.10p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""322.8911""","=""0.0005""","=""322.89114""","=""50""","=""6.40e+04""",C+,"=""0.0000000""","=""3.8398142""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.9p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""323.0088""","=""0.0005""","=""323.00879""","=""6""","=""3.84e+04""",C+,"=""0.0000000""","=""3.8384156""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.9p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""334.9659""","=""0.0006""","=""334.96585""","=""60""","=""1.37e+05""",B,"=""0.0000000""","=""3.7013982""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.8p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""335.1775""","=""0.0006""","=""335.17748""","=""75""","=""8.91e+04""",C+,"=""0.0000000""","=""3.6990611""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.8p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""358.8074""","=""0.0005""","=""358.80734""","=""100""","=""3.96e+05""",B+,"=""0.0000000""","=""3.4554532""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.7p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""359.2597""","=""0.0005""","=""359.25967""","=""40""","=""2.89e+05""",B,"=""0.0000000""","=""3.4511026""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.7p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""420.2976""","=""0.0005""","=""420.29891""","=""1000""","=""1.77e+06""",B+,"=""0.0000000""","=""2.9499053""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.6p""","=""2P*""","=""3/2""",2,4,,"=""T7227""","=""L3287""",
"=""421.6711""","=""0.0005""","=""421.6726""","=""500""","=""1.50e+06""",B,"=""0.0000000""","=""2.9402953""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.6p""","=""2P*""","=""1/2""",2,2,,"=""T7227""","=""L3287""",
"=""505.16""","=""0.03""","=""505.21""","=""""","=""6.54e+06""",,"=""16.64489""","=""19.09902""","=""4p5.5s.5p""","=""4S""","=""3/2""","=""4p5.4d.(1P).5s""","=""2P*""","=""3/2""",4,4,,"=""T7580""","=""L7245""",
"=""508.94056""","=""0.00010""","=""508.94056""","=""2""","=""""",,"=""1.55959103""","=""3.9957144""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.10d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7459""",
"=""513.39008""","=""0.00010""","=""513.39009""","=""2""","=""""",,"=""1.58904906""","=""4.0040587""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.12s""","=""2S""","=""1/2""",4,2,,"=""""","=""L7459""",
"=""515.15686""","=""0.00010""","=""515.15687""","=""10""","=""""",,"=""1.58904906""","=""3.9957761""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.10d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""516.64618""","=""0.00010""","=""516.6450""","=""1""","=""""",,"=""0.0000000""","=""2.3997946""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.4d""","=""2D""","=""3/2""",2,4,M1+E2,"=""""","=""L7459""",
"=""516.65803""","=""0.00010""","=""516.6569""","=""2""","=""""",,"=""0.0000000""","=""2.3997393""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.4d""","=""2D""","=""5/2""",2,6,E2,"=""""","=""L7459""",
"=""517.1091""","=""0.0002""","=""517.1093""","=""1""","=""""",,"=""1.55959103""","=""3.9572311""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.11s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3522""",
"=""519.67245""","=""0.00010""","=""519.6721""","=""15""","=""""",,"=""1.55959103""","=""3.9454072""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.9d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7459""",
"=""521.91""","=""0.03""","=""521.90""","=""""","=""2.86e+06""",,"=""16.64489""","=""19.02054""","=""4p5.5s.5p""","=""4S""","=""3/2""","=""4p5.5p2""","=""4D*""","=""5/2""",4,6,,"=""T7580""","=""L7245""",
"=""523.54249""","=""0.00010""","=""523.5417""","=""2""","=""""",,"=""1.58904906""","=""3.9572311""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.11s""","=""2S""","=""1/2""",4,2,,"=""""","=""L7459""",
"=""526.14978""","=""0.00010""","=""526.1495""","=""20""","=""""",,"=""1.58904906""","=""3.9454934""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.9d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""526.16925""","=""0.00010""","=""526.1687""","=""1""","=""""",,"=""1.58904906""","=""3.9454072""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.9d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7459""",
"=""532.38606""","=""0.00010""","=""532.3855""","=""3""","=""""",,"=""1.55959103""","=""3.8884335""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.10s""","=""2S""","=""1/2""",2,2,,"=""""","=""L7459""",
"=""536.40926""","=""0.00010""","=""536.4090""","=""40""","=""""",,"=""1.55959103""","=""3.8709652""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.8d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7459""",
"=""539.20667""","=""0.00010""","=""539.2060""","=""4""","=""""",,"=""1.58904906""","=""3.8884335""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.10s""","=""2S""","=""1/2""",4,2,,"=""""","=""L7459""",
"=""543.30418""","=""0.00010""","=""543.3038""","=""75""","=""""",,"=""1.58904906""","=""3.8710908""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.8d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""543.33403""","=""0.00010""","=""543.3337""","=""3""","=""""",,"=""1.58904906""","=""3.8709652""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.8d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7459""",
"=""553.59""","=""0.03""","=""553.59""","=""""","=""3.27e+06""",,"=""16.64489""","=""18.88453""","=""4p5.5s.5p""","=""4S""","=""3/2""","=""4p5.5s.(1P).6s""","=""2P*""","=""1/2""",4,2,,"=""T7580""","=""L7245""",
"=""558.03371""","=""0.00010""","=""558.0332""","=""6""","=""""",,"=""1.55959103""","=""3.7813979""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.9s""","=""2S""","=""1/2""",2,2,,"=""""","=""L7459""",
"=""564.93410""","=""0.00010""","=""564.9346""","=""40""","=""""",,"=""1.55959103""","=""3.7542555""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.7d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7459""",
"=""565.53191""","=""0.00010""","=""565.5313""","=""20""","=""""",,"=""1.58904906""","=""3.7813979""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.9s""","=""2S""","=""1/2""",4,2,,"=""""","=""L7459""",
"=""572.57087""","=""0.00010""","=""572.5713""","=""60""","=""""",,"=""1.58904906""","=""3.7544424""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.7d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""572.62024""","=""0.00010""","=""572.6207""","=""3""","=""""",,"=""1.58904906""","=""3.7542555""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.7d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7459""",
"=""586.15""","=""0.03""","=""586.17""","=""""","=""9.71e+06""",,"=""16.64489""","=""18.76005""","=""4p5.5s.5p""","=""4S""","=""3/2""","=""4p5.5s.6s""","=""4P*""","=""3/2""",4,4,,"=""T7580""","=""L7245""",
"=""607.24355""","=""0.00010""","=""607.2432""","=""75""","=""""",,"=""1.55959103""","=""3.6013462""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.8s""","=""2S""","=""1/2""",2,2,,"=""""","=""L7459""",
"=""612.08""","=""0.04""","=""612.04""","=""""","=""2.97e+07""",,"=""16.64489""","=""18.67066""","=""4p5.5s.5p""","=""4S""","=""3/2""","=""4p5.5s.6s""","=""4P*""","=""5/2""",4,6,,"=""T7580""","=""L7245""",
"=""616.13310""","=""0.00010""","=""616.1327""","=""30c""","=""""",,"=""1.58904906""","=""3.6013462""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.8s""","=""2S""","=""1/2""",4,2,,"=""""","=""L7459""",
"=""620.80263""","=""0.00010""","=""620.8027""","=""75c""","=""2.948e+06""",,"=""1.55959103""","=""3.5567504""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.6d""","=""2D""","=""3/2""",2,4,,"=""T7712""","=""L7459""",
"=""630.00670""","=""0.00010""","=""630.0068""","=""120c""","=""3.712e+06""",,"=""1.58904906""","=""3.5570310""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.6d""","=""2D""","=""5/2""",4,6,,"=""T7712""","=""L7459""",
"=""630.09666""","=""0.00010""","=""630.0966""","=""5""","=""6.30e+05""",,"=""1.58904906""","=""3.5567504""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.6d""","=""2D""","=""3/2""",4,4,,"=""T7712""","=""L7459""",
"=""682.43""","=""0.05""","=""682.41""","=""""","=""1.07e+05""",,"=""16.64489""","=""18.46174""","=""4p5.5s.5p""","=""4S""","=""3/2""","=""4p5.4d.(3D).5s""","=""2D*""","=""3/2""",4,4,,"=""T7580""","=""L7245""",
"=""728.20028""","=""0.00010""","=""728.2002""","=""100l""","=""""",,"=""1.55959103""","=""3.2622024""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.7s""","=""2S""","=""1/2""",2,2,,"=""""","=""L7459""",
"=""741.02136""","=""0.00010""","=""741.0211""","=""150""","=""""",,"=""1.58904906""","=""3.2622024""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.7s""","=""2S""","=""1/2""",4,2,,"=""""","=""L7459""",
"=""762.10304""","=""0.00010""","=""762.1030""","=""200l""","=""""",,"=""1.55959103""","=""3.1864604""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.5d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7459""",
"=""775.97855""","=""0.00010""","=""775.9786""","=""300""","=""""",,"=""1.58904906""","=""3.1868276""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.5d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""776.15716""","=""0.00010""","=""776.1570""","=""60""","=""""",,"=""1.58904906""","=""3.1864604""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.5d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7459""",
"=""780.2414""","=""0.0010""","=""780.2415""","=""90000c""","=""3.812e+07""",AAA,"=""0.0000000""","=""1.58904906""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.5p""","=""2P*""","=""3/2""",2,4,,"=""T6877,T6650,T1895""","=""L4740""",
"=""792.7440""","=""0.0002""","=""792.7440""","=""5l""","=""""",,"=""2.3997393""","=""3.9637272""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.8f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3522""",
"=""792.7717""","=""0.0002""","=""792.7717""","=""4""","=""""",,"=""2.3997946""","=""3.9637278""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.8f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3522""",
"=""794.9789""","=""0.0010""","=""794.9789""","=""45000c""","=""3.614e+07""",AAA,"=""0.0000000""","=""1.55959103""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.5p""","=""2P*""","=""1/2""",2,2,,"=""T6877,T6650""","=""L4740""",
"=""827.3684""","=""0.0002""","=""827.3684""","=""40l""","=""""",,"=""2.3997393""","=""3.8982762""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.7f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3522""",
"=""827.3981""","=""0.0002""","=""827.3981""","=""30""","=""""",,"=""2.3997946""","=""3.8982777""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.7f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3522""",
"=""887.0947""","=""0.0003""","=""887.0943""","=""40l""","=""""",,"=""2.3997393""","=""3.7973833""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.6f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L7459""",
"=""887.1287""","=""0.0003""","=""887.1281""","=""30""","=""""",,"=""2.3997946""","=""3.7973853""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.6f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""922.717""","=""0.001""","=""922.7067""","=""3""","=""""",,"=""2.4961131""","=""3.8398142""","=""4p6.6s""","=""2S""","=""1/2""","=""4p6.9p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L6005""",
"=""923.678""","=""0.001""","=""923.6681""","=""2""","=""""",,"=""2.4961131""","=""3.8384156""","=""4p6.6s""","=""2S""","=""1/2""","=""4p6.9p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L6005""",
"=""952.526""","=""0.001""","=""952.5091""","=""30l""","=""""",,"=""2.3997393""","=""3.7013982""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.8p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L6005""",
"=""952.566""","=""0.001""","=""952.5496""","=""5""","=""""",,"=""2.3997946""","=""3.7013982""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.8p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L6005""",
"=""954.280""","=""0.001""","=""954.2630""","=""20l""","=""""",,"=""2.3997946""","=""3.6990611""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.8p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L6005""",
"=""1007.8044""","=""0.0003""","=""1007.8039""","=""35l""","=""""",,"=""2.3997393""","=""3.6299806""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.5f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L7459""",
"=""1007.8470""","=""0.0003""","=""1007.8473""","=""30l""","=""""",,"=""2.3997946""","=""3.6299830""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.5f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L7459""",
"=""1323.879""","=""0.001""","=""1323.8791""","=""100""","=""""",,"=""1.55959103""","=""2.4961131""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.6s""","=""2S""","=""1/2""",2,2,,"=""""","=""L4740""",
"=""1344.649""","=""0.001""","=""1344.648""","=""20""","=""""",,"=""2.3997393""","=""3.3217961""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L4740""",
"=""1344.725""","=""0.001""","=""1344.724""","=""30""","=""""",,"=""2.3997946""","=""3.3217993""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L4740""",
"=""1366.875""","=""0.001""","=""1366.8737""","=""75""","=""""",,"=""1.58904906""","=""2.4961131""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.6s""","=""2S""","=""1/2""",4,2,,"=""""","=""L4740""",
"=""1475.644""","=""0.001""","=""1475.6447""","=""1000""","=""""",,"=""1.55959103""","=""2.3997946""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4740""",
"=""1529.261""","=""0.001""","=""1529.2615""","=""800""","=""""",,"=""1.58904906""","=""2.3997946""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L4740""",
"=""1529.366""","=""0.001""","=""1529.3658""","=""150""","=""""",,"=""1.58904906""","=""2.3997393""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4740""",
"=""2253.580""","=""0.001""","=""2253.578""","=""20""","=""""",,"=""2.3997393""","=""2.9499053""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L4740""",
"=""2293.873""","=""0.001""","=""2293.877""","=""10""","=""""",,"=""2.3997946""","=""2.9402953""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L4740""",
"=""2732.176""","=""0.001""","=""2732.180""","=""4""","=""""",,"=""2.4961131""","=""2.9499053""","=""4p6.6s""","=""2S""","=""1/2""","=""4p6.6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L4740""",
"=""2791.298""","=""0.001""","=""2791.292""","=""2""","=""""",,"=""2.4961131""","=""2.9402953""","=""4p6.6s""","=""2S""","=""1/2""","=""4p6.6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L4740""",
"=""3993.462""","=""0.008""","=""3993.486""","=""""","=""""",,"=""3.3217993""","=""3.6322654""","=""4p6.4f""","=""2F*""","=""5/2""","=""4p6.5g""","=""2G""","=""7/2""",6,8,,"=""""","=""L873""",
"=""3993.462""","=""0.008""","=""3993.444""","=""""","=""""",,"=""3.3217961""","=""3.6322654""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.5g""","=""2G""","=""7/2""",8,8,,"=""""","=""L873""",
"=""3993.462""","=""0.008""","=""3993.444""","=""""","=""""",,"=""3.3217961""","=""3.6322654""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.5g""","=""2G""","=""9/2""",8,10,,"=""""","=""L873""",
