obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""136.6709""","=""0.002""","=""136.6698+""","=""8""","=""""",,"=""15.459755""","=""24.531561""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(4S*).5f""","=""5F""","=""2""",5,5,,"=""""","=""L10579""",
"=""137.0076""","=""0.002""","=""137.0069+""","=""0.5h""","=""""",,"=""13.837307""","=""22.886795""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""3""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",7,7,,"=""""","=""L10579""",
"=""137.4809""","=""0.002""","=""137.4796+""","=""3""","=""""",,"=""13.868424""","=""22.886795""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""137.5295""","=""0.002""","=""137.5289+""","=""8""","=""""",,"=""17.127858""","=""26.142997""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""1""","=""5p6""","=""1S""","=""0""",3,1,,"=""""","=""L10579""",
"=""137.7722""","=""0.002""","=""137.7714+""","=""10""","=""""",,"=""14.535917""","=""23.535185""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",5,5,,"=""""","=""L10579""",
"=""137.8128""","=""0.002""","=""137.8114+""","=""3""","=""""",,"=""15.459755""","=""24.456410""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2P*).4f""","=""3F""","=""2""",5,5,,"=""""","=""L10579""",
"=""138.0055""","=""0.002""","=""138.0045+""","=""9""","=""""",,"=""14.535917""","=""23.519983""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3P""","=""1""",5,3,,"=""""","=""L10579""",
"=""138.9129""","=""0.002""","=""138.9127+""","=""11""","=""""",,"=""12.182994""","=""21.108328""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(4S*).4f""","=""3F""","=""3""",5,7,,"=""""","=""L10579""",
"=""139.1936""","=""0.002""","=""139.1929+""","=""5""","=""""",,"=""13.919927""","=""22.827292""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""4""","=""5s2.5p3.(2D*).4f""","=""3G""","=""5""",9,11,,"=""""","=""L10579""",
"=""139.2122""","=""0.002""","=""139.2108+""","=""1""","=""""",,"=""15.636859""","=""24.543080""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3G""","=""3""",7,7,,"=""""","=""L10579""",
"=""139.591""","=""0.001""","=""139.5923+""","=""0""","=""""",,"=""15.574530""","=""24.456410""","=""5s2.5p3.(4S*).6s""","=""3S*""","=""1""","=""5s2.5p3.(2P*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L7270""",
"=""139.7573""","=""0.002""","=""139.7576+""","=""2u""","=""""",,"=""14.535917""","=""23.407289""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3D""","=""1""",5,3,,"=""""","=""L10579""",
"=""139.9271""","=""0.002""","=""139.9266+""","=""4*""","=""""",,"=""15.636859""","=""24.497520""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(4S*).5f""","=""5F""","=""3""",7,7,,"=""""","=""L10579""",
"=""139.9271""","=""0.002""","=""139.9284+""","=""4*""","=""""",,"=""14.757347""","=""23.617894""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2P*).6p""","=""1S""","=""0""",3,1,,"=""""","=""L10579""",
"=""139.9271""","=""0.002""","=""139.9289+""","=""4*""","=""""",,"=""15.459755""","=""24.320270""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2P*).4f""","=""3F""","=""3""",5,7,,"=""""","=""L10579""",
"=""140.4586""","=""0.002""","=""140.4581+""","=""3""","=""""",,"=""15.030552""","=""23.857685""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1G""","=""4""",7,9,,"=""""","=""L10579""",
"=""140.4681""","=""0.002""","=""140.4676+""","=""2""","=""""",,"=""15.636859""","=""24.463393""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(4S*).5f""","=""5F""","=""4""",7,9,,"=""""","=""L10579""",
"=""140.5042""","=""0.002""","=""140.5037+""","=""8""","=""""",,"=""14.535917""","=""23.360180""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3P""","=""2""",5,5,,"=""""","=""L10579""",
"=""140.7990""","=""0.002""","=""140.7994+""","=""4""","=""""",,"=""13.942011""","=""22.747747""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1P""","=""1""",3,3,,"=""""","=""L10579""",
"=""141.2466""","=""0.002""","=""141.2468+""","=""15""","=""""",,"=""14.757347""","=""23.535185""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",3,5,,"=""""","=""L10579""",
"=""141.2846""","=""0.002""","=""141.2848+""","=""0.5""","=""""",,"=""13.972269""","=""22.747747""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""0""","=""5s2.5p3.(2D*).4f""","=""1P""","=""1""",1,3,,"=""""","=""L10579""",
"=""141.3006""","=""0.002""","=""141.2996+""","=""0.5""","=""""",,"=""13.837307""","=""22.611867""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3D""","=""3""",7,7,,"=""""","=""L10579""",
"=""141.4921""","=""0.002""","=""141.4919+""","=""10""","=""""",,"=""14.757347""","=""23.519983""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3P""","=""1""",3,3,,"=""""","=""L10579""",
"=""141.8027""","=""0.002""","=""141.8025+""","=""8""","=""""",,"=""13.868424""","=""22.611867""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""142.5200""","=""0.002""","=""142.5193+""","=""6""","=""""",,"=""12.840820""","=""21.540286""","=""5s.5p5""","=""3P*""","=""1""","=""5s2.5p3.(4S*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L10579""",
"=""142.5999""","=""0.002""","=""142.5993+""","=""10*""","=""""",,"=""17.448412""","=""26.142997""","=""5s2.5p3.(2P*).5d""","=""3P*""","=""1""","=""5p6""","=""1S""","=""0""",3,1,,"=""""","=""L10579""",
"=""142.5999""","=""0.002""","=""142.6007+""","=""10*""","=""""",,"=""16.518912""","=""25.213415""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2P*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L10579""",
"=""142.7844""","=""0.002""","=""142.7828+""","=""7""","=""""",,"=""15.636859""","=""24.320270""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3F""","=""3""",7,7,,"=""""","=""L10579""",
"=""142.8810""","=""0.002""","=""142.8810+""","=""8""","=""""",,"=""13.837307""","=""22.514749""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3F""","=""2""",7,5,,"=""""","=""L10579""",
"=""143.2185""","=""0.002""","=""143.2182+""","=""9""","=""""",,"=""12.182994""","=""20.840008""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3P""","=""1""",5,3,,"=""""","=""L10579""",
"=""143.3956""","=""0.002""","=""143.3952+""","=""3""","=""""",,"=""13.868424""","=""22.514749""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3F""","=""2""",5,5,,"=""""","=""L10579""",
"=""143.4820""","=""0.002""","=""143.4811+""","=""2""","=""""",,"=""13.431674""","=""22.072824""","=""5s.5p5""","=""3P*""","=""0""","=""5s2.5p3.(2P*).6p""","=""3P""","=""1""",1,3,,"=""""","=""L10579""",
"=""143.5045""","=""0.002""","=""143.5045+""","=""7""","=""""",,"=""13.942011""","=""22.581755""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(2P*).6p""","=""3S""","=""1""",3,3,,"=""""","=""L10579""",
"=""143.515""","=""0.001""","=""143.5162+""","=""0bl""","=""""",,"=""15.842966""","=""24.482003""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""","=""5s2.5p3.(4S*).5f""","=""5F""","=""5""",9,11,,"=""""","=""L7270""",
"=""143.6707""","=""0.002""","=""143.6696+""","=""6""","=""""",,"=""15.913266""","=""24.543080""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3G""","=""3""",7,7,,"=""""","=""L10579""",
"=""143.8259""","=""0.002""","=""143.8261+""","=""1""","=""""",,"=""15.842966""","=""24.463393""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""","=""5s2.5p3.(4S*).5f""","=""5F""","=""4""",9,9,,"=""""","=""L10579""",
"=""144.0089""","=""0.002""","=""144.0088+""","=""7""","=""""",,"=""13.972269""","=""22.581755""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""0""","=""5s2.5p3.(2P*).6p""","=""3S""","=""1""",1,3,,"=""""","=""L10579""",
"=""144.0650""","=""0.002""","=""144.0649+""","=""2""","=""""",,"=""13.919927""","=""22.526062""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""4""","=""5s2.5p3.(2D*).4f""","=""3H""","=""4""",9,9,,"=""""","=""L10579""",
"=""144.1199""","=""0.002""","=""144.1202+""","=""2""","=""""",,"=""14.757347""","=""23.360180""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3P""","=""2""",3,5,,"=""""","=""L10579""",
"=""144.6268""","=""0.002""","=""144.6261+""","=""8""","=""""",,"=""13.942011""","=""22.514749""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L10579""",
"=""144.7487""","=""0.002""","=""144.7492+""","=""5""","=""""",,"=""13.919927""","=""22.485377""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""4""","=""5s2.5p3.(2D*).4f""","=""3H""","=""5""",9,11,,"=""""","=""L10579""",
"=""144.7580""","=""0.002""","=""144.7580+""","=""8""","=""""",,"=""14.535917""","=""23.100845""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3P""","=""2""",5,5,,"=""""","=""L10579""",
"=""145.0093""","=""0.002""","=""145.0086+""","=""7""","=""""",,"=""15.913266""","=""24.463393""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""3""","=""5s2.5p3.(4S*).5f""","=""5F""","=""4""",7,9,,"=""""","=""L10579""",
"=""145.1141""","=""0.002""","=""145.1146+""","=""3""","=""""",,"=""12.182994""","=""20.726877""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(4S*).4f""","=""5F""","=""1""",5,3,,"=""""","=""L10579""",
"=""145.3408""","=""0.002""","=""145.3407+""","=""7""","=""""",,"=""12.182994""","=""20.713584""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3P""","=""2""",5,5,,"=""""","=""L10579""",
"=""145.5769""","=""0.002""","=""145.5763+""","=""1""","=""""",,"=""16.696632""","=""25.213415""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""2""","=""5s2.5p3.(2P*).4f""","=""3D""","=""2""",5,5,,"=""""","=""L10579""",
"=""145.7351""","=""0.002""","=""145.7352+""","=""8""","=""""",,"=""12.182994""","=""20.690494""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(4S*).4f""","=""5F""","=""2""",5,5,,"=""""","=""L10579""",
"=""145.7845""","=""0.002""","=""145.7843+""","=""6""","=""""",,"=""15.030552""","=""23.535185""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",7,5,,"=""""","=""L10579""",
"=""145.8806""","=""0.002""","=""145.8803+""","=""4""","=""""",,"=""15.030552""","=""23.529590""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1F""","=""3""",7,7,,"=""""","=""L10579""",
"=""146.1206""","=""0.002""","=""146.1206+""","=""5""","=""""",,"=""12.182994""","=""20.668056""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""146.2549""","=""0.002""","=""146.2543+""","=""2""","=""""",,"=""15.842966""","=""24.320270""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""","=""5s2.5p3.(2P*).4f""","=""3F""","=""3""",9,7,,"=""""","=""L10579""",
"=""146.573""","=""0.001""","=""146.5727+""","=""3""","=""""",,"=""15.061097""","=""23.519983""","=""5s2.5p3.(4S*).6s""","=""5S*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3P""","=""1""",5,3,,"=""""","=""L7270""",
"=""146.8178""","=""0.002""","=""146.8179+""","=""6""","=""""",,"=""12.182994""","=""20.627754""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(4S*).4f""","=""5F""","=""3""",5,7,,"=""""","=""L10579""",
"=""146.8378""","=""0.002""","=""146.8390+""","=""1""","=""""",,"=""17.191426""","=""25.634973""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3F""","=""4""",7,9,,"=""""","=""L10579""",
"=""147.1312""","=""0.002""","=""147.1315+""","=""9""","=""""",,"=""14.757347""","=""23.184107""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L10579""",
"=""147.2727""","=""0.002""","=""147.2725+""","=""7""","=""""",,"=""15.116494""","=""23.535185""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",3,5,,"=""""","=""L10579""",
"=""147.4781""","=""0.002""","=""147.4773+""","=""2""","=""""",,"=""15.913266""","=""24.320270""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3F""","=""3""",7,7,,"=""""","=""L10579""",
"=""148.2243""","=""0.002""","=""148.2244+""","=""9w""","=""""",,"=""4.476194""","=""12.840820""","=""5s2.5p4""","=""1S""","=""0""","=""5s.5p5""","=""3P*""","=""1""",1,3,,"=""""","=""L10579""",
"=""148.4688""","=""0.002""","=""148.4685+""","=""6""","=""""",,"=""14.535917""","=""22.886795""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""148.6291""","=""0.002""","=""148.6287+""","=""7""","=""""",,"=""13.837307""","=""22.179182""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3G""","=""4""",7,9,,"=""""","=""L10579""",
"=""148.8474""","=""0.002""","=""148.8472+""","=""4""","=""""",,"=""15.030552""","=""23.360180""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3P""","=""2""",7,5,,"=""""","=""L10579""",
"=""149.5446""","=""0.002""","=""149.5444+""","=""8""","=""""",,"=""15.116494""","=""23.407289""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3D""","=""1""",3,3,,"=""""","=""L10579""",
"=""149.7708""","=""0.002""","=""149.7701+""","=""4""","=""""",,"=""14.535917""","=""22.814221""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""1D""","=""2""",5,5,,"=""""","=""L10579""",
"=""150.1157""","=""0.002""","=""150.1155+""","=""1""","=""""",,"=""13.919927""","=""22.179182""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""4""","=""5s2.5p3.(2D*).4f""","=""3G""","=""4""",9,9,,"=""""","=""L10579""",
"=""150.3997""","=""0.002""","=""150.3990+""","=""0""","=""""",,"=""15.116494""","=""23.360180""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3P""","=""2""",3,5,,"=""""","=""L10579""",
"=""150.4900""","=""0.002""","=""150.4898+""","=""3""","=""""",,"=""13.868424""","=""22.107136""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3G""","=""3""",5,7,,"=""""","=""L10579""",
"=""150.8178""","=""0.002""","=""150.8172+""","=""5""","=""""",,"=""15.636859""","=""23.857685""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1G""","=""4""",7,9,,"=""""","=""L10579""",
"=""150.9458""","=""0.002""","=""150.9453+""","=""7""","=""""",,"=""12.182994""","=""20.396845""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""1P""","=""1""",5,3,,"=""""","=""L10579""",
"=""150.9530""","=""0.002""","=""150.9521+""","=""3""","=""""",,"=""17.191426""","=""25.404908""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""3""","=""5s2.5p3.(2P*).4f""","=""1G""","=""4""",7,9,,"=""""","=""L10579""",
"=""150.9841""","=""0.002""","=""150.9824+""","=""5""","=""""",,"=""14.535917""","=""22.747747""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1P""","=""1""",5,3,,"=""""","=""L10579""",
"=""151.1119""","=""0.002""","=""151.1118+""","=""6""","=""""",,"=""12.182994""","=""20.387793""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""",5,7,,"=""""","=""L10579""",
"=""151.5558""","=""0.002""","=""151.5554+""","=""0""","=""""",,"=""16.139486""","=""24.320270""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""","=""5s2.5p3.(2P*).4f""","=""3F""","=""3""",9,7,,"=""""","=""L10579""",
"=""152.0619""","=""0.002""","=""152.0615+""","=""5""","=""""",,"=""15.030552""","=""23.184107""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3D""","=""2""",7,5,,"=""""","=""L10579""",
"=""152.1501""","=""0.002""","=""152.1499+""","=""5""","=""""",,"=""17.191426""","=""25.340246""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3D""","=""3""",7,7,,"=""""","=""L10579""",
"=""152.4280""","=""0.002""","=""152.4283+""","=""4""","=""""",,"=""13.942011""","=""22.075948""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(2P*).6p""","=""3P""","=""0""",3,1,,"=""""","=""L10579""",
"=""152.6586""","=""0.002""","=""152.6577+""","=""7""","=""""",,"=""13.942011""","=""22.063723""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(2P*).6p""","=""3D""","=""2""",3,5,,"=""""","=""L10579""",
"=""153.0558""","=""0.002""","=""153.0564+""","=""0""","=""""",,"=""13.972269""","=""22.072824""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""0""","=""5s2.5p3.(2P*).6p""","=""3P""","=""1""",1,3,,"=""""","=""L10579""",
"=""153.2765""","=""0.002""","=""153.2766+""","=""2""","=""""",,"=""16.454164""","=""24.543080""","=""5s2.5p3.(2D*).5d""","=""1G*""","=""4""","=""5s2.5p3.(2P*).4f""","=""3G""","=""3""",9,7,,"=""""","=""L10579""",
"=""153.3416""","=""0.002""","=""153.3403+""","=""6""","=""""",,"=""17.127858""","=""25.213415""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""1""","=""5s2.5p3.(2P*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L10579""",
"=""153.5224""","=""0.002""","=""153.5195+""","=""3*""","=""""",,"=""15.061097""","=""23.137219""","=""5s2.5p3.(4S*).6s""","=""5S*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3F""","=""3""",5,7,,"=""""","=""L10579""",
"=""153.5224""","=""0.002""","=""153.5227+""","=""3*""","=""""",,"=""14.535917""","=""22.611867""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""153.5328""","=""0.002""","=""153.5326+""","=""7""","=""""",,"=""15.459755""","=""23.535185""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",5,5,,"=""""","=""L10579""",
"=""153.632""","=""0.001""","=""153.6304+""","=""3w""","=""""",,"=""15.030552""","=""23.100845""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2P*).6p""","=""3P""","=""2""",7,5,,"=""""","=""L7270""",
"=""153.6386""","=""0.002""","=""153.6391+""","=""9""","=""""",,"=""15.459755""","=""23.529590""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1F""","=""3""",5,7,,"=""""","=""L10579""",
"=""153.6812""","=""0.002""","=""153.6814+""","=""2""","=""""",,"=""15.116494""","=""23.184107""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L10579""",
"=""153.8220""","=""0.002""","=""153.8222+""","=""7""","=""""",,"=""15.459755""","=""23.519983""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3P""","=""1""",5,3,,"=""""","=""L10579""",
"=""153.8863""","=""0.002""","=""153.8862+""","=""8""","=""""",,"=""14.757347""","=""22.814221""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2P*).6p""","=""1D""","=""2""",3,5,,"=""""","=""L10579""",
"=""154.0970""","=""0.002""","=""154.0973+""","=""2""","=""""",,"=""14.535917""","=""22.581755""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3S""","=""1""",5,3,,"=""""","=""L10579""",
"=""154.6952""","=""0.002""","=""154.6956+""","=""9""","=""""",,"=""15.842966""","=""23.857685""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""","=""5s2.5p3.(2D*).4f""","=""1G""","=""4""",9,9,,"=""""","=""L10579""",
"=""154.7346""","=""0.002""","=""154.7356+""","=""7""","=""""",,"=""16.518912""","=""24.531561""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""1""","=""5s2.5p3.(4S*).5f""","=""5F""","=""2""",3,5,,"=""""","=""L10579""",
"=""154.8008""","=""0.002""","=""154.8017+""","=""9""","=""""",,"=""16.454164""","=""24.463393""","=""5s2.5p3.(2D*).5d""","=""1G*""","=""4""","=""5s2.5p3.(4S*).5f""","=""5F""","=""4""",9,9,,"=""""","=""L10579""",
"=""154.9961""","=""0.002""","=""154.9960+""","=""9""","=""""",,"=""12.840820""","=""20.840008""","=""5s.5p5""","=""3P*""","=""1""","=""5s2.5p3.(2D*).6p""","=""3P""","=""1""",3,3,,"=""""","=""L10579""",
"=""155.1651""","=""0.002""","=""155.1665+""","=""10""","=""""",,"=""14.757347""","=""22.747747""","=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1P""","=""1""",3,3,,"=""""","=""L10579""",
"=""155.3907""","=""0.002""","=""155.3914+""","=""10""","=""""",,"=""14.535917""","=""22.514749""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3F""","=""2""",5,5,,"=""""","=""L10579""",
"=""155.4426""","=""0.002""","=""155.4428+""","=""8""","=""""",,"=""12.182994""","=""20.159187""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3F""","=""3""",5,7,,"=""""","=""L10579""",
"=""155.7460""","=""0.002""","=""155.7462+""","=""5""","=""""",,"=""15.574530""","=""23.535185""","=""5s2.5p3.(4S*).6s""","=""3S*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",3,5,,"=""""","=""L10579""",
"=""155.8178""","=""0.002""","=""155.8187+""","=""7""","=""""",,"=""15.030552""","=""22.987506""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3F""","=""4""",7,9,,"=""""","=""L10579""",
"=""156.0011""","=""0.002""","=""156.0033+""","=""11""","=""""",,"=""15.459755""","=""23.407289""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3D""","=""1""",5,3,,"=""""","=""L10579""",
"=""156.0437""","=""0.002""","=""156.0442+""","=""10""","=""""",,"=""15.574530""","=""23.519983""","=""5s2.5p3.(4S*).6s""","=""3S*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3P""","=""1""",3,3,,"=""""","=""L10579""",
"=""156.2006""","=""0.002""","=""156.2006+""","=""9""","=""""",,"=""16.518912""","=""24.456410""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2P*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L10579""",
"=""156.2547""","=""0.002""","=""156.2561+""","=""12""","=""""",,"=""12.182994""","=""20.117672""","=""5s.5p5""","=""3P*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3D""","=""2""",5,5,,"=""""","=""L10579""",
"=""156.9338""","=""0.002""","=""156.9336+""","=""10""","=""""",,"=""15.459755""","=""23.360180""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3P""","=""2""",5,5,,"=""""","=""L10579""",
"=""156.9753""","=""0.002""","=""156.9753+""","=""9""","=""""",,"=""15.636859""","=""23.535185""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",7,5,,"=""""","=""L10579""",
"=""157.0865""","=""0.002""","=""157.0866+""","=""6""","=""""",,"=""15.636859""","=""23.529590""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1F""","=""3""",7,7,,"=""""","=""L10579""",
"=""157.2188""","=""0.002""","=""157.2195+""","=""9""","=""""",,"=""12.840820""","=""20.726877""","=""5s.5p5""","=""3P*""","=""1""","=""5s2.5p3.(4S*).4f""","=""5F""","=""1""",3,3,,"=""""","=""L10579""",
"=""157.4847""","=""0.002""","=""157.4850+""","=""9""","=""""",,"=""12.840820""","=""20.713584""","=""5s.5p5""","=""3P*""","=""1""","=""5s2.5p3.(2D*).6p""","=""3P""","=""2""",3,5,,"=""""","=""L10579""",
"=""157.8154""","=""0.002""","=""157.8162+""","=""9""","=""""",,"=""15.030552""","=""22.886795""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",7,7,,"=""""","=""L10579""",
