obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""5251.2""","=""""","=""2.21e+04""",D,"=""14.170075""","=""[14.40618]""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",2,2,,"=""c59,LS""","=""""",
"=""""","=""5369.4""","=""""","=""8.26e+04""",C,"=""14.175446""","=""[14.40636]""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.10p""","=""2P*""","=""3/2""",6,4,,"=""c59,LS""","=""""",
"=""""","=""5369.5""","=""""","=""9.16e+03""",D,"=""14.175453""","=""[14.40636]""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.10p""","=""2P*""","=""3/2""",4,4,,"=""c59,LS""","=""""",
"=""""","=""5373.6""","=""""","=""9.15e+04""",D+,"=""14.175453""","=""[14.40618]""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.10p""","=""2P*""","=""1/2""",4,2,,"=""c59,LS""","=""""",
"=""""","=""6614.1""","=""""","=""8.67e+05""",A,"=""14.175446""","=""14.362900""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""""",
"=""""","=""6614.1""","=""""","=""5.78e+04""",A,"=""14.175446""","=""14.362900""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
"=""""","=""6614.4""","=""""","=""8.06e+05""",A,"=""14.175453""","=""14.362900""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""""",
"=""""","=""7024.1""","=""""","=""1.20e+06""",A,"=""13.487538""","=""13.664049""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
"=""""","=""7046.0""","=""""","=""1.19e+06""",A,"=""13.487538""","=""13.663503""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
"=""""","=""7189.6""","=""""","=""2.08e+05""",A,"=""14.184232""","=""14.356681""","=""2p6.8f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""""",
"=""""","=""7189.9""","=""""","=""1.97e+05""",A,"=""14.184232""","=""14.356675""","=""2p6.8f""","=""2F*""","=""7/2""","=""2p6.9d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""""",
"=""""","=""7189.9""","=""""","=""9.87e+03""",B+,"=""14.184232""","=""14.356675""","=""2p6.8f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
