obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""940.1044""","=""""","=""940.1045+""","=""3""","=""""",,"=""3.0971047""","=""4.4159389""","=""5d.6p""","=""3D*""","=""3""","=""6s.7d""","=""3D""","=""2""",7,5,,"=""""","=""L9224""",
"=""940.6121""","=""""","=""940.6123+""","=""3""","=""""",,"=""2.9994298""","=""4.3175521""","=""5d.6p""","=""3D*""","=""1""","=""6p2""","=""3P""","=""1""",3,3,,"=""""","=""L9224""",
"=""941.7167""","=""""","=""941.7162+""","=""2""","=""""",,"=""3.3247932""","=""4.6413703""","=""5d.6p""","=""1F*""","=""3""","=""6s.8d""","=""1D""","=""2""",7,5,,"=""""","=""L9224""",
"=""945.2529""","=""""","=""945.2530+""","=""7""","=""""",,"=""2.8451178""","=""4.1567688""","=""5d.6p""","=""3F*""","=""3""","=""5d.7s""","=""3D""","=""3""",7,7,,"=""""","=""L9224""",
"=""945.8567""","=""""","=""945.8568+""","=""89""","=""""",,"=""1.5667416""","=""2.8775552""","=""6s.6p""","=""3P*""","=""1""","=""5d2""","=""3P""","=""0""",3,1,,"=""""","=""L9224""",
"=""952.7164""","=""""","=""952.7165+""","=""8""","=""""",,"=""3.1869035""","=""4.4882791""","=""5d.6p""","=""3P*""","=""1""","=""5d.6d""","=""3D""","=""2""",3,5,,"=""""","=""L9224""",
"=""959.1933""","=""""","=""959.1932+""","=""36""","=""""",,"=""1.5667416""","=""2.8593299""","=""6s.6p""","=""3P*""","=""1""","=""5d2""","=""1D""","=""2""",3,5,,"=""""","=""L9224""",
"=""961.1530""","=""""","=""961.1531+""","=""184""","=""""",,"=""1.6756148""","=""2.9655675""","=""6s.6p""","=""3P*""","=""2""","=""5d2""","=""3P""","=""2""",5,5,,"=""""","=""L9224""",
"=""964.8245""","=""""","=""964.8245+""","=""9""","=""1.1e+07""",C,"=""3.0971047""","=""4.3821487""","=""5d.6p""","=""3D*""","=""3""","=""6p2""","=""3P""","=""2""",7,5,,"=""T5429""","=""L9224""",
"=""970.6970""","=""""","=""970.6975+""","=""4""","=""1.6e+07""",C,"=""2.9994298""","=""4.2766990""","=""5d.6p""","=""3D*""","=""1""","=""6p2""","=""3P""","=""0""",3,1,,"=""T5429""","=""L9224""",
"=""971.6383""","=""""","=""971.6386+""","=""11""","=""""",,"=""3.0415200""","=""4.3175521""","=""5d.6p""","=""3D*""","=""2""","=""6p2""","=""3P""","=""1""",5,3,,"=""""","=""L9224""",
"=""982.429""","=""0.005""","=""982.4178+""","=""3h""","=""5.5e+06""",D+,"=""2.9994298""","=""4.2614611""","=""5d.6p""","=""3D*""","=""1""","=""6s.8s""","=""1S""","=""0""",3,1,,"=""T5429""","=""L7361""",
"=""983.2870""","=""""","=""983.2871+""","=""83""","=""""",,"=""2.2391870""","=""3.5001026""","=""6s.6p""","=""1P*""","=""1""","=""6s.7s""","=""1S""","=""0""",3,1,,"=""""","=""L9224""",
"=""1000.3650""","=""""","=""1000.3650+""","=""116""","=""""",,"=""2.8451178""","=""4.0845074""","=""5d.6p""","=""3F*""","=""3""","=""5d.7s""","=""3D""","=""2""",7,5,,"=""""","=""L9224""",
"=""1003.4889""","=""""","=""1003.4890+""","=""760""","=""""",,"=""1.6756148""","=""2.9111460""","=""6s.6p""","=""3P*""","=""2""","=""5d2""","=""3P""","=""1""",5,3,,"=""""","=""L9224""",
"=""1013.2343""","=""""","=""1013.2342+""","=""10""","=""""",,"=""2.8608594""","=""4.0845074""","=""5d.6p""","=""1D*""","=""2""","=""5d.7s""","=""3D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1019.0784""","=""""","=""1019.0785+""","=""12""","=""""",,"=""3.3247932""","=""4.5414238""","=""5d.6p""","=""1F*""","=""3""","=""5d.6d""","=""3D""","=""3""",7,7,,"=""""","=""L9224""",
"=""1023.5884""","=""""","=""1023.5884+""","=""169""","=""""",,"=""2.9454987""","=""4.1567688""","=""5d.6p""","=""3F*""","=""4""","=""5d.7s""","=""3D""","=""3""",9,7,,"=""""","=""L9224""",
"=""1027.6665""","=""""","=""1027.6666+""","=""32""","=""""",,"=""2.8608594""","=""4.0673226""","=""5d.6p""","=""1D*""","=""2""","=""5d.7s""","=""3D""","=""1""",5,3,,"=""""","=""L9224""",
"=""1035.1504""","=""""","=""1035.1506+""","=""6""","=""""",,"=""3.2181982""","=""4.4159389""","=""5d.6p""","=""3P*""","=""2""","=""6s.7d""","=""3D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1037.3123""","=""""","=""1037.3118+""","=""4""","=""1.3e+06""",C,"=""3.1869035""","=""4.3821487""","=""5d.6p""","=""3P*""","=""1""","=""6p2""","=""3P""","=""2""",3,5,,"=""T5429""","=""L9224""",
"=""1047.4159""","=""""","=""1047.4159+""","=""354""","=""""",,"=""1.6756148""","=""2.8593299""","=""6s.6p""","=""3P*""","=""2""","=""5d2""","=""1D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1054.2974""","=""""","=""1054.2983+""","=""5""","=""1.8e+06""",D,"=""2.8593299""","=""4.0353178""","=""5d2""","=""1D""","=""2""","=""6s.7p""","=""1P*""","=""1""",5,3,,"=""T5037""","=""L9224""",
"=""1065.2020""","=""""","=""1065.2016+""","=""6""","=""2.7e+06""",C,"=""3.2181982""","=""4.3821487""","=""5d.6p""","=""3P*""","=""2""","=""6p2""","=""3P""","=""2""",5,5,,"=""T5429""","=""L9224""",
"=""1069.6279""","=""""","=""1069.6279+""","=""6""","=""""",,"=""3.3247932""","=""4.4839272""","=""5d.6p""","=""1F*""","=""3""","=""5d.6d""","=""1F""","=""3""",7,7,,"=""""","=""L9224""",
"=""1079.3892""","=""""","=""1079.3893+""","=""14""","=""""",,"=""3.0415200""","=""4.1901713""","=""5d.6p""","=""3D*""","=""2""","=""5d.7s""","=""1D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1101.5488""","=""""","=""1101.5486+""","=""12""","=""""",,"=""3.3247932""","=""4.4503378""","=""5d.6p""","=""1F*""","=""3""","=""5d.6d""","=""3G""","=""3""",7,7,,"=""""","=""L9224""",
"=""1107.8735""","=""""","=""1107.8743+""","=""6""","=""3.1e+03""",D+,"=""1.1200690""","=""2.2391870""","=""6s.5d""","=""3D""","=""1""","=""6s.6p""","=""1P*""","=""1""",3,3,,"=""T5649""","=""L9224""",
"=""1111.7178""","=""""","=""1111.7179+""","=""24""","=""""",,"=""3.0415200""","=""4.1567688""","=""5d.6p""","=""3D*""","=""2""","=""5d.7s""","=""3D""","=""3""",5,7,,"=""""","=""L9224""",
"=""1126.0049""","=""""","=""1126.0050+""","=""4""","=""""",,"=""3.5402722""","=""4.6413703""","=""5d.6p""","=""1P*""","=""1""","=""6s.8d""","=""1D""","=""2""",3,5,,"=""""","=""L9224""",
"=""1130.6130""","=""""","=""1130.6129+""","=""235""","=""1.1e+05""",C,"=""1.1425765""","=""2.2391870""","=""6s.5d""","=""3D""","=""2""","=""6s.6p""","=""1P*""","=""1""",5,3,,"=""T5649""","=""L9224""",
"=""1137.699""","=""0.005""","=""1137.6831+""","=""5h""","=""1.3e+07""",C,"=""3.1869035""","=""4.2766990""","=""5d.6p""","=""3P*""","=""1""","=""6p2""","=""3P""","=""0""",3,1,,"=""T5429""","=""L7361""",
"=""1142.6298""","=""""","=""1142.6298+""","=""19""","=""""",,"=""2.9994298""","=""4.0845074""","=""5d.6p""","=""3D*""","=""1""","=""5d.7s""","=""3D""","=""2""",3,5,,"=""""","=""L9224""",
"=""1158.6184""","=""""","=""1158.6181+""","=""4""","=""""",,"=""2.7356673""","=""3.8057715""","=""5d.6p""","=""3F*""","=""2""","=""6s.6d""","=""3D""","=""1""",5,3,,"=""""","=""L9224""",
"=""1161.0173""","=""""","=""1161.0173+""","=""48""","=""""",,"=""2.9994298""","=""4.0673226""","=""5d.6p""","=""3D*""","=""1""","=""5d.7s""","=""3D""","=""1""",3,3,,"=""""","=""L9224""",
"=""1170.0330""","=""""","=""1170.0331+""","=""111""","=""""",,"=""3.0971047""","=""4.1567688""","=""5d.6p""","=""3D*""","=""3""","=""5d.7s""","=""3D""","=""3""",7,7,,"=""""","=""L9224""",
"=""1188.7411""","=""""","=""1188.7411+""","=""51""","=""""",,"=""3.0415200""","=""4.0845074""","=""5d.6p""","=""3D*""","=""2""","=""5d.7s""","=""3D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1197.8272""","=""""","=""1197.8273+""","=""5""","=""""",,"=""3.5402722""","=""4.5753480""","=""5d.6p""","=""1P*""","=""1""","=""6s.9s""","=""3S""","=""1""",3,3,,"=""""","=""L9224""",
"=""1205.1957""","=""""","=""1205.1951+""","=""7""","=""""",,"=""1.5667416""","=""2.5954895""","=""6s.6p""","=""3P*""","=""1""","=""5d2""","=""3F""","=""2""",3,5,,"=""""","=""L9224""",
"=""1208.6557""","=""""","=""1208.6555+""","=""18""","=""""",,"=""3.0415200""","=""4.0673226""","=""5d.6p""","=""3D*""","=""2""","=""5d.7s""","=""3D""","=""1""",5,3,,"=""""","=""L9224""",
"=""1223.6632""","=""""","=""1223.6635+""","=""5""","=""""",,"=""2.7356673""","=""3.7488886""","=""5d.6p""","=""3F*""","=""2""","=""6s.6d""","=""1D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1234.5631""","=""""","=""1234.5630+""","=""5""","=""9.e+04""",D,"=""2.2391870""","=""3.2434630""","=""6s.6p""","=""1P*""","=""1""","=""6s.7s""","=""3S""","=""1""",3,3,,"=""T5495""","=""L9224""",
"=""1255.6600""","=""""","=""1255.6599+""","=""24""","=""""",,"=""3.0971047""","=""4.0845074""","=""5d.6p""","=""3D*""","=""3""","=""5d.7s""","=""3D""","=""2""",7,5,,"=""""","=""L9224""",
"=""1267.0498""","=""""","=""1267.0499+""","=""5""","=""""",,"=""3.5402722""","=""4.5187988""","=""5d.6p""","=""1P*""","=""1""","=""5d.6d""","=""1P""","=""1""",3,3,,"=""""","=""L9224""",
"=""1275.5924""","=""""","=""1275.5929+""","=""10""","=""""",,"=""3.2181982""","=""4.1901713""","=""5d.6p""","=""3P*""","=""2""","=""5d.7s""","=""1D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1281.5173""","=""""","=""1281.5175+""","=""8""","=""""",,"=""2.8451178""","=""3.8125974""","=""5d.6p""","=""3F*""","=""3""","=""6s.6d""","=""3D""","=""2""",7,5,,"=""""","=""L9224""",
"=""1320.9897""","=""""","=""1320.9897+""","=""54""","=""""",,"=""3.2181982""","=""4.1567688""","=""5d.6p""","=""3P*""","=""2""","=""5d.7s""","=""3D""","=""3""",5,7,,"=""""","=""L9224""",
"=""1332.8162""","=""""","=""1332.817+""","=""6""","=""""",,"=""3.7488886""","=""4.6791307""","=""6s.6d""","=""1D""","=""2""","=""6s.5f""","=""1F*""","=""3""",5,7,,"=""""","=""L9224""",
"=""1381.2795""","=""""","=""1381.280+""","=""32""","=""""",,"=""3.1869035""","=""4.0845074""","=""5d.6p""","=""3P*""","=""1""","=""5d.7s""","=""3D""","=""2""",3,5,,"=""""","=""L9224""",
"=""1396.0548""","=""""","=""1396.055+""","=""19""","=""""",,"=""3.1792184""","=""4.0673226""","=""5d.6p""","=""3P*""","=""0""","=""5d.7s""","=""3D""","=""1""",1,3,,"=""""","=""L9224""",
"=""1396.1721""","=""""","=""1396.172+""","=""7""","=""""",,"=""2.8608594""","=""3.7488886""","=""5d.6p""","=""1D*""","=""2""","=""6s.6d""","=""1D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1408.2406""","=""""","=""1408.241+""","=""22""","=""""",,"=""3.1869035""","=""4.0673226""","=""5d.6p""","=""3P*""","=""1""","=""5d.7s""","=""3D""","=""1""",3,3,,"=""""","=""L9224""",
"=""1415.883""","=""""","=""1415.883+""","=""4""","=""""",,"=""3.5402722""","=""4.4159389""","=""5d.6p""","=""1P*""","=""1""","=""6s.7d""","=""3D""","=""2""",3,5,,"=""""","=""L9224""",
"=""1416.217""","=""""","=""1416.217+""","=""11""","=""""",,"=""2.9454987""","=""3.8209593""","=""5d.6p""","=""3F*""","=""4""","=""6s.6d""","=""3D""","=""3""",9,7,,"=""""","=""L9224""",
"=""1431.177""","=""""","=""1431.177+""","=""16""","=""""",,"=""3.2181982""","=""4.0845074""","=""5d.6p""","=""3P*""","=""2""","=""5d.7s""","=""3D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1432.718""","=""""","=""1432.717+""","=""73""","=""""",,"=""3.3247932""","=""4.1901713""","=""5d.6p""","=""1F*""","=""3""","=""5d.7s""","=""1D""","=""2""",7,5,,"=""""","=""L9224""",
"=""1472.710""","=""""","=""1472.712+""","=""3""","=""8.6e+05""",C,"=""3.5402722""","=""4.3821487""","=""5d.6p""","=""1P*""","=""1""","=""6p2""","=""3P""","=""2""",3,5,,"=""T5429""","=""L9224""",
"=""1491.195""","=""""","=""1491.195+""","=""3""","=""""",,"=""3.8209593""","=""4.6524014""","=""6s.6d""","=""3D""","=""3""","=""6s.5f""","=""3F*""","=""4""",7,9,,"=""""","=""L9224""",
"=""1500.395""","=""""","=""1500.395+""","=""1300""","=""2.5e+05""",B,"=""1.4128433""","=""2.2391870""","=""6s.5d""","=""1D""","=""2""","=""6s.6p""","=""1P*""","=""1""",5,3,,"=""T5649""","=""L9224""",
"=""1537.613""","=""""","=""1537.614+""","=""9""","=""""",,"=""2.9994298""","=""3.8057715""","=""5d.6p""","=""3D*""","=""1""","=""6s.6d""","=""3D""","=""1""",3,3,,"=""""","=""L9224""",
"=""1607.934""","=""""","=""1607.934+""","=""15""","=""""",,"=""3.0415200""","=""3.8125974""","=""5d.6p""","=""3D*""","=""2""","=""6s.6d""","=""3D""","=""2""",5,5,,"=""""","=""L9224""",
"=""1622.294""","=""""","=""1622.296+""","=""3""","=""""",,"=""3.0415200""","=""3.8057715""","=""5d.6p""","=""3D*""","=""2""","=""6s.6d""","=""3D""","=""1""",5,3,,"=""""","=""L9224""",
"=""1631.985""","=""""","=""1631.985+""","=""12""","=""""",,"=""3.3247932""","=""4.0845074""","=""5d.6p""","=""1F*""","=""3""","=""5d.7s""","=""3D""","=""2""",7,5,,"=""""","=""L9224""",
"=""1700.035""","=""""","=""1700.035+""","=""3""","=""""",,"=""2.5954895""","=""3.3247932""","=""5d2""","=""3F""","=""2""","=""5d.6p""","=""1F*""","=""3""",5,7,,"=""""","=""L9224""",
"=""1706.877""","=""""","=""1706.877+""","=""309""","=""""",,"=""2.2391870""","=""2.9655675""","=""6s.6p""","=""1P*""","=""1""","=""5d2""","=""3P""","=""2""",3,5,,"=""""","=""L9224""",
"=""1712.834""","=""""","=""1712.833+""","=""15""","=""""",,"=""3.0971047""","=""3.8209593""","=""5d.6p""","=""3D*""","=""3""","=""6s.6d""","=""3D""","=""3""",7,7,,"=""""","=""L9224""",
"=""1719.164""","=""""","=""1719.164+""","=""7""","=""2.7e+06""",D+,"=""3.5402722""","=""4.2614611""","=""5d.6p""","=""1P*""","=""1""","=""6s.8s""","=""1S""","=""0""",3,1,,"=""T5429""","=""L9224""",
"=""1796.599""","=""""","=""1796.599+""","=""5""","=""""",,"=""2.6346884""","=""3.3247932""","=""5d2""","=""3F""","=""3""","=""5d.6p""","=""1F*""","=""3""",7,7,,"=""""","=""L9224""",
"=""1820.774""","=""""","=""1820.774+""","=""75""","=""1.20e+06""",C+,"=""2.8593299""","=""3.5402722""","=""5d2""","=""1D""","=""2""","=""5d.6p""","=""1P*""","=""1""",5,3,,"=""T5037""","=""L9224""",
"=""1902.229""","=""""","=""1902.228+""","=""8""","=""""",,"=""3.0971047""","=""3.7488886""","=""5d.6p""","=""3D*""","=""3""","=""6s.6d""","=""1D""","=""2""",7,5,,"=""""","=""L9224""",
"=""1907.745""","=""""","=""1907.745+""","=""51""","=""""",,"=""3.5402722""","=""4.1901713""","=""5d.6p""","=""1P*""","=""1""","=""5d.7s""","=""1D""","=""2""",3,5,,"=""""","=""L9224""",
"=""1925.858""","=""""","=""1925.857+""","=""11""","=""""",,"=""2.6810062""","=""3.3247932""","=""5d2""","=""3F""","=""4""","=""5d.6p""","=""1F*""","=""3""",9,7,,"=""""","=""L9224""",
"=""1942.204""","=""""","=""1942.205+""","=""4""","=""""",,"=""2.2391870""","=""2.8775552""","=""6s.6p""","=""1P*""","=""1""","=""5d2""","=""3P""","=""0""",3,1,,"=""""","=""L9224""",
