obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""76.2992""","=""0.0014""","=""""","=""2.458e+08""",AA,"=""(354.26450)""","=""(370.51423)""","=""1s.3d""","=""3D""","=""3""","=""1s.4p""","=""3P*""","=""2""",7,5,,"=""T5997LS""","=""""",
"=""""","=""77.699""","=""0.005""","=""""","=""1.94e+07""",A,"=""(370.8295)""","=""(386.78645)""","=""1s.4d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""78.201""","=""0.004""","=""""","=""2.20e+08""",A,"=""(370.92071)""","=""(386.7753)""","=""1s.4p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""86.489""","=""0.006""","=""""","=""3.09e+07""",A,"=""(370.8295)""","=""(385.16475)""","=""1s.4d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""87.145""","=""0.005""","=""""","=""3.33e+08""",A,"=""(370.92071)""","=""(385.1480)""","=""1s.4p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""104.733""","=""0.009""","=""""","=""5.413e+07""",AA,"=""(370.8295)""","=""(382.66757)""","=""1s.4d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""149.323""","=""0.018""","=""""","=""1.87e+07""",A,"=""(378.4834)""","=""(386.78645)""","=""1s.5d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""150.358""","=""0.014""","=""""","=""1.22e+08""",A,"=""(378.52935)""","=""(386.7753)""","=""1s.5p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""161.022""","=""0.021""","=""""","=""1.078e+08""",AA,"=""(370.8295)""","=""(378.52935)""","=""1s.4d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""163.942""","=""0.022""","=""""","=""9.439e+08""",AA,"=""(370.92071)""","=""(378.4834)""","=""1s.4p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""185.57""","=""0.03""","=""""","=""3.06e+07""",A,"=""(378.4834)""","=""(385.16475)""","=""1s.5d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""187.325""","=""0.022""","=""""","=""1.83e+08""",A,"=""(378.52935)""","=""(385.1480)""","=""1s.5p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""227.161""","=""227.15876""","=""0.00016""","=""40""","=""5.669e+07""",AA,"=""(298.962205)""","=""(304.4202464)""","=""1s.2s""","=""3S""","=""1""","=""1s.2p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""L1113""",
"=""227.795""","=""227.79673""","=""0.00016""","=""5""","=""5.621e+07""",AA,"=""(298.962205)""","=""(304.4049606)""","=""1s.2s""","=""3S""","=""1""","=""1s.2p""","=""3P*""","=""0""",3,1,,"=""T5997LS""","=""L1113""",
"=""227.862""","=""227.86166""","=""0.00016""","=""20""","=""5.616e+07""",AA,"=""(298.962205)""","=""(304.4034097)""","=""1s.2s""","=""3S""","=""1""","=""1s.2p""","=""3P*""","=""1""",3,3,,"=""T5997LS""","=""L1113""",
"=""""","=""296.32""","=""0.07""","=""""","=""5.541e+07""",AA,"=""(378.4834)""","=""(382.66757)""","=""1s.5d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""301.83""","=""0.06""","=""""","=""7.472e+07""",AA,"=""(382.66757)""","=""(386.7753)""","=""1s.6p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""352.7595""","=""0.0004""","=""""","=""1.663e+07""",AA,"=""(304.387768)""","=""(307.9024628)""","=""1s.2s""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""494.526""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1113""",
"=""494.594""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1113""",
"=""""","=""499.84""","=""0.16""","=""""","=""1.090e+08""",AA,"=""(382.66757)""","=""(385.1480)""","=""1s.6p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""842.13""","=""0.24""","=""""","=""6.898e+06""",AA,"=""(352.0643)""","=""(353.53653)""","=""1s.3s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""844.88""","=""0.24""","=""""","=""6.832e+06""",AA,"=""(352.0643)""","=""(353.53173)""","=""1s.3s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",3,1,,"=""T5997LS""","=""""",
"=""""","=""844.98""","=""0.24""","=""""","=""6.829e+06""",AA,"=""(352.0643)""","=""(353.53156)""","=""1s.3s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""1217.1""","=""0.5""","=""""","=""2.411e+06""",AA,"=""(353.5004)""","=""(354.51908)""","=""1s.3s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""1694.9""","=""0.7""","=""""","=""5.083e+05""",AA,"=""(353.53156)""","=""(354.26309)""","=""1s.3p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""1695.1""","=""0.7""","=""""","=""2.823e+05""",AA,"=""(353.53156)""","=""(354.26298)""","=""1s.3p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""1695.5""","=""0.7""","=""""","=""3.761e+05""",AA,"=""(353.53173)""","=""(354.26298)""","=""1s.3p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""1703.1""","=""0.7""","=""""","=""6.680e+05""",AA,"=""(353.53653)""","=""(354.26450)""","=""1s.3p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""1706.5""","=""0.7""","=""""","=""1.660e+05""",AA,"=""(353.53653)""","=""(354.26309)""","=""1s.3p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""1706.7""","=""0.7""","=""""","=""1.844e+04""",AA,"=""(353.53653)""","=""(354.26298)""","=""1s.3p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""5454""","=""7""","=""""","=""3.438e+04""",AA,"=""(354.29174)""","=""(354.51908)""","=""1s.3d""","=""1D""","=""2""","=""1s.3p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""13590""","=""150""","=""""","=""9.373e+03""",AA,"=""(370.8295)""","=""(370.92071)""","=""1s.4d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""27000""","=""600""","=""""","=""3.300e+03""",AA,"=""(378.4834)""","=""(378.52935)""","=""1s.5d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
