obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""81.065""","=""81.065""","=""0.005""","=""20w""","=""""",,"=""22.3592""","=""37.6536""","=""4s.4p2""","=""2P""","=""1/2""","=""4p3""","=""2P*""","=""1/2""",2,2,,"=""""","=""L7277""",
"=""82.2573""","=""82.258""","=""0.005""","=""20w""","=""""",,"=""22.7904""","=""37.8629""","=""4s.4p2""","=""2P""","=""3/2""","=""4p3""","=""2P*""","=""3/2""",4,4,,"=""""","=""L7277""",
"=""82.384""","=""82.384""","=""0.005""","=""3""","=""""",,"=""27.5396""","=""42.5892""","=""4s2.4d""","=""2D""","=""3/2""","=""4s.4p.(3P*).4d""","=""2D*""","=""5/2""",4,6,,"=""""","=""L7277""",
"=""82.598""","=""82.598""","=""0.005""","=""5""","=""""",,"=""27.5396""","=""42.5501""","=""4s2.4d""","=""2D""","=""3/2""","=""4s.4p.(3P*).4d""","=""2D*""","=""3/2""",4,4,,"=""""","=""L7277""",
"=""83.011""","=""83.012""","=""0.005""","=""7""","=""""",,"=""27.6534""","=""42.5892""","=""4s2.4d""","=""2D""","=""5/2""","=""4s.4p.(3P*).4d""","=""2D*""","=""5/2""",6,6,,"=""""","=""L7277""",
"=""83.417""","=""83.417""","=""0.005""","=""12""","=""""",,"=""22.7904""","=""37.6536""","=""4s.4p2""","=""2P""","=""3/2""","=""4p3""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11388""",
"=""85.965""","=""85.966""","=""0.005""","=""3""","=""""",,"=""27.5396""","=""41.9621""","=""4s2.4d""","=""2D""","=""3/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""5/2""",4,6,,"=""""","=""L7277""",
"=""86.896""","=""86.897""","=""0.005""","=""9""","=""""",,"=""27.6534""","=""41.9214""","=""4s2.4d""","=""2D""","=""5/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L7277""",
"=""89.934""","=""89.934""","=""0.004""","=""11""","=""""",,"=""0.0000""","=""13.7862""","=""4s2.4p""","=""2P*""","=""1/2""","=""4s.4p2""","=""4P""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""91.047""","=""91.046""","=""0.006""","=""3""","=""""",,"=""27.5396""","=""41.1573""","=""4s2.4d""","=""2D""","=""3/2""","=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""",4,6,,"=""""","=""L7277""",
"=""91.814""","=""91.814""","=""0.006""","=""8""","=""""",,"=""27.6534""","=""41.1573""","=""4s2.4d""","=""2D""","=""5/2""","=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""",6,6,,"=""""","=""L7277""",
"=""91.9934""","=""91.994""","=""0.006""","=""9""","=""""",,"=""21.0877""","=""34.5652""","=""4s.4p2""","=""2S""","=""1/2""","=""4p3""","=""4S*""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""92.734""","=""92.733""","=""0.004""","=""20w""","=""""",,"=""0.0000""","=""13.3700""","=""4s2.4p""","=""2P*""","=""1/2""","=""4s.4p2""","=""4P""","=""1/2""",2,2,,"=""""","=""L7277""",
"=""93.139""","=""93.137""","=""0.006""","=""12""","=""""",,"=""1.0055""","=""14.3176""","=""4s2.4p""","=""2P*""","=""3/2""","=""4s.4p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L7277""",
"=""94.405""","=""94.405""","=""0.006""","=""15""","=""""",,"=""21.0877""","=""34.2210""","=""4s.4p2""","=""2S""","=""1/2""","=""4p3""","=""2D*""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""95.6615""","=""95.662""","=""0.006""","=""12""","=""""",,"=""27.5396""","=""40.5003""","=""4s2.4d""","=""2D""","=""3/2""","=""4s2.5p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L7277""",
"=""96.5093""","=""96.509""","=""0.007""","=""20w""","=""""",,"=""27.6534""","=""40.5003""","=""4s2.4d""","=""2D""","=""5/2""","=""4s2.5p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L7277""",
"=""97.0087""","=""97.009""","=""0.007""","=""20""","=""""",,"=""1.0055""","=""13.7862""","=""4s2.4p""","=""2P*""","=""3/2""","=""4s.4p2""","=""4P""","=""3/2""",4,4,,"=""""","=""L7277""",
"=""98.0411""","=""98.041""","=""0.007""","=""30ws""","=""""",,"=""27.5396""","=""40.1858""","=""4s2.4d""","=""2D""","=""3/2""","=""4s2.5p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L7277""",
"=""100.2746""","=""100.275""","=""0.007""","=""20wl""","=""""",,"=""1.0055""","=""13.3700""","=""4s2.4p""","=""2P*""","=""3/2""","=""4s.4p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L7277""",
"=""101.114""","=""101.113""","=""0.007""","=""8l""","=""""",,"=""34.1428""","=""46.4047""","=""4s2.5s""","=""2S""","=""1/2""","=""4s.4p.(3P*).4d""","=""2P*""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""101.577""","=""101.576""","=""0.007""","=""11l""","=""""",,"=""22.3592""","=""34.5652""","=""4s.4p2""","=""2P""","=""1/2""","=""4p3""","=""4S*""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""104.523""","=""104.524""","=""0.008""","=""30w""","=""""",,"=""22.3592""","=""34.2210""","=""4s.4p2""","=""2P""","=""1/2""","=""4p3""","=""2D*""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""105.295""","=""105.296""","=""0.008""","=""15""","=""""",,"=""22.7904""","=""34.5652""","=""4s.4p2""","=""2P""","=""3/2""","=""4p3""","=""4S*""","=""3/2""",4,4,,"=""""","=""L7277""",
"=""106.1069""","=""106.106""","=""0.008""","=""75w""","=""""",,"=""22.7904""","=""34.4753""","=""4s.4p2""","=""2P""","=""3/2""","=""4p3""","=""2D*""","=""5/2""",4,6,,"=""""","=""L7277""",
"=""181.745""","=""181.745""","=""0.023""","=""8""","=""""",,"=""27.6534""","=""34.4753""","=""4s2.4d""","=""2D""","=""5/2""","=""4p3""","=""2D*""","=""5/2""",6,6,,"=""""","=""L7277""",
"=""195.020""","=""195.02""","=""0.03""","=""50w""","=""""",,"=""34.1428""","=""40.5003""","=""4s2.5s""","=""2S""","=""1/2""","=""4s2.5p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L7277""",
"=""205.172""","=""205.17""","=""0.03""","=""100w""","=""""",,"=""34.1428""","=""40.1858""","=""4s2.5s""","=""2S""","=""1/2""","=""4s2.5p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L7277""",
