obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""196.7771""","=""0.0003""","=""196.77719""","=""5""","=""9.8e+06""",,"=""11.666025""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""196.9241""","=""0.0003""","=""196.92430""","=""2.5""","=""8.4e+05""",,"=""11.8017287""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""197.3479""","=""0.0002""","=""197.34791""","=""120""","=""1.7e+08""",,"=""11.8017287""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""197.3794""","=""0.0002""","=""197.37938""","=""150000""","=""5.5e+07""",,"=""4.40325219""","=""10.6847695""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""197.8036""","=""0.0003""","=""197.80376""","=""20""","=""7.7e+06""",,"=""11.8162072""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""197.8804""","=""0.0003""","=""197.88015""","=""7500""","=""1.1e+08""",,"=""10.6847695""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""198.0702""","=""0.0003""","=""198.07055""","=""0.33""","=""4.2e+05""",,"=""10.4410074""","=""16.7006053""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d10.8d""","=""2D""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""198.1512""","=""0.0003""","=""198.15142""","=""150""","=""5.4e+06""",,"=""10.5183412""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""198.7841""","=""0.0002""","=""198.78423""","=""100000""","=""4.3e+07""",,"=""6.2680915""","=""12.5052160""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""200.0635""","=""0.0003""","=""200.06322""","=""1""","=""8.8e+05""",,"=""11.8017287""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""200.5316""","=""0.0003""","=""200.53172""","=""45""","=""5.2e+07""",,"=""11.8162072""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""201.0992""","=""0.0003""","=""201.09916""","=""3.5""","=""1.1e+06""",,"=""10.5183412""","=""16.6836676""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d10.8d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""201.5822""","=""0.0003""","=""201.58204""","=""4""","=""8.5e+06""",,"=""11.8162072""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""201.7900""","=""0.0003""","=""201.78992""","=""7""","=""1.0e+07""",,"=""12.0383417""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""202.2950""","=""0.0003""","=""202.29436""","=""50u""","=""1.4e+08""",,"=""13.5112688""","=""19.640169""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""202.2978""","=""0.0003""","=""202.29811""","=""600p""","=""7.7e+07""",,"=""11.8017287""","=""17.9305154""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""202.7513""","=""0.0002""","=""202.75126""","=""175000""","=""1.6e+07""",,"=""4.40325219""","=""10.5183412""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""203.0227""","=""0.0003""","=""203.02228""","=""20""","=""1.8e+07""",,"=""11.8162072""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""203.2407""","=""0.0003""","=""203.24011""","=""3.5""","=""9.0e+06""",,"=""13.1529893""","=""19.253370""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""203.8385""","=""0.0003""","=""203.83827""","=""3.5""","=""1.9e+07""",,"=""11.925784""","=""18.008263""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""204.2928""","=""0.0003""","=""204.2923""","=""3""","=""1.8e+08""",,"=""13.5112688""","=""19.580230""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""205.0708""","=""0.0003""","=""205.07133""","=""10""","=""1.7e+01""",,"=""12.0383417""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""205.2388""","=""0.0003""","=""205.23851""","=""3.5""","=""3.0e+06""",,"=""11.925784""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""205.3486""","=""0.0002""","=""205.34817""","=""750000""","=""5.9e+07""",,"=""4.40325219""","=""10.4410074""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""205.5422""","=""0.0003""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""206.0965""","=""0.0003""","=""206.09638""","=""2""","=""7.3e+05""",,"=""10.6847695""","=""16.7006053""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""206.7317""","=""0.0003""","=""206.73166""","=""3""","=""3.0e+06""",,"=""11.925784""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""211.7093""","=""0.0002""","=""211.70941""","=""45""","=""4.8e+07""",,"=""13.7838307""","=""19.640169""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""214.8682""","=""0.0002""","=""214.86797""","=""90000""","=""1.1e+07""",,"=""6.2680915""","=""12.0383417""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""215.9213""","=""0.0003""","=""215.92131""","=""1""","=""1.2e+06""",,"=""13.5112688""","=""19.253370""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""217.1822""","=""0.0002""","=""217.18215""","=""40""","=""1.0e+06""",,"=""11.666025""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""218.1570""","=""0.0003""","=""218.15702""","=""1""","=""2.4e+07""",,"=""13.1689890""","=""18.852244""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""218.3840""","=""0.0002""","=""218.38403""","=""40""","=""1.0e+07""",,"=""12.5052160""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""218.7544""","=""0.0003""","=""218.75432""","=""1""","=""""",,"=""15.3010574""","=""20.968795""","=""5d10.5f""","=""2F*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,1D<2>)""","=""7/2""",6,8,,"=""""","=""L11760""",
"=""219.0852""","=""0.0003""","=""219.08536""","=""18""","=""2.6e+06""",,"=""12.5052160""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""219.1429""","=""0.0002""","=""219.14271""","=""15000""","=""1.0e+07""",,"=""6.2680915""","=""11.925784""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""220.7595""","=""0.0003""","=""""","=""18""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""221.6954""","=""0.0003""","=""221.69544""","=""125""","=""9.5e+06""",,"=""12.5052160""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""222.4705""","=""0.0003""","=""222.47053""","=""4500""","=""2.7e+07""",,"=""11.8017287""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""222.5403""","=""0.0002""","=""222.54031""","=""200000""","=""7.5e+08""",,"=""7.5144792""","=""13.0857934""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.6d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""223.0500""","=""0.0003""","=""223.05001""","=""400""","=""1.0e+07""",,"=""11.8162072""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""223.0725""","=""0.0002""","=""223.07217""","=""7500""","=""1.5e+08""",,"=""11.666025""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""225.3484""","=""0.0002""","=""225.34817""","=""100000""","=""1.2e+08""",,"=""7.5144792""","=""13.0163742""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.6d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""225.6167""","=""0.0003""","=""225.61698""","=""4""","=""1.3e+06""",,"=""11.8162072""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d10.9d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""225.6819""","=""0.0003""","=""225.68172""","=""2.5""","=""3.5e+06""",,"=""12.5052160""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""225.9377""","=""0.0003""","=""225.93745""","=""10""","=""9.5e+06""",,"=""12.8786481""","=""18.366193""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""226.09939""","=""0.00005""","=""226.09939""","=""600000""","=""3.0e+08""",,"=""6.3834591""","=""11.8670739""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.7s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""226.29227""","=""0.00006""","=""226.29227""","=""750000""","=""8.0e+06""",,"=""4.40325219""","=""9.8821930""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""226.4334""","=""0.0002""","=""226.43342""","=""100000""","=""2.8e+08""",,"=""11.299859""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",10,8,,"=""T7226""","=""L11760""",
"=""228.8411""","=""0.0003""","=""228.84108""","=""5""","=""2.5e+06""",,"=""12.5052160""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""228.9800""","=""0.0003""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""229.2670""","=""0.0002""","=""229.26716""","=""7000h""","=""1.2e+08""",,"=""11.8162072""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""229.6885""","=""0.0002""","=""229.68828""","=""12000""","=""1.7e+06""",,"=""6.2680915""","=""11.666025""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""230.0521""","=""0.0002""","=""230.05223""","=""4""","=""5.3e+06""",,"=""12.7931699""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""230.2072""","=""0.0003""","=""230.20729""","=""6""","=""1.6e+06""",,"=""11.925784""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d10.9d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""232.7947""","=""0.0003""","=""232.79463""","=""20""","=""3.0e+07""",,"=""15.1211623""","=""20.447067""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<2>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""234.0086""","=""0.0003""","=""234.00876""","=""12000""","=""7.8e+07""",,"=""11.925784""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""234.6242""","=""0.0003""","=""234.62456""","=""8000""","=""8.5e+06""",,"=""11.666025""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""237.7410""","=""0.0003""","=""237.74112""","=""120""","=""4.4e+07""",,"=""12.7931699""","=""18.008263""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""237.8274""","=""0.0003""","=""237.82725""","=""200""","=""6.0e+06""",,"=""13.1529893""","=""18.366193""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""238.1644""","=""0.0003""","=""238.16507""","=""40""","=""1.0e+05""",,"=""12.7931699""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""239.0880""","=""0.0002""","=""239.08802""","=""3500""","=""3.0e+07""",,"=""12.0383417""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""240.8084""","=""0.0003""","=""240.80859""","=""45000""","=""1.1e+08""",,"=""11.8017287""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""241.4876""","=""0.0003""","=""241.48768""","=""45000""","=""1.0e+08""",,"=""11.8162072""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""241.7026""","=""0.0003""","=""241.70276""","=""60""","=""1.0e+07""",,"=""12.8786481""","=""18.008263""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""241.7372""","=""0.0003""","=""241.73723""","=""10""","=""2.0e+04""",,"=""10.4410074""","=""15.5698905""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d10.7d""","=""2D""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""242.3098""","=""0.0003""","=""""","=""20h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""242.7657""","=""0.0003""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""242.7879""","=""0.0003""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""243.6743""","=""0.0003""","=""243.67405""","=""50""","=""6.8e+05""",,"=""12.8786481""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""245.9551""","=""0.0003""","=""245.9550""","=""20h""","=""3.6e+07""",,"=""13.5112688""","=""18.552199""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""246.5102""","=""0.0003""","=""246.51034""","=""3500""","=""2.8e+07""",,"=""13.1529893""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""246.8349""","=""0.0002""","=""246.83490""","=""4000""","=""3.8e+07""",,"=""13.1689890""","=""18.1919495""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""246.9781""","=""0.0002""","=""246.97829""","=""800""","=""1.8e+02""",,"=""10.5183412""","=""15.5383855""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d10.7d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""247.2970""","=""0.0003""","=""247.29702""","=""500""","=""1.8e+07""",,"=""13.1689890""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""248.1967""","=""0.0002""","=""248.19673""","=""4000""","=""1.5e+07""",,"=""13.1689890""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""249.2816""","=""0.0003""","=""249.28183""","=""50000""","=""7.8e+07""",,"=""11.8017287""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""249.4004""","=""0.0003""","=""249.40072""","=""200""","=""2.4e+06""",,"=""11.8670739""","=""16.8383587""","=""5d10.7s""","=""2S""","=""1/2""","=""5d10.9p""","=""2P*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""249.9212""","=""0.0003""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""250.0091""","=""0.0003""","=""250.00961""","=""2000""","=""1.2e+05""",,"=""11.8162072""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""251.4250""","=""0.0003""","=""251.42507""","=""12""","=""2.7e+05""",,"=""13.1529893""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""251.5519""","=""0.0002""","=""251.55185""","=""5000""","=""3.6e+07""",,"=""13.1689890""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""252.2437""","=""0.0002""","=""252.24349""","=""300""","=""1.6e+06""",,"=""13.1689890""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""252.4083""","=""0.0002""","=""252.40833""","=""1600p""","=""1.2e+06""",,"=""12.0383417""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""252.4119""","=""0.0003""","=""""","=""30u""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""253.0874""","=""0.0003""","=""253.08700""","=""30""","=""3.3e+05""",,"=""11.8017287""","=""16.7006053""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d10.8d""","=""2D""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""254.6098""","=""0.0003""","=""254.60994""","=""1500c""","=""1.8e+06""",,"=""12.5052160""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""254.7209""","=""0.0003""","=""254.72051""","=""70s""","=""1.8e+05""",,"=""11.8162072""","=""16.6836676""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d10.8d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""254.7982""","=""0.0003""","=""254.79823""","=""120""","=""1.2e+07""",,"=""13.5112688""","=""18.377245""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""255.3601""","=""0.0003""","=""255.35988""","=""1500""","=""1.2e+08""",,"=""13.1529893""","=""18.008263""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""255.8491""","=""0.0002""","=""255.84905""","=""1500""","=""1.8e+07""",,"=""13.1529893""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
