Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5s2.5p.(2P*).4f""","=""3D""","=""3""",7,"=""""","=""25.51084""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).4f""","=""3D""","=""2""",5,"=""""","=""25.71019""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).4f""","=""3D""","=""1""",3,"=""""","=""25.95122""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6s""","=""1P*""","=""1""",3,"=""""","=""26.41362""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).4f""","=""1G""","=""4""",9,"=""""","=""26.57201""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).4f""","=""1D""","=""2""",5,"=""""","=""26.87303""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""3D""","=""1""",3,"=""""","=""28.27644""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""3D""","=""2""",5,"=""""","=""29.15847""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""3D""","=""3""",7,"=""""","=""30.52590""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""3P""","=""0""",1,"=""""","=""29.01222""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""3P""","=""1""",3,"=""""","=""29.06879""","=""""","=""""","="""""
"=""5s2.5p.(2P*).6p""","=""3P""","=""2""",5,"=""""","=""30.35397""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""1P""","=""1""",3,"=""""","=""30.15500""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""3S""","=""1""",3,"=""""","=""30.72457""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""1D""","=""2""",5,"=""""","=""31.06513""","=""""","=""""","=""L7287"""
"=""5s2.5p.(2P*).6p""","=""1S""","=""0""",1,"=""""","=""32.19154""","=""""","=""""","=""L7287"""
"=""Xe VI (5s2.5p 2P<1/2>)""","=""Limit""","=""---""",,"=""[""","=""54.1""","=""]""","=""0.5""","=""L11121"""
"=""Xe VI (5s2.5p 2P*<3/2>)""","=""Limit""","=""---""",,"=""""","=""56.0779""","=""""","=""""","="""""
