obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""50.0108""","=""0.0005""","=""50.0103+""","=""22""","=""""",,"=""0.00000""","=""24.79176""","=""5s2.5p2""","=""3P""","=""0""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""50.0557""","=""0.0005""","=""50.0558+""","=""40""","=""""",,"=""1.15204""","=""25.92124""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""",3,5,,"=""""","=""L11121""",
"=""50.2731""","=""0.0005""","=""50.2731+""","=""20""","=""""",,"=""1.75149""","=""26.41362""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""51.2972""","=""0.0005""","=""51.2973+""","=""50""","=""""",,"=""1.75149""","=""25.92124""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""",5,5,,"=""""","=""L11121""",
"=""51.4852""","=""0.0005""","=""51.4846+""","=""40""","=""""",,"=""0.00000""","=""24.08181""","=""5s2.5p2""","=""3P""","=""0""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""52.4473""","=""0.0005""","=""52.4474+""","=""20""","=""""",,"=""1.15204""","=""24.79176""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""",3,3,,"=""""","=""L11121""",
"=""53.8120""","=""0.0005""","=""53.8120+""","=""90bl""","=""""",,"=""1.75149""","=""24.79176""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""54.0717""","=""0.0005""","=""54.0713+""","=""20""","=""""",,"=""1.15204""","=""24.08181""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""",3,3,,"=""""","=""L11121""",
"=""54.1297""","=""0.0005""","=""54.1297+""","=""40""","=""""",,"=""1.15204""","=""24.05704""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).6s""","=""3P*""","=""0""",3,1,,"=""""","=""L11121""",
"=""54.1628""","=""0.0005""","=""54.1627+""","=""40""","=""""",,"=""3.52254""","=""26.41362""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""54.305""","=""0.001""","=""54.3043+""","=""10""","=""""",,"=""0.00000""","=""22.83139""","=""5s2.5p2""","=""3P""","=""0""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""",1,3,,"=""""","=""L7287""",
"=""55.3534""","=""0.0005""","=""55.3533+""","=""25""","=""""",,"=""3.52254""","=""25.92124""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""",5,5,,"=""""","=""L11121""",
"=""55.5227""","=""0.0005""","=""55.5228+""","=""45bl""","=""""",,"=""1.75149""","=""24.08181""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""55.5522""","=""0.0005""","=""55.5521+""","=""50bl""","=""""",,"=""1.75149""","=""24.07004""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""1F*""","=""3""",5,7,,"=""""","=""L11121""",
"=""56.657""","=""0.001""","=""56.6562+""","=""11""","=""""",,"=""1.15204""","=""23.03564""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""",3,5,,"=""""","=""L7287""",
"=""57.1898""","=""0.0005""","=""57.1900+""","=""55""","=""""",,"=""1.15204""","=""22.83139""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""",3,3,,"=""""","=""L11121""",
"=""57.5594""","=""0.0005""","=""57.5595+""","=""65""","=""""",,"=""1.15204""","=""22.69223""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""3P*""","=""0""",3,1,,"=""""","=""L11121""",
"=""57.7797""","=""0.0005""","=""57.7795+""","=""75""","=""""",,"=""0.00000""","=""21.45816""","=""5s2.5p2""","=""3P""","=""0""","=""5s2.5p.(2P*).5d""","=""3D*""","=""1""",1,3,,"=""""","=""L11121""",
"=""58.2366""","=""0.0005""","=""58.2369+""","=""70""","=""""",,"=""1.15204""","=""22.44167""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""",3,5,,"=""""","=""L11121""",
"=""58.2514""","=""0.0005""","=""58.2519+""","=""45""","=""""",,"=""1.75149""","=""23.03564""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""",5,5,,"=""""","=""L11121""",
"=""58.2930""","=""0.0005""","=""58.2928+""","=""20""","=""""",,"=""3.52254""","=""24.79176""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""58.8167""","=""0.0005""","=""58.8163+""","=""55""","=""""",,"=""1.75149""","=""22.83139""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""58.9375""","=""0.0005""","=""58.9370+""","=""70""","=""""",,"=""0.00000""","=""21.03672""","=""5s2.5p2""","=""3P""","=""0""","=""5s.5p3""","=""1P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""59.3231""","=""0.0005""","=""59.3226+""","=""40""","=""""",,"=""5.51363""","=""26.41362""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""59.5094""","=""0.0005""","=""59.5095+""","=""75bl""","=""""",,"=""1.75149""","=""22.58585""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""",5,7,,"=""""","=""L11121""",
"=""59.9244""","=""0.0005""","=""59.9242+""","=""70""","=""""",,"=""1.75149""","=""22.44167""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""",5,5,,"=""""","=""L11121""",
"=""60.3059""","=""0.0005""","=""60.3057+""","=""20""","=""""",,"=""3.52254""","=""24.08181""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""60.3404""","=""0.0005""","=""60.3403+""","=""72""","=""""",,"=""3.52254""","=""24.07004""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""1F*""","=""3""",5,7,,"=""""","=""L11121""",
"=""61.0576""","=""0.0005""","=""61.0576+""","=""45""","=""""",,"=""1.15204""","=""21.45816""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""3D*""","=""1""",3,3,,"=""""","=""L11121""",
"=""61.8443""","=""0.0005""","=""61.8445+""","=""75""","=""""",,"=""1.15204""","=""21.19976""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""",3,5,,"=""""","=""L11121""",
"=""62.3515""","=""0.0005""","=""62.3516+""","=""15""","=""""",,"=""1.15204""","=""21.03672""","=""5s2.5p2""","=""3P""","=""1""","=""5s.5p3""","=""1P*""","=""1""",3,3,,"=""""","=""L11121""",
"=""62.9144""","=""0.0005""","=""62.9148+""","=""12""","=""""",,"=""1.75149""","=""21.45816""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3D*""","=""1""",5,3,,"=""""","=""L11121""",
"=""63.5383""","=""0.0005""","=""63.5389+""","=""70""","=""""",,"=""3.52254""","=""23.03564""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""",5,5,,"=""""","=""L11121""",
"=""63.7503""","=""0.0005""","=""63.7507+""","=""70""","=""""",,"=""1.75149""","=""21.19976""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""",5,5,,"=""""","=""L11121""",
"=""64.2118""","=""0.0005""","=""64.2111+""","=""55bl""","=""""",,"=""3.52254""","=""22.83139""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""64.2890""","=""0.0005""","=""64.2897+""","=""5""","=""""",,"=""1.75149""","=""21.03672""","=""5s2.5p2""","=""3P""","=""2""","=""5s.5p3""","=""1P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""64.3012""","=""0.0005""","=""64.3012+""","=""65""","=""""",,"=""0.00000""","=""19.28179""","=""5s2.5p2""","=""3P""","=""0""","=""5s.5p3""","=""3S*""","=""1""",1,3,,"=""""","=""L11121""",
"=""64.3133""","=""0.0005""","=""64.3134+""","=""60""","=""""",,"=""5.51363""","=""24.79176""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""65.0381""","=""0.0005""","=""65.0381+""","=""65""","=""""",,"=""3.52254""","=""22.58585""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""",5,7,,"=""""","=""L11121""",
"=""65.5333""","=""0.0005""","=""65.5338+""","=""50""","=""""",,"=""3.52254""","=""22.44167""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""",5,5,,"=""""","=""L11121""",
"=""66.210""","=""0.001""","=""66.2104+""","=""6""","=""""",,"=""11.42921""","=""30.15500""","=""5s.5p3""","=""5S*""","=""2""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",5,3,,"=""""","=""L7287""",
"=""66.7725""","=""0.0005""","=""66.7724+""","=""35""","=""""",,"=""5.51363""","=""24.08181""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""67.9276""","=""0.0005""","=""67.9279+""","=""60""","=""""",,"=""1.15204""","=""19.40437""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""",3,5,,"=""""","=""L11121""",
"=""68.2573""","=""0.0005""","=""68.2577+""","=""75""","=""""",,"=""1.75149""","=""19.91563""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""",5,7,,"=""""","=""L11121""",
"=""68.3866""","=""0.0005""","=""68.3872+""","=""70""","=""""",,"=""1.15204""","=""19.28179""","=""5s2.5p2""","=""3P""","=""1""","=""5s.5p3""","=""3S*""","=""1""",3,3,,"=""""","=""L11121""",
"=""69.1275""","=""0.0005""","=""69.1274+""","=""55""","=""""",,"=""3.52254""","=""21.45816""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3D*""","=""1""",5,3,,"=""""","=""L11121""",
"=""70.1377""","=""0.0005""","=""70.1378+""","=""50""","=""""",,"=""3.52254""","=""21.19976""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""",5,5,,"=""""","=""L11121""",
"=""70.2340""","=""0.0005""","=""70.2345+""","=""90bl""","=""""",,"=""1.75149""","=""19.40437""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""",5,5,,"=""""","=""L11121""",
"=""70.287""","=""0.001""","=""70.2875+""","=""12a""","=""""",,"=""11.42921""","=""29.06879""","=""5s.5p3""","=""5S*""","=""2""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",5,3,,"=""""","=""L7287""",
"=""70.7250""","=""0.0005""","=""70.7257+""","=""80""","=""""",,"=""1.75149""","=""19.28179""","=""5s2.5p2""","=""3P""","=""2""","=""5s.5p3""","=""3S*""","=""1""",5,3,,"=""""","=""L11121""",
"=""70.7905""","=""0.0005""","=""70.7907+""","=""65""","=""""",,"=""3.52254""","=""21.03672""","=""5s2.5p2""","=""1D""","=""2""","=""5s.5p3""","=""1P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""73.2516""","=""0.0005""","=""73.2519+""","=""30""","=""""",,"=""1.15204""","=""18.07776""","=""5s2.5p2""","=""3P""","=""1""","=""5s.5p3""","=""1D*""","=""2""",3,5,,"=""""","=""L11121""",
"=""73.594""","=""0.001""","=""73.5932+""","=""3""","=""""",,"=""11.42921""","=""28.27644""","=""5s.5p3""","=""5S*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",5,3,,"=""""","=""L7287""",
"=""74.3079""","=""0.0005""","=""74.3079+""","=""65""","=""""",,"=""0.00000""","=""16.68520""","=""5s2.5p2""","=""3P""","=""0""","=""5s.5p3""","=""3P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""75.6316""","=""0.0005""","=""75.6320+""","=""10bl""","=""""",,"=""3.52254""","=""19.91563""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""",5,7,,"=""""","=""L11121""",
"=""76.547""","=""0.001""","=""76.5473+""","=""2""","=""""",,"=""14.86806""","=""31.06513""","=""5s.5p3""","=""3D*""","=""3""","=""5s2.5p.(2P*).6p""","=""1D""","=""2""",7,5,,"=""""","=""L7287""",
"=""76.858""","=""0.001""","=""76.8575+""","=""3""","=""""",,"=""14.39419""","=""30.52590""","=""5s.5p3""","=""3D*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""77.200""","=""0.001""","=""77.1992+""","=""7""","=""""",,"=""14.29368""","=""30.35397""","=""5s.5p3""","=""3D*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",3,5,,"=""""","=""L7287""",
"=""77.687""","=""0.001""","=""77.6854+""","=""6bl""","=""""",,"=""14.39419""","=""30.35397""","=""5s.5p3""","=""3D*""","=""2""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",5,5,,"=""""","=""L7287""",
"=""77.7600""","=""0.0005""","=""77.7597+""","=""10""","=""""",,"=""5.51363""","=""21.45816""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.(2P*).5d""","=""3D*""","=""1""",1,3,,"=""""","=""L11121""",
"=""78.0662""","=""0.0005""","=""78.0667+""","=""50""","=""""",,"=""3.52254""","=""19.40437""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""",5,5,,"=""""","=""L11121""",
"=""78.666""","=""0.001""","=""78.6661+""","=""3""","=""""",,"=""14.39419""","=""30.15500""","=""5s.5p3""","=""3D*""","=""2""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",5,3,,"=""""","=""L7287""",
"=""78.6728""","=""0.0005""","=""78.6739+""","=""10bl""","=""""",,"=""3.52254""","=""19.28179""","=""5s2.5p2""","=""1D""","=""2""","=""5s.5p3""","=""3S*""","=""1""",5,3,,"=""""","=""L11121""",
"=""79.184""","=""0.001""","=""79.1835+""","=""8""","=""""",,"=""14.86806""","=""30.52590""","=""5s.5p3""","=""3D*""","=""3""","=""5s2.5p.(2P*).6p""","=""3D""","=""3""",7,7,,"=""""","=""L7287""",
"=""79.7379""","=""0.0005""","=""79.7379+""","=""10""","=""""",,"=""1.15204""","=""16.70101""","=""5s2.5p2""","=""3P""","=""1""","=""5s.5p3""","=""3P*""","=""2""",3,5,,"=""""","=""L11121""",
"=""79.8182""","=""0.0005""","=""79.8190+""","=""80""","=""""",,"=""1.15204""","=""16.68520""","=""5s2.5p2""","=""3P""","=""1""","=""5s.5p3""","=""3P*""","=""1""",3,3,,"=""""","=""L11121""",
"=""79.8705""","=""0.0005""","=""79.8708+""","=""35""","=""""",,"=""5.51363""","=""21.03672""","=""5s2.5p2""","=""1S""","=""0""","=""5s.5p3""","=""1P*""","=""1""",1,3,,"=""""","=""L11121""",
"=""80.5695""","=""0.0005""","=""80.5696+""","=""75""","=""""",,"=""1.15204""","=""16.54050""","=""5s2.5p2""","=""3P""","=""1""","=""5s.5p3""","=""3P*""","=""0""",3,1,,"=""""","=""L11121""",
"=""82.9346""","=""0.0005""","=""82.9352+""","=""82""","=""""",,"=""1.75149""","=""16.70101""","=""5s2.5p2""","=""3P""","=""2""","=""5s.5p3""","=""3P*""","=""2""",5,5,,"=""""","=""L11121""",
"=""83.0230""","=""0.0005""","=""83.0230+""","=""35""","=""""",,"=""1.75149""","=""16.68520""","=""5s2.5p2""","=""3P""","=""2""","=""5s.5p3""","=""3P*""","=""1""",5,3,,"=""""","=""L11121""",
"=""83.408""","=""0.001""","=""83.4080+""","=""1""","=""""",,"=""14.29368""","=""29.15847""","=""5s.5p3""","=""3D*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",3,5,,"=""""","=""L7287""",
"=""83.915""","=""0.001""","=""83.9142+""","=""2""","=""""",,"=""14.29368""","=""29.06879""","=""5s.5p3""","=""3D*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",3,3,,"=""""","=""L7287""",
"=""84.489""","=""0.001""","=""84.4890+""","=""6""","=""""",,"=""14.39419""","=""29.06879""","=""5s.5p3""","=""3D*""","=""2""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",5,3,,"=""""","=""L7287""",
"=""85.1814""","=""0.0005""","=""85.1819+""","=""75""","=""""",,"=""3.52254""","=""18.07776""","=""5s2.5p2""","=""1D""","=""2""","=""5s.5p3""","=""1D*""","=""2""",5,5,,"=""""","=""L11121""",
"=""86.220""","=""0.001""","=""86.2203+""","=""6""","=""""",,"=""16.68520""","=""31.06513""","=""5s.5p3""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1D""","=""2""",3,5,,"=""""","=""L7287""",
"=""86.315""","=""0.001""","=""86.3152+""","=""3""","=""""",,"=""16.70101""","=""31.06513""","=""5s.5p3""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""1D""","=""2""",5,5,,"=""""","=""L7287""",
"=""86.7410""","=""0.0005""","=""86.7406+""","=""80""","=""""",,"=""0.00000""","=""14.29368""","=""5s2.5p2""","=""3P""","=""0""","=""5s.5p3""","=""3D*""","=""1""",1,3,,"=""""","=""L11121""",
"=""88.668""","=""0.001""","=""88.6693+""","=""9a""","=""""",,"=""14.29368""","=""28.27644""","=""5s.5p3""","=""3D*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",3,3,,"=""""","=""L7287""",
"=""89.312""","=""0.001""","=""89.3113+""","=""1""","=""""",,"=""14.39419""","=""28.27644""","=""5s.5p3""","=""3D*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",5,3,,"=""""","=""L7287""",
"=""89.682""","=""0.001""","=""89.6818+""","=""10""","=""""",,"=""16.70101""","=""30.52590""","=""5s.5p3""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""90.0500""","=""0.0005""","=""90.0514+""","=""25""","=""""",,"=""5.51363""","=""19.28179""","=""5s2.5p2""","=""1S""","=""0""","=""5s.5p3""","=""3S*""","=""1""",1,3,,"=""""","=""L11121""",
"=""90.706""","=""0.001""","=""90.7062+""","=""9""","=""""",,"=""16.68520""","=""30.35397""","=""5s.5p3""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",3,5,,"=""""","=""L7287""",
"=""90.811""","=""0.001""","=""90.8112+""","=""6""","=""""",,"=""16.70101""","=""30.35397""","=""5s.5p3""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",5,5,,"=""""","=""L7287""",
"=""92.154""","=""0.001""","=""92.1542+""","=""7""","=""""",,"=""16.70101""","=""30.15500""","=""5s.5p3""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",5,3,,"=""""","=""L7287""",
