obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""425.5271""","=""0.00022""","=""425.5270+""","=""2hfs""","=""""",,"=""14.1146464""","=""17.0283085""","=""4s.4d""","=""3D""","=""2""","=""4s.4f""","=""1F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""425.6918""","=""0.00013""","=""425.6918+""","=""4hfs""","=""""",,"=""14.1146464""","=""17.0271807""","=""4s.4d""","=""3D""","=""2""","=""4s.4f""","=""3F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""425.7135""","=""0.00036""","=""425.7134+""","=""1hfs""","=""""",,"=""14.1146464""","=""17.0270333""","=""4s.4d""","=""3D""","=""2""","=""4s.4f""","=""3F*""","=""2""",5,5,,"=""""","=""L12180""",
"=""426.2677""","=""0.00058""","=""426.2688+""","=""1hfs""","=""""",,"=""14.1197164""","=""17.0283085""","=""4s.4d""","=""3D""","=""3""","=""4s.4f""","=""1F*""","=""3""",7,7,,"=""""","=""L12180""",
"=""426.32140""","=""0.00007""","=""426.3214+""","=""6hfs""","=""""",,"=""14.1197164""","=""17.0279494""","=""4s.4d""","=""3D""","=""3""","=""4s.4f""","=""3F*""","=""4""",7,9,,"=""""","=""L12180""",
"=""426.4336""","=""0.00042""","=""426.4341+""","=""1hfs""","=""""",,"=""14.1197164""","=""17.0271807""","=""4s.4d""","=""3D""","=""3""","=""4s.4f""","=""3F*""","=""3""",7,7,,"=""""","=""L12180""",
"=""470.649""","=""0.003""","=""470.650+""","=""0*""","=""""",,"=""17.0270333""","=""19.66135""","=""4s.4f""","=""3F*""","=""2""","=""4s.8g""","=""(1/2,7/2)""","=""3""",5,7,,"=""""","=""L12180""",
"=""470.649""","=""0.003""","=""470.650+""","=""0*""","=""""",,"=""17.0271807""","=""19.66150""","=""4s.4f""","=""3F*""","=""3""","=""4s.8g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""470.784""","=""0.003""","=""470.783+""","=""0""","=""""",,"=""17.0279494""","=""19.66153""","=""4s.4f""","=""3F*""","=""4""","=""4s.8g""","=""(1/2,9/2)""","=""5""",9,11,,"=""""","=""L12180""",
"=""470.851""","=""0.003""","=""470.851+""","=""0""","=""""",,"=""17.0283085""","=""19.66150""","=""4s.4f""","=""1F*""","=""3""","=""4s.8g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""472.039""","=""0.003""","=""472.0325+""","=""0""","=""""",,"=""14.6944164""","=""17.3210193""","=""4s.5p""","=""3P*""","=""1""","=""4s.5d""","=""1D""","=""2""",3,5,,"=""""","=""L12180""",
"=""521.791""","=""0.003""","=""521.79+""","=""0""","=""""",,"=""17.0053657""","=""19.38150""","=""4s.5d""","=""3D""","=""1""","=""4s.7f""","=""3F*""","=""2""",3,5,,"=""""","=""L12180""",
"=""522.052""","=""0.003""","=""522.05+""","=""1""","=""""",,"=""17.0067379""","=""19.38168""","=""4s.5d""","=""3D""","=""2""","=""4s.7f""","=""3F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""522.11111""","=""0.00008""","=""522.1111+""","=""10""","=""""",,"=""14.9463486""","=""17.3210193""","=""4s.5p""","=""1P*""","=""1""","=""4s.5d""","=""1D""","=""2""",3,5,,"=""""","=""L12180""",
"=""522.4136""","=""0.00033""","=""522.414+""","=""1""","=""""",,"=""17.0088300""","=""19.382126""","=""4s.5d""","=""3D""","=""3""","=""4s.7f""","=""3F*""","=""4""",7,9,,"=""""","=""L12180""",
"=""522.561""","=""0.003""","=""522.56+""","=""1*""","=""""",,"=""17.0270333""","=""19.39966""","=""4s.4f""","=""3F*""","=""2""","=""4s.7g""","=""(1/2,7/2)""","=""3""",5,7,,"=""""","=""L12180""",
"=""522.561""","=""0.003""","=""522.568+""","=""1*""","=""""",,"=""17.0271807""","=""19.399777""","=""4s.4f""","=""3F*""","=""3""","=""4s.7g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""522.589""","=""0.003""","=""522.59+""","=""1""","=""""",,"=""17.0271807""","=""19.39967""","=""4s.4f""","=""3F*""","=""3""","=""4s.7g""","=""(1/2,7/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""522.744""","=""0.003""","=""522.74+""","=""1""","=""""",,"=""17.0279494""","=""19.39975""","=""4s.4f""","=""3F*""","=""4""","=""4s.7g""","=""(1/2,9/2)""","=""5""",9,11,,"=""""","=""L12180""",
"=""522.820""","=""0.003""","=""522.816+""","=""1""","=""""",,"=""17.0283085""","=""19.399777""","=""4s.4f""","=""1F*""","=""3""","=""4s.7g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""533.9725""","=""0.00011""","=""533.9725+""","=""7hfs""","=""""",,"=""14.6834445""","=""17.0053657""","=""4s.5p""","=""3P*""","=""0""","=""4s.5d""","=""3D""","=""1""",1,3,,"=""""","=""L12180""",
"=""536.18929""","=""0.00009""","=""536.1893+""","=""8hfs""","=""""",,"=""14.6944164""","=""17.0067379""","=""4s.5p""","=""3P*""","=""1""","=""4s.5d""","=""3D""","=""2""",3,5,,"=""""","=""L12180""",
"=""536.5077""","=""0.00014""","=""536.5077+""","=""5hfs""","=""""",,"=""14.6944164""","=""17.0053657""","=""4s.5p""","=""3P*""","=""1""","=""4s.5d""","=""3D""","=""1""",3,3,,"=""""","=""L12180""",
"=""541.78236""","=""0.00006""","=""541.7824+""","=""10hfs""","=""""",,"=""14.7203798""","=""17.0088300""","=""4s.5p""","=""3P*""","=""2""","=""4s.5d""","=""3D""","=""3""",5,7,,"=""""","=""L12180""",
"=""542.2782""","=""0.00015""","=""542.2781+""","=""5hfs""","=""""",,"=""14.7203798""","=""17.0067379""","=""4s.5p""","=""3P*""","=""2""","=""4s.5d""","=""3D""","=""2""",5,5,,"=""""","=""L12180""",
"=""542.605""","=""0.002""","=""542.6038+""","=""1hfs""","=""""",,"=""14.7203798""","=""17.0053657""","=""4s.5p""","=""3P*""","=""2""","=""4s.5d""","=""3D""","=""1""",5,3,,"=""""","=""L12180""",
"=""629.625""","=""0.003""","=""629.63+""","=""4*""","=""""",,"=""17.0270333""","=""18.99620""","=""4s.4f""","=""3F*""","=""2""","=""4s.6g""","=""(1/2,7/2)""","=""3""",5,7,,"=""""","=""L12180""",
"=""629.625""","=""0.003""","=""629.633+""","=""4*""","=""""",,"=""17.0271807""","=""18.996331""","=""4s.4f""","=""3F*""","=""3""","=""4s.6g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""629.670""","=""0.003""","=""629.670+""","=""3""","=""""",,"=""17.0271807""","=""18.996215""","=""4s.4f""","=""3F*""","=""3""","=""4s.6g""","=""(1/2,7/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""629.8838""","=""0.00052""","=""629.884+""","=""7hfs""","=""""",,"=""17.0279494""","=""18.996316""","=""4s.4f""","=""3F*""","=""4""","=""4s.6g""","=""(1/2,9/2)""","=""5""",9,11,,"=""""","=""L12180""",
"=""629.9941""","=""0.00060""","=""629.994+""","=""5hfs""","=""""",,"=""17.0283085""","=""18.996331""","=""4s.4f""","=""1F*""","=""3""","=""4s.6g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""631.2113""","=""0.00040""","=""631.2114+""","=""4""","=""""",,"=""17.0053657""","=""18.9695920""","=""4s.5d""","=""3D""","=""1""","=""4s.6f""","=""3F*""","=""2""",3,5,,"=""""","=""L12180""",
"=""631.595""","=""0.003""","=""631.591+""","=""5""","=""""",,"=""17.0067379""","=""18.969784""","=""4s.5d""","=""3D""","=""2""","=""4s.6f""","=""3F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""632.0908""","=""0.00032""","=""632.0908+""","=""7""","=""""",,"=""17.0088300""","=""18.9703234""","=""4s.5d""","=""3D""","=""3""","=""4s.6f""","=""3F*""","=""4""",7,9,,"=""""","=""L12180""",
"=""633.58202""","=""0.00008""","=""633.5821+""","=""21hfs""","=""""",,"=""12.7635031""","=""14.7203798""","=""4s.5s""","=""3S""","=""1""","=""4s.5p""","=""3P*""","=""2""",3,5,,"=""""","=""L12180""",
"=""635.574""","=""0.003""","=""635.573+""","=""0""","=""""",,"=""17.0279494""","=""18.978695""","=""4s.4f""","=""3F*""","=""4""","=""4s.7d""","=""3D""","=""3""",9,7,,"=""""","=""L12180""",
"=""635.900""","=""0.003""","=""635.901+""","=""0""","=""""",,"=""17.0283085""","=""18.978050""","=""4s.4f""","=""1F*""","=""3""","=""4s.7d""","=""3D""","=""2""",7,5,,"=""""","=""L12180""",
"=""642.1013""","=""0.00012""","=""642.1013+""","=""19hfs""","=""""",,"=""12.7635031""","=""14.6944164""","=""4s.5s""","=""3S""","=""1""","=""4s.5p""","=""3P*""","=""1""",3,3,,"=""""","=""L12180""",
"=""645.7707""","=""0.00017""","=""645.7707+""","=""17hfs""","=""""",,"=""12.7635031""","=""14.6834445""","=""4s.5s""","=""3S""","=""1""","=""4s.5p""","=""3P*""","=""0""",3,1,,"=""""","=""L12180""",
"=""662.736""","=""0.001""","=""662.736+""","=""9""","=""""",,"=""14.9463486""","=""16.817142""","=""4s.5p""","=""1P*""","=""1""","=""4p2""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
"=""685.860""","=""0.002""","=""685.855+""","=""5hfs""","=""""",,"=""14.6834445""","=""16.491175""","=""4s.5p""","=""3P*""","=""0""","=""4s.6s""","=""3S""","=""1""",1,3,,"=""""","=""L12180""",
"=""690.046""","=""0.002""","=""690.044+""","=""6hfs""","=""""",,"=""14.6944164""","=""16.491175""","=""4s.5p""","=""3P*""","=""1""","=""4s.6s""","=""3S""","=""1""",3,3,,"=""""","=""L12180""",
"=""700.1598""","=""0.00074""","=""700.161+""","=""8hfs""","=""""",,"=""14.7203798""","=""16.491175""","=""4s.5p""","=""3P*""","=""2""","=""4s.6s""","=""3S""","=""1""",5,3,,"=""""","=""L12180""",
"=""720.0434""","=""0.00016""","=""720.0434+""","=""16""","=""""",,"=""13.2244496""","=""14.9463486""","=""4s.5s""","=""1S""","=""0""","=""4s.5p""","=""1P*""","=""1""",1,3,,"=""""","=""L12180""",
"=""758.107""","=""0.00167""","=""758.106+""","=""3hfs""","=""""",,"=""14.9463486""","=""16.581795""","=""4s.5p""","=""1P*""","=""1""","=""4s.6s""","=""1S""","=""0""",3,1,,"=""""","=""L12180""",
"=""779.440""","=""0.001""","=""779.4405+""","=""16""","=""""",,"=""13.3556666""","=""14.9463486""","=""4p2""","=""1D""","=""2""","=""4s.5p""","=""1P*""","=""1""",5,3,,"=""""","=""L12180""",
"=""896.461""","=""0.003""","=""896.462+""","=""5""","=""""",,"=""15.645270""","=""17.0283085""","=""4s.4d""","=""1D""","=""2""","=""4s.4f""","=""1F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""897.195""","=""0.003""","=""897.194+""","=""2""","=""""",,"=""15.645270""","=""17.0271807""","=""4s.4d""","=""1D""","=""2""","=""4s.4f""","=""3F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""953.714""","=""0.003""","=""953.714+""","=""5*""","=""""",,"=""17.0270333""","=""18.327048""","=""4s.4f""","=""3F*""","=""2""","=""4s.5g""","=""(1/2,7/2)""","=""3""",5,7,,"=""""","=""L12180""",
"=""953.714""","=""0.003""","=""953.719+""","=""5*""","=""""",,"=""17.0271807""","=""18.327188""","=""4s.4f""","=""3F*""","=""3""","=""4s.5g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""953.819""","=""0.001""","=""953.818+""","=""7""","=""""",,"=""17.0271807""","=""18.327053""","=""4s.4f""","=""3F*""","=""3""","=""4s.5g""","=""(1/2,7/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""954.297""","=""0.001""","=""954.296+""","=""8""","=""""",,"=""17.0279494""","=""18.327171""","=""4s.4f""","=""3F*""","=""4""","=""4s.5g""","=""(1/2,9/2)""","=""5""",9,11,,"=""""","=""L12180""",
"=""954.548""","=""0.001""","=""954.547+""","=""8""","=""""",,"=""17.0283085""","=""18.327188""","=""4s.4f""","=""1F*""","=""3""","=""4s.5g""","=""(1/2,9/2)""","=""4""",7,9,,"=""""","=""L12180""",
"=""968.359""","=""0.003""","=""968.353+""","=""4""","=""""",,"=""17.0053657""","=""18.285728""","=""4s.5d""","=""3D""","=""1""","=""4s.5f""","=""3F*""","=""2""",3,5,,"=""""","=""L12180""",
"=""968.552""","=""0.003""","=""968.5479+""","=""1""","=""""",,"=""17.0067379""","=""18.2868419""","=""4s.5d""","=""3D""","=""2""","=""4s.5f""","=""1F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""969.286""","=""0.002""","=""969.2859+""","=""4hfs""","=""""",,"=""17.0067379""","=""18.2858673""","=""4s.5d""","=""3D""","=""2""","=""4s.5f""","=""3F*""","=""3""",5,7,,"=""""","=""L12180""",
"=""970.333""","=""0.001""","=""970.3343+""","=""7""","=""""",,"=""17.0088300""","=""18.2865773""","=""4s.5d""","=""3D""","=""3""","=""4s.5f""","=""3F*""","=""4""",7,9,,"=""""","=""L12180""",
"=""970.871""","=""0.003""","=""970.8738+""","=""0""","=""""",,"=""17.0088300""","=""18.2858673""","=""4s.5d""","=""3D""","=""3""","=""4s.5f""","=""3F*""","=""3""",7,7,,"=""""","=""L12180""",
