obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""609""","=""5""","=""""","=""1.92e+07""",A+,"=""228.174""","=""[230.210]""","=""1s2.4s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""622""","=""5""","=""""","=""1.81e+07""",A+,"=""228.174""","=""[230.169]""","=""1s2.4s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""1/2""",2,2,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""684""","=""7""","=""""","=""2.68e+06""",A,"=""175.484""","=""177.297""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""711""","=""7""","=""""","=""2.85e+06""",A+,"=""175.578""","=""177.322""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""721""","=""7""","=""""","=""4.56e+05""",A,"=""175.578""","=""177.297""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""1238""","=""22""","=""""","=""5.77e+06""",A+,"=""[254.356]""","=""255.358""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""1238""","=""22""","=""""","=""5.79e+06""",A+,"=""[254.356]""","=""255.358""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""1720""","=""40""","=""""","=""8.47e+05""",A+,"=""[230.210]""","=""230.929""","=""1s2.4p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""1720""","=""40""","=""""","=""7.09e+05""",A+,"=""[230.169]""","=""230.890""","=""1s2.4p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""1820""","=""50""","=""""","=""1.19e+05""",A,"=""[230.210]""","=""230.890""","=""1s2.4p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""3020""","=""130""","=""""","=""4.30e+05""",A+,"=""255.358""","=""255.768""","=""1s2.5p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""3070""","=""130""","=""""","=""3.42e+05""",A+,"=""255.358""","=""255.762""","=""1s2.5p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""3070""","=""130""","=""""","=""6.84e+04""",A+,"=""255.358""","=""255.762""","=""1s2.5p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""5300""","=""400""","=""""","=""1.73e+05""",A+,"=""269.005""","=""269.238""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""5800""","=""500""","=""""","=""1.11e+05""",A+,"=""269.005""","=""269.218""","=""1s2.6p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""5800""","=""500""","=""""","=""2.21e+04""",A+,"=""269.005""","=""269.218""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""7800""","=""900""","=""""","=""1.04e+05""",A+,"=""277.215""","=""277.374""","=""1s2.7p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""7900""","=""900""","=""""","=""8.50e+04""",A+,"=""277.215""","=""277.372""","=""1s2.7p""","=""2P*""","=""1/2""","=""1s2.7d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""7900""","=""900""","=""""","=""1.70e+04""",A,"=""277.215""","=""277.372""","=""1s2.7p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
