obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""132.250""","=""0.001""","=""132.2491+""","=""5""","=""""",,"=""17.55924""","=""26.93429""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""132.287""","=""0.001""","=""132.2862+""","=""7""","=""""",,"=""16.49330""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""132.827""","=""0.001""","=""132.8270+""","=""3""","=""""",,"=""17.55924""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""133.181""","=""0.001""","=""133.180+""","=""3""","=""""",,"=""17.58398""","=""26.89350""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""133.377""","=""0.001""","=""133.376+""","=""3""","=""""",,"=""17.99081""","=""27.28664""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""133.698""","=""0.001""","=""133.697+""","=""8""","=""""",,"=""15.11726""","=""24.39078""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""133.823""","=""0.001""","=""133.823+""","=""2""","=""""",,"=""15.11726""","=""24.38208""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""133.857""","=""0.001""","=""133.858+""","=""9""","=""""",,"=""17.97910""","=""27.24147""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""134.090""","=""0.001""","=""134.089+""","=""8""","=""""",,"=""15.11726""","=""24.36365""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""134.474""","=""0.001""","=""134.475+""","=""7""","=""""",,"=""16.73546""","=""25.95531""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""134.561""","=""0.001""","=""134.559+""","=""3""","=""""",,"=""17.58398""","=""26.79807""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""135.082""","=""0.001""","=""135.082+""","=""8""","=""""",,"=""16.49330""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""135.136""","=""0.001""","=""135.134+""","=""3""","=""""",,"=""17.55924""","=""26.73415""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""135.153""","=""0.001""","=""135.152+""","=""6""","=""""",,"=""17.97910""","=""27.15275""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""135.278""","=""0.001""","=""135.277+""","=""5""","=""""",,"=""15.55688""","=""24.72208""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""135.365""","=""0.001""","=""135.364+""","=""2""","=""""",,"=""18.12730""","=""27.28664""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""135.401""","=""0.001""","=""135.399+""","=""2""","=""""",,"=""15.11726""","=""24.27420""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""135.574""","=""0.001""","=""135.573+""","=""9""","=""""",,"=""18.68904""","=""27.83423""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""135.8637""","=""0.001""","=""135.861+""","=""10""","=""""",,"=""4.41999""","=""13.54582""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s.5p4""","=""4P""","=""1/2""",4,2,,"=""""","=""L6623""",
"=""136.115""","=""0.001""","=""136.113+""","=""8""","=""""",,"=""15.55688""","=""24.66580""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""136.561""","=""0.001""","=""136.559+""","=""9""","=""""",,"=""13.25679""","=""22.33594""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""136.778""","=""0.001""","=""136.777+""","=""1""","=""""",,"=""19.32466""","=""28.38933""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""136.924""","=""0.001""","=""136.923+""","=""4""","=""""",,"=""16.49330""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""137.842""","=""0.001""","=""137.841+""","=""9""","=""""",,"=""16.96058""","=""25.95531""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""138.450""","=""0.001""","=""138.450+""","=""1""","=""""",,"=""17.97910""","=""26.93429""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""138.548""","=""0.001""","=""138.547+""","=""9""","=""""",,"=""16.49330""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""138.743""","=""0.001""","=""138.742+""","=""8""","=""""",,"=""16.73546""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""139.022""","=""0.001""","=""139.021+""","=""6""","=""""",,"=""15.11726""","=""24.03565""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""139.061""","=""0.001""","=""139.060+""","=""4""","=""""",,"=""17.58398""","=""26.49984""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""139.084""","=""0.001""","=""139.083+""","=""2""","=""""",,"=""17.97910""","=""26.89350""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""140.102""","=""0.001""","=""140.102+""","=""3""","=""""",,"=""20.01535""","=""28.86493""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""140.3064""","=""0.001""","=""140.304+""","=""10""","=""""",,"=""4.41999""","=""13.25679""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s.5p4""","=""4P""","=""3/2""",4,4,,"=""""","=""L6623""",
"=""140.354""","=""0.001""","=""140.354+""","=""1""","=""""",,"=""18.10059""","=""26.93429""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""140.623""","=""0.001""","=""140.622+""","=""6""","=""""",,"=""16.49330""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""140.686""","=""0.001""","=""140.685+""","=""9""","=""""",,"=""16.73546""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""140.776""","=""0.001""","=""140.775+""","=""9""","=""""",,"=""17.99081""","=""26.79807""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""140.783""","=""0.001""","=""140.783+""","=""8*""","=""""",,"=""15.55688""","=""24.36365""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""140.783""","=""0.001""","=""140.781+""","=""8*""","=""""",,"=""18.43459""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""141.142""","=""0.001""","=""141.142+""","=""9""","=""""",,"=""15.55688""","=""24.34122""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""141.434""","=""0.001""","=""141.434+""","=""5""","=""""",,"=""18.12730""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""141.724""","=""0.001""","=""141.722+""","=""5""","=""""",,"=""16.92333""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""142.214""","=""0.001""","=""142.214+""","=""7""","=""""",,"=""18.43459""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""142.227""","=""0.001""","=""142.227+""","=""7""","=""""",,"=""15.55688""","=""24.27420""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""142.286""","=""0.001""","=""142.287+""","=""5""","=""""",,"=""20.49211""","=""29.20580""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""142.402""","=""0.001""","=""142.401+""","=""1""","=""""",,"=""16.73546""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""142.748""","=""0.001""","=""142.750+""","=""4""","=""""",,"=""18.68904""","=""27.37445""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(1D).4f""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""142.970""","=""0.001""","=""142.970+""","=""3""","=""""",,"=""20.19287""","=""28.86493""","=""5s2.5p2.(3P).5d""","=""4P""","=""1/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""143.002""","=""0.001""","=""143.002+""","=""12""","=""""",,"=""15.11726""","=""23.78739""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""143.750""","=""0.001""","=""143.750+""","=""3*""","=""""",,"=""16.92333""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""143.750""","=""0.001""","=""143.750+""","=""3*""","=""""",,"=""20.58079""","=""29.20580""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""144.054""","=""0.001""","=""144.053+""","=""4""","=""""",,"=""18.12730""","=""26.73415""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""144.479""","=""0.001""","=""144.478+""","=""5""","=""""",,"=""20.28341""","=""28.86493""","=""5s2.5p2.(3P).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""144.595""","=""0.001""","=""144.594+""","=""2""","=""""",,"=""16.73546""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""145.215""","=""0.001""","=""145.215+""","=""7""","=""""",,"=""15.11726""","=""23.65526""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""145.542""","=""0.001""","=""145.541+""","=""7""","=""""",,"=""16.92333""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""146.388""","=""0.001""","=""146.391+""","=""1""","=""""",,"=""19.91993""","=""28.38933""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""146.573""","=""0.001""","=""146.572+""","=""9""","=""""",,"=""18.43459""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""147.058""","=""0.001""","=""147.058+""","=""5""","=""""",,"=""16.49330""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""147.833""","=""0.001""","=""147.833+""","=""6""","=""""",,"=""16.92333""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""148.078""","=""0.001""","=""148.079+""","=""8""","=""""",,"=""20.49211""","=""28.86493""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""148.245""","=""0.001""","=""148.245+""","=""9""","=""""",,"=""18.43459""","=""26.79807""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""148.493""","=""0.001""","=""148.492+""","=""9""","=""""",,"=""16.96058""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""148.605""","=""0.001""","=""148.603+""","=""3""","=""""",,"=""19.49094""","=""27.83423""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""149.387""","=""0.001""","=""149.386+""","=""5""","=""""",,"=""18.43459""","=""26.73415""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""149.665""","=""0.001""","=""149.665+""","=""5""","=""""",,"=""20.58079""","=""28.86493""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""149.709""","=""0.001""","=""149.708+""","=""9""","=""""",,"=""17.58398""","=""25.86572""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""149.719""","=""0.001""","=""149.719+""","=""10""","=""""",,"=""15.11726""","=""23.39837""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""150.641""","=""0.001""","=""150.640+""","=""6""","=""""",,"=""15.55688""","=""23.78739""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""150.672""","=""0.001""","=""150.671+""","=""6""","=""""",,"=""16.49330""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""151.408""","=""0.001""","=""151.407+""","=""1""","=""""",,"=""16.73546""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""151.703""","=""0.001""","=""151.702+""","=""10""","=""""",,"=""16.73546""","=""24.90835""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""152.428""","=""0.001""","=""152.427+""","=""1""","=""""",,"=""20.73095""","=""28.86493""","=""5s2.5p2.(3P).6s""","=""2P""","=""1/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""152.646""","=""0.001""","=""152.643+""","=""2""","=""""",,"=""20.26684""","=""28.38933""","=""5s2.5p2.(1D).5d""","=""2G""","=""9/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""152.897""","=""0.001""","=""152.897+""","=""3""","=""""",,"=""18.68904""","=""26.79807""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""153.098""","=""0.001""","=""153.098+""","=""7""","=""""",,"=""15.55688""","=""23.65526""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""154.110""","=""0.001""","=""154.110+""","=""10""","=""""",,"=""17.58398""","=""25.62916""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""154.190""","=""0.001""","=""154.189+""","=""6""","=""""",,"=""19.79318""","=""27.83423""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""154.820""","=""0.001""","=""154.819+""","=""9""","=""""",,"=""17.55924""","=""25.56755""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""9/2""",8,10,,"=""""","=""L11502""",
"=""154.962""","=""0.001""","=""154.963+""","=""7""","=""""",,"=""16.92333""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""155.241""","=""0.001""","=""155.240+""","=""8""","=""""",,"=""16.73546""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""155.358""","=""0.001""","=""155.358+""","=""5""","=""""",,"=""15.55688""","=""23.53742""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""155.686""","=""0.001""","=""155.687+""","=""9""","=""""",,"=""16.96058""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""155.811""","=""0.001""","=""155.811+""","=""8""","=""""",,"=""15.11726""","=""23.07459""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""156.2192""","=""0.001""","=""156.215+""","=""10""","=""""",,"=""4.41999""","=""12.35674""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s.5p4""","=""4P""","=""5/2""",4,6,,"=""""","=""L6623""",
"=""156.273""","=""0.001""","=""156.274+""","=""10""","=""""",,"=""16.92333""","=""24.85712""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""156.341""","=""0.001""","=""156.342+""","=""8""","=""""",,"=""16.73546""","=""24.66580""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""156.608""","=""0.001""","=""156.609+""","=""10""","=""""",,"=""19.32466""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""156.991""","=""0.001""","=""156.992+""","=""5""","=""""",,"=""16.49330""","=""24.39078""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""157.164""","=""0.001""","=""157.165+""","=""7""","=""""",,"=""16.49330""","=""24.38208""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""157.209""","=""0.001""","=""157.208+""","=""3""","=""""",,"=""17.97910""","=""25.86572""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""157.252""","=""0.001""","=""157.253+""","=""8""","=""""",,"=""17.55924""","=""25.44363""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""157.282""","=""0.001""","=""157.282+""","=""4""","=""""",,"=""17.55924""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""157.534""","=""0.001""","=""157.533+""","=""10""","=""""",,"=""16.49330""","=""24.36365""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""157.747""","=""0.001""","=""157.748+""","=""3""","=""""",,"=""17.58398""","=""25.44363""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""157.777""","=""0.001""","=""157.777+""","=""8""","=""""",,"=""17.58398""","=""25.44218""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""158.113""","=""0.001""","=""158.113+""","=""9""","=""""",,"=""15.55688""","=""23.39837""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""158.385""","=""0.001""","=""158.385+""","=""5*""","=""""",,"=""18.12730""","=""25.95531""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""158.385""","=""0.001""","=""158.384+""","=""5*""","=""""",,"=""19.32466""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""158.978""","=""0.001""","=""158.980+""","=""1""","=""""",,"=""16.92333""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""159.344""","=""0.001""","=""159.344+""","=""5""","=""""",,"=""16.49330""","=""24.27420""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""159.743""","=""0.001""","=""159.743+""","=""3""","=""""",,"=""16.96058""","=""24.72208""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""160.135""","=""0.001""","=""160.135+""","=""5""","=""""",,"=""16.92333""","=""24.66580""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""160.219""","=""0.001""","=""160.219+""","=""7""","=""""",,"=""18.12730""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""160.414""","=""0.001""","=""160.413+""","=""6""","=""""",,"=""21.47677""","=""29.20580""","=""5s2.5p2.(3P).6s""","=""2P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""161.957""","=""0.001""","=""161.958+""","=""6""","=""""",,"=""16.73546""","=""24.39078""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""162.070""","=""0.001""","=""162.070+""","=""1""","=""""",,"=""17.97910""","=""25.62916""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""162.533""","=""0.001""","=""162.534+""","=""1""","=""""",,"=""16.73546""","=""24.36365""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",4,6,,"=""""","=""L11502""",
