obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""327.973""","=""0.003""","=""327.973""","=""0.004""","=""6""","=""1.09e+08""",,"=""25.717038""","=""29.49735""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",6,4,,"=""T7942""","=""L3491""",
"=""329.001""","=""0.003""","=""328.999""","=""0.005""","=""6""","=""1.76e+08""",,"=""26.374588""","=""30.14311""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",4,6,,"=""T7942""","=""L3398""",
"=""332.336""","=""0.003""","=""332.335""","=""0.004""","=""6""","=""1.52e+08""",,"=""25.717038""","=""29.44773""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",6,6,,"=""T7942""","=""L3491""",
"=""335.940""","=""0.003""","=""335.939""","=""0.004""","=""3""","=""1.59e+08""",,"=""25.873990""","=""29.56466""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",4,2,,"=""T7942""","=""L3491""",
"=""336.519""","=""0.003""","=""336.529""","=""0.005""","=""6""","=""1.12e+08""",,"=""26.561420""","=""30.24562""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",2,4,,"=""T7942""","=""L3491""",
"=""342.180""","=""0.003""","=""342.180""","=""0.004""","=""6""","=""2.76e+07""",,"=""25.873990""","=""29.49735""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",4,4,,"=""T7942""","=""L3491""",
"=""342.281""","=""0.003""","=""342.279""","=""0.005""","=""4""","=""6.87e+07""",,"=""26.561420""","=""30.18373""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",2,4,,"=""T7942""","=""L3491""",
"=""344.900""","=""0.003""","=""344.901""","=""0.004""","=""3""","=""1.95e+07""",,"=""25.969891""","=""29.56466""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",2,2,,"=""T7942""","=""L3491""",
"=""346.931""","=""0.003""","=""346.931""","=""0.004""","=""6""","=""2.97e+07""",,"=""25.873990""","=""29.44773""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",4,6,,"=""T7942""","=""L3491""",
"=""348.211""","=""0.003""","=""348.212""","=""0.004""","=""1""","=""1.02e+07""",,"=""26.374588""","=""29.93518""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",4,6,,"=""T7942""","=""L3398""",
"=""351.488""","=""0.003""","=""351.483""","=""0.004""","=""5""","=""4.35e+07""",,"=""25.969891""","=""29.49735""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",2,4,,"=""T7942""","=""L3491""",
"=""388.660""","=""0.003""","=""388.656""","=""0.005""","=""1""","=""""",,"=""26.374588""","=""29.56466""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L3398""",
"=""4618.0""","=""0.5""","=""4618""","=""6""","=""""","=""1.18e-01""",A,"=""0.0000""","=""0.268475""","=""3s2.3p5""","=""2P*""","=""3/2""","=""3s2.3p5""","=""2P*""","=""1/2""",4,2,M1,"=""T4500""","=""L7248""",
