obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""761.191""","=""0.001""","=""761.193+""","=""3""","=""""",,"=""10.2200428""","=""11.848857""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).7f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L4739""",
"=""764.4128""","=""0.0002""","=""764.4127+""","=""500""","=""2.1e+07""",C+,"=""9.4471951""","=""11.0691488""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",1,3,,"=""T5100n,T3269""","=""L7292c110""",
"=""764.440""","=""0.001""","=""764.4547+""","=""""","=""""",,"=""9.9587513""","=""11.5806159""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L4739""",
"=""764.601""","=""0.001""","=""764.6008+""","=""100""","=""""",,"=""9.9587513""","=""11.5803059""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""766.613""","=""0.001""","=""766.6117+""","=""10""","=""""",,"=""9.7207407""","=""11.3380418""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L4739""",
"=""766.667""","=""0.001""","=""766.6654+""","=""30""","=""""",,"=""9.9587513""","=""11.5759390""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L4739""",
"=""766.872""","=""0.001""","=""766.8756+""","=""10""","=""""",,"=""9.9587513""","=""11.5754959""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L4739""",
"=""767.292""","=""0.001""","=""767.2906+""","=""1""","=""""",,"=""9.6856205""","=""11.3014907""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""774.244""","=""0.001""","=""774.2442+""","=""40""","=""""",,"=""9.8210940""","=""11.4224518""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""776.429""","=""0.02""","=""776.43+""","=""4""","=""""",,"=""10.9787729""","=""12.57563""","=""5p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4103""",
"=""778.580""","=""0.001""","=""778.5766+""","=""50""","=""""",,"=""10.1574692""","=""11.7499162""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""779.156""","=""0.001""","=""779.1547+""","=""15""","=""""",,"=""10.1574692""","=""11.7487346""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L4739""",
"=""779.267""","=""0.001""","=""779.2652+""","=""1""","=""""",,"=""10.1574692""","=""11.7485091""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""780.4798""","=""0.0002""","=""780.4796+""","=""100""","=""2.28e+06""",B+,"=""9.6856205""","=""11.2741847""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""T5818""","=""L7292""",
"=""780.679""","=""0.02""","=""780.6786+""","=""10""","=""""",,"=""10.1574692""","=""11.7456284""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L4093c2""",
"=""782.770""","=""0.02""","=""782.75+""","=""30""","=""""",,"=""11.3014907""","=""12.88545""","=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L4103""",
"=""783.514""","=""0.001""","=""783.5142+""","=""10""","=""""",,"=""9.5801530""","=""11.1625646""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""784.339""","=""0.001""","=""784.3378+""","=""15""","=""""",,"=""9.7207407""","=""11.3014907""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",7,5,,"=""""","=""L4739""",
"=""788.3488""","=""0.0002""","=""788.3488+""","=""100""","=""5.50e+05""",B+,"=""9.6856205""","=""11.2583279""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L7292""",
"=""788.9563""","=""0.0002""","=""788.9563+""","=""300""","=""3.5e+07""",C+,"=""9.5697254""","=""11.1412219""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).6p""","=""2[1/2]""","=""0""",3,1,,"=""T4106n,T5100,T3269""","=""L7292c110""",
"=""793.959""","=""0.001""","=""793.9611+""","=""40""","=""""",,"=""9.9334853""","=""11.4950757""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""","=""5p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L4739""",
"=""795.641""","=""0.001""","=""795.6388+""","=""4""","=""""",,"=""9.9170767""","=""11.4753742""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L4739""",
"=""796.9533""","=""0.0002""","=""796.9530+""","=""500""","=""3.4e+06""",D+,"=""9.4471951""","=""11.0029230""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",1,3,,"=""T8608""","=""L7292c110""",
"=""797.822""","=""0.001""","=""797.8236+""","=""8""","=""""",,"=""9.8210940""","=""11.3751242""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""800.546""","=""0.001""","=""800.5480+""","=""10""","=""""",,"=""9.7893002""","=""11.3380418""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""801.179""","=""0.02""","=""801.24+""","=""30""","=""""",,"=""11.3380418""","=""12.88545""","=""5p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4103""",
"=""803.188""","=""0.001""","=""803.1830+""","=""100*""","=""""",,"=""10.0390549""","=""11.5827155""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L4739""",
"=""803.188""","=""0.001""","=""803.1880+""","=""100*""","=""""",,"=""10.0390549""","=""11.5827059""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,7,,"=""""","=""L4739""",
"=""804.277""","=""0.001""","=""804.2770+""","=""10""","=""""",,"=""10.0390549""","=""11.5806159""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""804.439""","=""0.001""","=""804.4387+""","=""15""","=""""",,"=""10.0390549""","=""11.5803059""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L4739""",
"=""805.9474""","=""0.0002""","=""805.9472+""","=""200""","=""""",,"=""10.0390549""","=""11.5774212""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L7292""",
"=""806.3556""","=""0.0002""","=""806.3556+""","=""150""","=""2.59e+06""",B+,"=""9.7207407""","=""11.2583279""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",7,5,,"=""T5818""","=""L7292""",
"=""806.716""","=""0.001""","=""806.7244+""","=""2""","=""""",,"=""10.0390549""","=""11.5759390""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""807.621""","=""0.001""","=""807.6232+""","=""1""","=""""",,"=""9.8903766""","=""11.4255504""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",1,3,,"=""""","=""L4739""",
"=""809.947""","=""0.001""","=""809.9495+""","=""3""","=""""",,"=""9.9170767""","=""11.4478412""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L4739""",
"=""810.421""","=""0.001""","=""810.4174+""","=""100""","=""""",,"=""10.2200428""","=""11.7499235""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L4739""",
"=""811.014""","=""0.001""","=""811.0477+""","=""6""","=""""",,"=""10.2200428""","=""11.7487346""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""811.169""","=""0.001""","=""811.1674+""","=""15""","=""""",,"=""10.2200428""","=""11.7485091""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L4739""",
"=""812.052""","=""0.001""","=""812.0499+""","=""15""","=""""",,"=""10.2200428""","=""11.7468479""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L4739""",
"=""812.552""","=""0.001""","=""812.5512+""","=""2""","=""""",,"=""10.2200428""","=""11.7459060""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""816.761""","=""0.001""","=""816.770+""","=""2""","=""""",,"=""10.1574692""","=""11.675451""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L4739""",
"=""817.327""","=""0.001""","=""817.3267+""","=""100""","=""""",,"=""9.8210940""","=""11.3380418""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""818.518""","=""0.001""","=""818.505+""","=""1-""","=""""",,"=""10.4010308""","=""11.915794""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).8f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""819.898""","=""0.001""","=""819.8980+""","=""2""","=""""",,"=""9.7893002""","=""11.3014907""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""820.8592""","=""0.0002""","=""820.8591+""","=""700""","=""2.0e+07""",C,"=""9.4471951""","=""10.9576151""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",1,3,,"=""T5100n,T3269""","=""L7292""",
"=""823.38964""","=""0.00005""","=""823.3897+""","=""10000hfs""","=""2.86e+07""",B+,"=""8.3153161""","=""9.8210940""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",5,5,,"=""T3269""","=""L7292""",
"=""826.8792""","=""0.0002""","=""826.8792+""","=""500""","=""1.62e+07""",C+,"=""9.5697254""","=""11.0691488""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",3,3,,"=""T5100n,T3269""","=""L7292""",
"=""828.23921""","=""0.00005""","=""828.2392+""","=""7000""","=""3.69e+07""",B,"=""8.4365241""","=""9.9334853""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",3,1,,"=""T3269n,T6714""","=""L7292c110""",
"=""829.999""","=""0.001""","=""830.0011+""","=""15""","=""""",,"=""9.9587513""","=""11.4525348""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L4739""",
"=""832.619""","=""0.001""","=""832.6173+""","=""2""","=""""",,"=""9.9587513""","=""11.4478412""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L4739""",
"=""832.687""","=""0.001""","=""832.6863+""","=""20""","=""""",,"=""9.9334853""","=""11.4224518""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""","=""5p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",1,3,,"=""""","=""L4739""",
"=""834.91157""","=""0.00005""","=""834.9117+""","=""2000""","=""4.2e+07""",C+,"=""9.5697254""","=""11.0547232""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",3,5,,"=""T5100n,T3269""","=""L7292""",
"=""834.974""","=""0.001""","=""834.9754+""","=""60""","=""1.48e+06""",C+,"=""9.7893002""","=""11.2741847""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",3,3,,"=""T5818""","=""L4739""",
"=""835.134""","=""0.001""","=""835.1349+""","=""40""","=""""",,"=""9.5801530""","=""11.0647538""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""837.368""","=""0.001""","=""837.3664+""","=""3""","=""""",,"=""9.9587513""","=""11.4393959""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""837.509""","=""0.001""","=""837.5066+""","=""5""","=""""",,"=""9.8210940""","=""11.3014907""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""839.468""","=""0.001""","=""839.4644+""","=""20""","=""""",,"=""9.6856205""","=""11.1625646""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""840.434""","=""0.001""","=""840.4339+""","=""5""","=""""",,"=""9.9587513""","=""11.4339916""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L4739""",
"=""841.15002""","=""0.00005""","=""841.1501+""","=""2000""","=""3.06e+06""",B+,"=""8.3153161""","=""9.7893002""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",5,3,,"=""T3269""","=""L7292c110""",
"=""843.987""","=""0.001""","=""843.9882+""","=""10""","=""9.0e+04""",C,"=""9.7893002""","=""11.2583279""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",3,5,,"=""T5818""","=""L4739""",
"=""845.269""","=""0.001""","=""845.2705+""","=""1h""","=""""",,"=""9.9587513""","=""11.4255504""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",5,3,,"=""""","=""L4739""",
"=""847.188""","=""0.02""","=""847.23+""","=""10""","=""""",,"=""11.4224518""","=""12.88585""","=""5p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4103""",
"=""850.336""","=""0.001""","=""850.338+""","=""1""","=""""",,"=""10.2200428""","=""11.678101""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""852.489""","=""0.001""","=""852.4885+""","=""30""","=""3.3e+05""",D+,"=""9.4471951""","=""10.9015749""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",1,3,,"=""T8608""","=""L4739""",
"=""853.244""","=""0.001""","=""853.2447+""","=""30""","=""7.90e+05""",B+,"=""9.8210940""","=""11.2741847""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""T5818""","=""L4739""",
"=""855.632""","=""0.001""","=""855.635+""","=""2""","=""""",,"=""10.4010308""","=""11.850063""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).7f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""856.171""","=""0.02""","=""856.168+""","=""4""","=""""",,"=""10.2200428""","=""11.668172""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L4093c2""",
"=""856.71""","=""0.01""","=""856.7090+""","=""1-""","=""""",,"=""10.4010308""","=""11.8482457""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).7f""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""857.837""","=""0.001""","=""857.8378+""","=""200""","=""5.28e+06""",B,"=""9.5697254""","=""11.0150359""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",3,1,,"=""T8608n,T6672""","=""L4739""",
"=""862.661""","=""0.001""","=""862.6585+""","=""80""","=""1.06e+06""",B+,"=""9.8210940""","=""11.2583279""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L4739""",
"=""865.092""","=""0.001""","=""865.0880+""","=""250""","=""2.4e+06""",D+,"=""9.5697254""","=""11.0029230""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",3,3,,"=""T8608""","=""L4739""",
"=""869.459""","=""0.001""","=""869.4549+""","=""100""","=""1.08e+06""",B,"=""9.5697254""","=""10.9957246""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",3,5,,"=""T8608n,T6672""","=""L4739""",
"=""869.925""","=""0.001""","=""869.9201+""","=""200""","=""""",,"=""10.1574692""","=""11.5827059""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""871.203""","=""0.001""","=""871.1976+""","=""40""","=""""",,"=""10.1574692""","=""11.5806159""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L4739""",
"=""871.393""","=""0.001""","=""871.3874+""","=""2""","=""""",,"=""10.1574692""","=""11.5803059""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""874.1772""","=""0.0002""","=""874.1778+""","=""300""","=""""",,"=""9.5801530""","=""10.9984481""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7292""",
"=""876.061""","=""0.001""","=""876.0579+""","=""100""","=""""",,"=""9.6856205""","=""11.1008716""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""882.18324""","=""0.00005""","=""882.1832+""","=""5000""","=""3.00e+07""",A+,"=""8.3153161""","=""9.7207407""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",5,7,,"=""T3269""","=""L7292c110""",
"=""885.387""","=""0.001""","=""885.3858+""","=""1""","=""""",,"=""10.0390549""","=""11.4393959""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L4739""",
"=""886.475""","=""0.001""","=""886.4753+""","=""300""","=""""",,"=""9.5801530""","=""10.9787729""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""888.815""","=""0.001""","=""888.8159+""","=""10""","=""""",,"=""10.0390549""","=""11.4339916""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""891.118""","=""0.001""","=""891.1167+""","=""200""","=""""",,"=""9.5801530""","=""10.9714882""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L4739""",
"=""893.328""","=""0.001""","=""893.3289+""","=""200""","=""2.2e+07""",C,"=""9.5697254""","=""10.9576151""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",3,3,,"=""T5100n,T3269""","=""L4739""",
"=""895.47086""","=""0.00005""","=""895.4709+""","=""1000""","=""8.1e+06""",C+,"=""8.4365241""","=""9.8210940""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",3,5,,"=""T3269n,T6714""","=""L7292c110""",
"=""895.524""","=""0.001""","=""895.5245+""","=""50""","=""7.e+05""",D,"=""9.5697254""","=""10.9542123""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",3,5,,"=""T8608n,T6672""","=""L4739""",
"=""898.352""","=""0.001""","=""898.3510+""","=""100""","=""""",,"=""9.7207407""","=""11.1008716""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L4739""",
"=""899.004""","=""0.001""","=""899.0009+""","=""200""","=""""",,"=""9.6856205""","=""11.0647538""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""902.846""","=""0.002""","=""902.8429+""","=""30""","=""""",,"=""9.7893002""","=""11.1625646""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""903.466""","=""0.002""","=""903.4640+""","=""50""","=""""",,"=""9.8903766""","=""11.2626969""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L4739""",
"=""904.79296""","=""0.00005""","=""904.7931+""","=""400""","=""1.24e+07""",B+,"=""8.3153161""","=""9.6856205""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",5,5,,"=""T3269""","=""L7292c110""",
"=""909.863""","=""0.002""","=""909.8604+""","=""50""","=""""",,"=""10.2200428""","=""11.5827155""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L4739""",
"=""911.474""","=""0.002""","=""911.4722+""","=""4""","=""""",,"=""10.2200428""","=""11.5803059""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L4739""",
"=""913.410""","=""0.002""","=""913.4093+""","=""3""","=""""",,"=""10.2200428""","=""11.5774212""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L4739""",
"=""914.43""","=""0.01""","=""914.4077+""","=""2""","=""""",,"=""10.2200428""","=""11.5759390""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L4739""",
"=""915.463""","=""0.002""","=""915.4630+""","=""20""","=""""",,"=""9.9170767""","=""11.2714099""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4739""",
