obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""43.6510""","=""43.65153""","=""5""","=""2.89e+08""",D,"=""3.324085""","=""31.727258""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",6,6,,"=""T5723LS""","=""L3492""",
"=""""","=""43.65535""","=""""","=""2.07e+07""",D,"=""3.326567""","=""31.727258""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L11267""",
"=""""","=""43.66195""","=""""","=""3.10e+07""",D,"=""3.324085""","=""31.720478""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",6,4,,"=""T5723LS""","=""L11267""",
"=""43.6649""","=""43.66577""","=""1""","=""2.79e+08""",D,"=""3.326567""","=""31.720478""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L3492""",
"=""43.7332""","=""43.73390""","=""20""","=""2.04e+09""",C,"=""3.324085""","=""31.673760""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",6,8,,"=""T5723LS""","=""L3492""",
"=""""","=""43.76529""","=""""","=""1.36e+08""",D,"=""3.324085""","=""31.653427""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",6,6,,"=""T5723LS""","=""L11267""",
"=""43.7683""","=""43.76913""","=""15""","=""1.90e+09""",C,"=""3.326567""","=""31.653427""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",4,6,,"=""T5723LS""","=""L3492""",
"=""""","=""43.77299""","=""""","=""9.50e+07""",D,"=""3.326567""","=""31.650925""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",4,2,,"=""T5723LS""","=""L11267""",
"=""""","=""43.78993""","=""""","=""8.54e+07""",D,"=""3.324085""","=""31.637492""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",6,4,,"=""T5723LS""","=""L11267""",
"=""""","=""43.79376""","=""""","=""9.49e+06""",D,"=""3.326567""","=""31.637492""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",4,4,,"=""T5723LS""","=""L11267""",
"=""44.0552""","=""44.05639""","=""15""","=""1.37e+09""",D,"=""3.324085""","=""31.466247""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",6,4,,"=""T5723LS""","=""L3492""",
"=""44.0598""","=""44.06027""","=""10*""","=""1.53e+08""",D,"=""3.326567""","=""31.466247""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T5723LS""","=""L3492""",
"=""44.0598""","=""44.06074""","=""10*""","=""1.53e+09""",D,"=""3.326567""","=""31.465948""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T5723LS""","=""L3492""",
"=""""","=""44.08584""","=""""","=""""",,"=""5.017394""","=""33.140757""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""2P""","=""3/2""",4,4,,"=""""","=""L11267""",
"=""""","=""44.08622""","=""""","=""""",,"=""5.017641""","=""33.140757""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).6s""","=""2P""","=""3/2""",2,4,,"=""""","=""L11267""",
"=""""","=""44.12418""","=""""","=""""",,"=""5.017394""","=""33.11632?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""2P""","=""1/2""",4,2,,"=""""","=""L11267""",
"=""""","=""44.12457""","=""""","=""""",,"=""5.017641""","=""33.11632?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).6s""","=""2P""","=""1/2""",2,2,,"=""""","=""L11267""",
"=""44.2001""","=""44.20119""","=""25*""","=""2.61e+09""",D,"=""3.324085""","=""31.374055""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",6,6,,"=""T5723LS""","=""L3492""",
"=""44.2001""","=""44.20159""","=""25*""","=""2.79e+08""",D,"=""3.324085""","=""31.373797""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",6,4,,"=""T5723LS""","=""L3492""",
"=""44.2048""","=""44.20510""","=""20*""","=""1.86e+08""",D,"=""3.326567""","=""31.374055""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L3492""",
"=""44.2048""","=""44.20550""","=""20*""","=""2.51e+09""",D,"=""3.326567""","=""31.373797""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L3492""",
"=""44.3681""","=""44.36809""","=""1""","=""""",,"=""5.017394""","=""32.96184""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3492""",
"=""44.5601""","=""44.56045""","=""25*""","=""9.58e+07""",D,"=""3.324085""","=""31.147904""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",6,6,,"=""T5723LS""","=""L3492""",
"=""44.5601""","=""44.56097""","=""25*""","=""1.44e+09""",C,"=""3.324085""","=""31.147582""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""7/2""",6,8,,"=""T5723LS""","=""L3492""",
"=""44.5638""","=""44.56443""","=""20""","=""1.34e+09""",C,"=""3.326567""","=""31.147904""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",4,6,,"=""T5723LS""","=""L3492""",
"=""45.6997""","=""45.69965""","=""5*""","=""4.17e+07""",E,"=""5.017394""","=""32.147624""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L3492""",
"=""45.6997""","=""45.69975""","=""5*""","=""2.50e+08""",D,"=""5.017394""","=""32.147566""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L3492""",
"=""45.6997""","=""45.70006""","=""5*""","=""2.09e+08""",D,"=""5.017641""","=""32.147624""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",2,4,,"=""T5723LS""","=""L3492""",
