obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""364.0939""","=""0.0005""","=""364.0939""","=""0.0005""","=""60""","=""""",,"=""2.2514340""","=""5.656715""","=""5s.4d""","=""3D""","=""1""","=""5s.19f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""364.4876""","=""0.0005""","=""364.4876""","=""0.0005""","=""70bl""","=""""",,"=""2.2588413""","=""5.660444""","=""5s.4d""","=""3D""","=""2""","=""5s.20f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""364.5634""","=""0.0005""","=""364.5634""","=""0.0005""","=""60""","=""""",,"=""2.2514340""","=""5.652329""","=""5s.4d""","=""3D""","=""1""","=""5s.18f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""364.8869""","=""0.0005""","=""364.8870""","=""0.0005""","=""90""","=""""",,"=""2.2588413""","=""5.656721""","=""5s.4d""","=""3D""","=""2""","=""5s.19f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""365.1199""","=""0.0005""","=""365.1199""","=""0.0005""","=""80""","=""""",,"=""2.2514340""","=""5.647145""","=""5s.4d""","=""3D""","=""1""","=""5s.17f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""365.3574""","=""0.0005""","=""365.3573""","=""0.0005""","=""90""","=""""",,"=""2.2588413""","=""5.652347""","=""5s.4d""","=""3D""","=""2""","=""5s.18f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""365.4311""","=""0.00015""","=""365.43115""","=""0.00014""","=""180h""","=""""",,"=""1.7983082""","=""5.1911279""","=""5s.5p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""2""",3,5,,"=""""","=""L7362""",
"=""365.4969""","=""0.0004""","=""365.49681""","=""0.00011""","=""50h""","=""""",,"=""1.7983082""","=""5.1905184""","=""5s.5p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""1""",3,3,,"=""""","=""L7362""",
"=""365.7861""","=""0.0005""","=""365.7861""","=""0.0005""","=""80""","=""""",,"=""2.2514340""","=""5.640961""","=""5s.4d""","=""3D""","=""1""","=""5s.16f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""365.8255""","=""0.0005""","=""365.8255""","=""0.0005""","=""80""","=""""",,"=""2.2712989""","=""5.660461""","=""5s.4d""","=""3D""","=""3""","=""5s.20f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""365.9167""","=""0.0005""","=""365.9167""","=""0.0005""","=""100""","=""""",,"=""2.2588413""","=""5.647159""","=""5s.4d""","=""3D""","=""2""","=""5s.17f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
