obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""430.83""","=""0.08""","=""430.8+""","=""*""","=""""",,"=""92.3432""","=""95.2210""","=""8h""","=""2H*""","=""11/2""","=""9i""","=""2I""","=""13/2""",12,14,,"=""""","=""L11586""",
"=""433.28""","=""0.08""","=""433.3+""","=""*""","=""""",,"=""92.3624""","=""95.2240""","=""8i""","=""2I""","=""13/2""","=""9k""","=""2K*""","=""15/2""",14,16,,"=""""","=""L11586""",
"=""433.28""","=""0.08""","=""433.3+""","=""*""","=""""",,"=""92.3624""","=""95.2240""","=""8i""","=""2I""","=""11/2""","=""9k""","=""2K*""","=""13/2""",12,14,,"=""""","=""L11586""",
"=""433.91""","=""0.08""","=""433.9+""","=""*""","=""""",,"=""92.3674""","=""95.2247""","=""8k""","=""2K*""","=""15/2""","=""9l""","=""2L""","=""17/2""",16,18,,"=""""","=""L11586""",
"=""433.91""","=""0.08""","=""433.9+""","=""*""","=""""",,"=""92.3674""","=""95.2247""","=""8k""","=""2K*""","=""13/2""","=""9l""","=""2L""","=""15/2""",14,16,,"=""""","=""L11586""",
"=""442.49""","=""0.08""","=""442.5+""","=""""","=""""",,"=""86.3771""","=""89.1790""","=""8d""","=""2D""","=""5/2""","=""9p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11586""",
"=""464.37""","=""0.08""","=""464.4+""","=""""","=""""",,"=""86.3307""","=""89.0007""","=""8d""","=""2D""","=""3/2""","=""9p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11586""",
"=""484.28""","=""0.08""","=""484.3+""","=""""","=""""",,"=""91.137""","=""93.6972""","=""9d""","=""2D""","=""3/2""","=""9f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11586""",
"=""493.90""","=""0.08""","=""493.9+""","=""""","=""""",,"=""91.192""","=""93.7019""","=""9d""","=""2D""","=""5/2""","=""9f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11586""",
"=""582.11""","=""0.08""","=""582.1+""","=""""","=""""",,"=""81.2106""","=""83.3406""","=""8s""","=""2S""","=""1/2""","=""8p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11586""",
