obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""450.0294621""","=""0.0000011""","=""""","=""2.0951e+08""",AA,"=""(114.801621748)""","=""(117.5566457830)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""450.0357992""","=""0.0000007""","=""""","=""1.9486e+05""",AA,"=""(114.8016214718)""","=""(117.556606712)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""450.0358675""","=""0.0000011""","=""""","=""1.3967e+07""",AA,"=""(114.801621748)""","=""(117.5566065705)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""450.0380966""","=""0.0000004""","=""""","=""3.4486e+08""",AA,"=""(114.8016980606)""","=""(117.5566692369)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""450.0419400""","=""0.0000004""","=""""","=""1.2316e+07""",AA,"=""(114.8016980606)""","=""(117.5566457093)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""450.0483106""","=""0.0000007""","=""""","=""3.8980e+06""",AA,"=""(114.8016980606)""","=""(117.556606712)""","=""4f""","=""2F*""","=""7/2""","=""5d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""450.0485919""","=""0.0000010""","=""""","=""1.3755e+07""",AA,"=""(114.801621748)""","=""(117.5565286773)""","=""4d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""450.0486114""","=""0.0000007""","=""""","=""4.0940e+06""",AA,"=""(114.8016214718)""","=""(117.556528282)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""450.0593989""","=""0.0000004""","=""""","=""3.4899e+07""",AA,"=""(114.8014693297)""","=""(117.5563101069)""","=""4p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""450.0620126""","=""0.0000010""","=""""","=""1.5297e+07""",AA,"=""(114.801468562)""","=""(117.5562933413)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""828.3247618""","=""0.0000014""","=""""","=""3.0358e+07""",AA,"=""(117.5562933413)""","=""(119.0530999581)""","=""5p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""828.3339119""","=""0.0000015""","=""""","=""1.9687e+07""",AA,"=""(117.5563101069)""","=""(119.0531001894)""","=""5s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""828.3946334""","=""0.0000008""","=""""","=""7.2477e+06""",AA,"=""(117.5562933413)""","=""(119.0529737087)""","=""5p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""828.4092865""","=""0.0000015""","=""""","=""1.9698e+07""",AA,"=""(117.5563101069)""","=""(119.0529640008)""","=""5s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""828.4297184""","=""0.0000022""","=""""","=""5.4720e+07""",AA,"=""(117.556528282)""","=""(119.0531452632)""","=""5d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""828.4298913""","=""0.0000014""","=""""","=""3.6434e+07""",AA,"=""(117.5565286773)""","=""(119.0531453463)""","=""5p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""828.4546691""","=""0.0000021""","=""""","=""7.7772e+05""",AA,"=""(117.556528282)""","=""(119.0531001894)""","=""5d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""828.4550159""","=""0.0000014""","=""""","=""6.0733e+06""",AA,"=""(117.5565286773)""","=""(119.0530999581)""","=""5p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""828.4605173""","=""0.0000014""","=""""","=""8.6431e+07""",AA,"=""(117.5566065705)""","=""(119.0531679135)""","=""5f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""828.4605713""","=""0.0000022""","=""""","=""5.8629e+07""",AA,"=""(117.556606712)""","=""(119.0531679573)""","=""5d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""828.4730101""","=""0.0000019""","=""""","=""1.5086e+05""",AA,"=""(117.5566065705)""","=""(119.0531453463)""","=""5f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""828.4731344""","=""0.0000022""","=""""","=""3.9087e+06""",AA,"=""(117.556606712)""","=""(119.0531452632)""","=""5d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""828.4746614""","=""0.0000003""","=""""","=""1.3037e+08""",AA,"=""(117.5566457093)""","=""(119.05318150230)""","=""5g""","=""2G""","=""7/2""","=""6h""","=""2H*""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""828.4746874""","=""0.0000014""","=""""","=""8.9631e+07""",AA,"=""(117.5566457830)""","=""(119.0531815290)""","=""5f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""828.4821599""","=""0.0000007""","=""""","=""2.5610e+04""",AA,"=""(117.5566457093)""","=""(119.0531679573)""","=""5g""","=""2G""","=""7/2""","=""6f""","=""2F*""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""828.4822249""","=""0.0000014""","=""""","=""3.2011e+06""",AA,"=""(117.5566457830)""","=""(119.0531679135)""","=""5f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""828.4826612""","=""0.0000003""","=""""","=""1.3333e+08""",AA,"=""(117.5566692369)""","=""(119.05319057931)""","=""5g""","=""2G""","=""9/2""","=""6h""","=""2H*""","=""11/2""",10,12,,"=""T7771""","=""""",
"=""""","=""828.4876864""","=""0.0000003""","=""""","=""2.9629e+06""",AA,"=""(117.5566692369)""","=""(119.05318150230)""","=""5g""","=""2G""","=""9/2""","=""6h""","=""2H*""","=""9/2""",10,10,,"=""T7771""","=""""",
"=""""","=""828.4947184""","=""0.0000019""","=""""","=""3.0178e+06""",AA,"=""(117.5566457830)""","=""(119.0531453463)""","=""5f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""828.4947237""","=""0.0000007""","=""""","=""9.2218e+05""",AA,"=""(117.5566457093)""","=""(119.0531452632)""","=""5g""","=""2G""","=""7/2""","=""6f""","=""2F*""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""828.4951851""","=""0.0000007""","=""""","=""8.9646e+05""",AA,"=""(117.5566692369)""","=""(119.0531679573)""","=""5g""","=""2G""","=""9/2""","=""6f""","=""2F*""","=""7/2""",10,8,,"=""T7771""","=""""",
"=""""","=""828.4980877""","=""0.0000021""","=""""","=""7.0018e+06""",AA,"=""(117.556606712)""","=""(119.0531001894)""","=""5d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""828.4981374""","=""0.0000019""","=""""","=""3.1694e+06""",AA,"=""(117.5566065705)""","=""(119.0530999581)""","=""5f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""828.5249096""","=""0.0000007""","=""""","=""1.4508e+07""",AA,"=""(117.5565286773)""","=""(119.0529737087)""","=""5p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""828.5300656""","=""0.0000022""","=""""","=""7.7858e+06""",AA,"=""(117.556528282)""","=""(119.0529640008)""","=""5d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
