Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""4p6.12s""","=""2S""","=""1/2""",2,"=""""","=""10.399782""","=""""","=""0.000025""","=""L3465"""
"=""4p6.11d""","=""2D""","=""3/2""",4,"=""""","=""10.43228""","=""""","=""0.00004""","=""L3465"""
"=""4p6.11d""","=""2D""","=""5/2""",6,"=""""","=""10.43289""","=""""","=""0.00004""","=""L3465"""
"=""4p6.10f""","=""2F*""","=""7/2""",8,"=""""","=""10.479268""","=""""","=""0.000025""","=""L3465"""
"=""4p6.10f""","=""2F*""","=""5/2""",6,"=""""","=""10.479268""","=""""","=""0.000025""","=""L3465"""
"=""4p6.10g""","=""2G""","=""9/2""",10,"=""""","=""10.484972""","=""""","=""0.000025""","=""L3465"""
"=""4p6.10g""","=""2G""","=""7/2""",8,"=""""","=""10.484972""","=""""","=""0.000025""","=""L3465"""
"=""4p6.13s""","=""2S""","=""1/2""",2,"=""""","=""10.516228""","=""""","=""0.000025""","=""L3465"""
"=""4p6.12d""","=""2D""","=""3/2""",4,"=""""","=""10.54058""","=""""","=""0.00004""","=""L3465"""
"=""4p6.12d""","=""2D""","=""5/2""",6,"=""""","=""10.54058""","=""""","=""0.00004""","=""L3465"""
"=""4p6.11f""","=""2F*""","=""5/2""",6,"=""""","=""10.575207""","=""""","=""0.000025""","=""L3465"""
"=""4p6.11f""","=""2F*""","=""7/2""",8,"=""""","=""10.575207""","=""""","=""0.000025""","=""L3465"""
"=""4p6.11g""","=""2G""","=""7/2""",8,"=""""","=""10.579609""","=""""","=""0.000025""","=""L3465"""
"=""4p6.11g""","=""2G""","=""9/2""",10,"=""""","=""10.579609""","=""""","=""0.000025""","=""L3465"""
"=""4p6.13d""","=""2D""","=""3/2""",4,"=""""","=""10.62158""","=""""","=""0.00004""","=""L3465"""
"=""4p6.13d""","=""2D""","=""5/2""",6,"=""""","=""10.62158""","=""""","=""0.00004""","=""L3465"""
"=""4p6.12f""","=""2F*""","=""5/2""",6,"=""""","=""10.648246""","=""""","=""0.000025""","=""L3465"""
"=""4p6.12f""","=""2F*""","=""7/2""",8,"=""""","=""10.648246""","=""""","=""0.000025""","=""L3465"""
"=""4p6.14d""","=""2D""","=""3/2""",4,"=""""","=""10.68429""","=""""","=""0.00004""","=""L3465"""
"=""4p6.14d""","=""2D""","=""5/2""",6,"=""""","=""10.68429""","=""""","=""0.00004""","=""L3465"""
"=""Sr III (4p6 1S<0>)""","=""Limit""","=""---""",,"=""""","=""11.0302765""","=""""","=""0.0000025""","=""L13983"""
