Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
S 1P;v=3s2.3p3(2Do)4p,S 1Do;v=3s2.3p3(2Do)4s,7.6336e-08,-1.0683471923806103
S 3D;v=3s2.3p3(2Do)4p,S 3Do;v=3s2.3p3(2Do)4s,4.7348e-08,-1.2814587148342387
S 5Do;v=3s2.3p3(4So)5d,S 5P;v=3s2.3p3(4So)4p,1.3868e-07,-1.8380109425929296
S 5Do;v=3s2.3p3(4So)5d,S 5P;v=3s2.3p3(4So)5p,6.7953e-07,-0.5405214407127499
S 5Do;v=3s2.3p3(4So)5d,S 5F;v=3s2.3p3(4So)4f,3.1177e-06,-0.20037863900726016
S 5Do;v=3s2.3p3(4So)5d,S 5P;v=3s2.3p3(4So)6p,2.1786e-05,-0.052104397345619446
S 1Po;v=3s2.3p3(2Po)4s,S 1D;v=3s2.3p4,2e-09,-8.56088537553328
S 1Po;v=3s2.3p3(2Po)4s,S 1S;v=3s2.3p4,8.6207e-09,-6.9563945234963205
S 3F;v=3s2.3p3(2Do)4p,S 3Do;v=3s2.3p3(2Do)4s,3.945e-08,-1.3133963075877801
S 1F;v=3s2.3p3(2Do)4p,S 1Do;v=3s2.3p3(2Do)4s,4.8309e-08,-1.1656725429688404
S 3Do;v=3s2.3p3(4So)5d,S 3P;v=3s2.3p4,4.0388e-08,-9.75640146645127
S 3Do;v=3s2.3p3(4So)5d,S 3P;v=3s2.3p3(4So)6p,3.7037e-06,-0.09942906545126995
S 3Do;v=3s2.3p3(4So)5d,S 3P;v=3s2.3p3(4So)5p,4.3122e-06,-0.5480967004846402
S 3Do;v=3s2.3p3(4So)5d,S 3F;v=3s2.3p3(4So)4f,4.717e-06,-0.25243840297159004
S 3Do;v=3s2.3p3(4So)5d,S 1D;v=3s2.3p4,0.00022371,-8.61098623435201
S 5F;v=3s2.3p3(4So)5f,S 5Do;v=3s2.3p3(4So)3d,1.1725e-07,-1.3958562957103702
S 5F;v=3s2.3p3(4So)5f,S 5Do;v=3s2.3p3(4So)5d,3.1847e-05,-0.10808693075517972
S 3F;v=3s2.3p3(4So)5f,S 3Do;v=3s2.3p3(4So)3d,1.5676e-07,-1.1132904275248503
S 3F;v=3s2.3p3(4So)5f,S 3Do;v=3s2.3p3(4So)4d,4.5376e-07,-0.3957732282136899
S 3F;v=3s2.3p3(4So)5f,S 3Do;v=3s2.3p3(4So)5d,1.3827e-05,-0.055989972389358655
S 3P;v=3s2.3p3(2Do)4p,S 3Do;v=3s2.3p3(2Do)4s,6.4516e-08,-1.4383818947571996
S 3P;v=3s2.3p3(2Do)4p,S 3So;v=3s2.3p3(4So)4s,6.9444e-07,-2.9863632925971997
S 3P;v=3s2.3p3(2Do)4p,S 3So;v=3s2.3p3(4So)5s,2.8571e-06,-1.0001078637643506
S 3P;v=3s2.3p3(2Do)4p,S 3So;v=3s2.3p3(4So)6s,8.2645e-06,-0.3344210634089304
S 3P;v=3s2.3p3(2Do)4p,S 3So;v=3s2.3p3(4So)7s,0.00015898,-0.028844258408929235
S 1Po;v=3s2.3p3(2Do)3d,S 1S;v=3s2.3p4,1.4493e-08,-7.346923341098679
