obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""5.7522""","=""""","=""2.59e+07""",E,"=""102.1190""","=""317.660""","=""2p4""","=""3P""","=""0""","=""2s2.2p.3d""","=""3P*""","=""1""",1,3,,"=""u31""","=""""",
"=""""","=""6.0103""","=""""","=""5.30e+07""",D,"=""107.6756""","=""313.960""","=""2p4""","=""1D""","=""2""","=""2s2.2p.3d""","=""1D*""","=""2""",5,5,,"=""u31""","=""""",
"=""""","=""6.2392""","=""""","=""4.81e+07""",D,"=""[122.3397]""","=""321.058?""","=""2p4""","=""1S""","=""0""","=""2s2.2p.3d""","=""1P*""","=""1""",1,3,,"=""u31""","=""""",
"=""""","=""6.5805""","=""""","=""5.89e+06""",D+,"=""100.6382""","=""289.049""","=""2p4""","=""3P""","=""2""","=""2s2.2p.3s""","=""3P*""","=""2""",5,5,,"=""u31""","=""""",
"=""""","=""6.6190""","=""""","=""1.51e+06""",C,"=""101.7329""","=""289.049""","=""2p4""","=""3P""","=""1""","=""2s2.2p.3s""","=""3P*""","=""2""",3,5,,"=""u31""","=""""",
"=""""","=""6.6288""","=""""","=""2.42e+06""",D+,"=""100.6382""","=""287.676""","=""2p4""","=""3P""","=""2""","=""2s2.2p.3s""","=""3P*""","=""1""",5,3,,"=""u31""","=""""",
"=""""","=""6.6679""","=""""","=""1.47e+06""",D,"=""101.7329""","=""287.676""","=""2p4""","=""3P""","=""1""","=""2s2.2p.3s""","=""3P*""","=""1""",3,3,,"=""u31""","=""""",
"=""""","=""6.6817""","=""""","=""1.69e+06""",D+,"=""102.1190""","=""287.676""","=""2p4""","=""3P""","=""0""","=""2s2.2p.3s""","=""3P*""","=""1""",1,3,,"=""u31""","=""""",
"=""""","=""10.18820+""","=""""","=""7.22e+01""",D,"=""0.64571""","=""[122.3397]""","=""2s2.2p2""","=""3P""","=""1""","=""2p4""","=""1S""","=""0""",3,1,M1,"=""T6645""","=""""",
"=""""","=""10.26327+""","=""""","=""1.64e+02""",D,"=""1.53593""","=""[122.3397]""","=""2s2.2p2""","=""3P""","=""2""","=""2p4""","=""1S""","=""0""",5,1,E2,"=""T6645""","=""""",
"=""""","=""10.87441+""","=""""","=""7.63e+04""",C,"=""8.32508""","=""[122.3397]""","=""2s2.2p2""","=""1D""","=""2""","=""2p4""","=""1S""","=""0""",5,1,E2,"=""T6645""","=""""",
"=""""","=""11.51461+""","=""""","=""2.85e+02""",D+,"=""0.0000""","=""107.6756""","=""2s2.2p2""","=""3P""","=""0""","=""2p4""","=""1D""","=""2""",1,5,E2,"=""T6645""","=""""",
"=""""","=""11.58408+""","=""""","=""1.28e+01""",D,"=""0.64571""","=""107.6756""","=""2s2.2p2""","=""3P""","=""1""","=""2p4""","=""1D""","=""2""",3,5,M1,"=""T6645""","=""""",
"=""""","=""11.58408+""","=""""","=""2.44e+02""",D+,"=""0.64571""","=""107.6756""","=""2s2.2p2""","=""3P""","=""1""","=""2p4""","=""1D""","=""2""",3,5,E2,"=""T6645""","=""""",
"=""""","=""12.18723+""","=""""","=""8.52e+00""",D,"=""0.0000""","=""101.7329""","=""2s2.2p2""","=""3P""","=""0""","=""2p4""","=""3P""","=""1""",1,3,M1,"=""T6645""","=""""",
"=""""","=""12.21841+""","=""""","=""3.92e+01""",D,"=""0.64571""","=""102.1190""","=""2s2.2p2""","=""3P""","=""1""","=""2p4""","=""3P""","=""0""",3,1,M1,"=""T6645""","=""""",
"=""""","=""12.31979+""","=""""","=""9.12e+03""",C,"=""0.0000""","=""100.6382""","=""2s2.2p2""","=""3P""","=""0""","=""2p4""","=""3P""","=""2""",1,5,E2,"=""T6645""","=""""",
"=""""","=""12.32655+""","=""""","=""4.56e+04""",C,"=""1.53593""","=""102.1190""","=""2s2.2p2""","=""3P""","=""2""","=""2p4""","=""3P""","=""0""",5,1,E2,"=""T6645""","=""""",
"=""""","=""12.37405+""","=""""","=""4.51e+01""",D,"=""1.53593""","=""101.7329""","=""2s2.2p2""","=""3P""","=""2""","=""2p4""","=""3P""","=""1""",5,3,M1,"=""T6645""","=""""",
"=""""","=""12.39935+""","=""""","=""1.99e+04""",C,"=""0.64571""","=""100.6382""","=""2s2.2p2""","=""3P""","=""1""","=""2p4""","=""3P""","=""2""",3,5,E2,"=""T6645""","=""""",
"=""""","=""13.21879+""","=""""","=""4.47e+01""",D,"=""8.32508""","=""102.1190""","=""2s2.2p2""","=""1D""","=""2""","=""2p4""","=""3P""","=""0""",5,1,E2,"=""T6645""","=""""",
"=""""","=""13.27343+""","=""""","=""3.31e+01""",D,"=""8.32508""","=""101.7329""","=""2s2.2p2""","=""1D""","=""2""","=""2p4""","=""3P""","=""1""",5,3,M1,"=""T6645""","=""""",
"=""""","=""13.27343+""","=""""","=""3.00e+02""",D+,"=""8.32508""","=""101.7329""","=""2s2.2p2""","=""1D""","=""2""","=""2p4""","=""3P""","=""1""",5,3,E2,"=""T6645""","=""""",
"=""""","=""14.5433+""","=""""","=""1.55e+01""",D,"=""16.4811""","=""101.7329""","=""2s2.2p2""","=""1S""","=""0""","=""2p4""","=""3P""","=""1""",1,3,M1,"=""T6645""","=""""",
"=""""","=""15.5809""","=""""","=""6.71e+09""",D,"=""321.217?""","=""400.79?""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s2.2p.4d""","=""3D*""","=""3""",5,7,,"=""T5520c4,LS""","=""""",
"=""""","=""15.7659""","=""""","=""7.69e+06""",C,"=""23.0922+x""","=""101.7329""","=""2s.2p3""","=""5S*""","=""2""","=""2p4""","=""3P""","=""1""",5,3,,"=""u31""","=""""",
"=""""","=""15.8385""","=""""","=""1.01e+07""",C,"=""44.0595""","=""[122.3397]""","=""2s.2p3""","=""3D*""","=""1""","=""2p4""","=""1S""","=""0""",3,1,,"=""u31""","=""""",
"=""""","=""15.9885""","=""""","=""1.93e+07""",C+,"=""23.0922+x""","=""100.6382""","=""2s.2p3""","=""5S*""","=""2""","=""2p4""","=""3P""","=""2""",5,5,,"=""u31""","=""""",
