Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s2.2p.4d""","=""3P*""","=""2""",5,"=""""","=""227.512""","=""""","=""0.012""","="""""
"=""1s2.2p.4d""","=""3P*""","=""1""",3,"=""""","=""227.547""","=""?""","=""0.012""","="""""
"=""1s2.2p.4d""","=""1F*""","=""3""",7,"=""""","=""227.990""","=""""","=""0.012""","="""""
"=""1s2.2s.5p""","=""1P*""","=""1""",3,"=""""","=""227.996""","=""""","=""0.012""","="""""
"=""1s2.2p.4d""","=""1P*""","=""1""",3,"=""""","=""228.517""","=""""","=""0.012""","="""""
"=""1s2.2s.5d""","=""3D?""","=""3""",7,"=""""","=""229.206""","=""?""","=""0.012""","="""""
"=""1s2.2s.5d""","=""3D?""","=""1""",3,"=""""","=""229.206""","=""?""","=""0.012""","="""""
"=""1s2.2s.5d""","=""3D?""","=""2""",5,"=""""","=""229.206""","=""?""","=""0.012""","="""""
"=""1s2.2s.5d""","=""1D""","=""2""",5,"=""""","=""229.242""","=""""","=""0.012""","="""""
"=""1s2.2s.6p""","=""1P*""","=""1""",3,"=""""","=""239.402""","=""""","=""0.012""","="""""
"=""1s2.2s.6d""","=""3D?""","=""3""",7,"=""""","=""239.715""","=""""","=""0.012""","="""""
"=""1s2.2s.6d""","=""3D?""","=""1""",3,"=""""","=""239.715""","=""""","=""0.012""","="""""
"=""1s2.2s.6d""","=""3D?""","=""2""",5,"=""""","=""239.715""","=""""","=""0.012""","="""""
"=""1s2.2s.6d""","=""1D""","=""2""",5,"=""""","=""239.938""","=""""","=""0.012""","="""""
"=""1s2.2p.5p""","=""3P""","=""2""",5,"=""""","=""246.565""","=""""","=""0.012""","="""""
"=""1s2.2p.5p""","=""1D""","=""2""",5,"=""""","=""246.796""","=""""","=""0.012""","="""""
"=""1s2.2p.5d""","=""1D*""","=""2""",5,"=""""","=""246.880""","=""""","=""0.012""","="""""
"=""1s2.2p.5d""","=""3D*""","=""3""",7,"=""""","=""247.270""","=""""","=""0.012""","="""""
"=""1s2.2p.5d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","="""""
"=""1s2.2p.5d""","=""3P*""","=""2""",5,"=""""","=""247.340""","=""""","=""0.012""","="""""
"=""1s2.2p.5d""","=""3P*""","=""1""",3,"=""""","=""247.373""","=""?""","=""0.012""","="""""
"=""1s2.2p.5d""","=""1F*""","=""3""",7,"=""""","=""247.737""","=""""","=""0.012""","="""""
"=""1s2.2p.6p""","=""3D?""","=""3""",7,"=""""","=""257.507""","=""?""","=""0.012""","="""""
"=""1s2.2p.6p""","=""3D?""","=""1""",3,"=""""","=""257.507""","=""?""","=""0.012""","="""""
"=""1s2.2p.6p""","=""3D?""","=""2""",5,"=""""","=""257.507""","=""?""","=""0.012""","="""""
"=""1s2.2p.6d""","=""3D*""","=""1""",3,"=""""","=""257.944""","=""""","=""0.012""","="""""
"=""1s2.2p.6d""","=""3D*""","=""2""",5,"=""""","=""257.944""","=""""","=""0.012""","="""""
"=""1s2.2p.6d""","=""3D*""","=""3""",7,"=""""","=""257.944""","=""""","=""0.012""","="""""
"=""1s2.2p.6d""","=""3P*""","=""2""",5,"=""""","=""258.032""","=""""","=""0.012""","="""""
"=""1s2.2p.6d""","=""3P*""","=""1""",3,"=""""","=""258.032""","=""""","=""0.012""","="""""
"=""1s2.2p.6d""","=""3P*""","=""0""",1,"=""""","=""258.032""","=""""","=""0.012""","="""""
"=""1s2.2p.6d""","=""1F*""","=""3""",7,"=""""","=""258.285""","=""""","=""0.012""","="""""
"=""Na IX (2s 2S<1/2>)""","=""Limit""","=""---""",,"=""[""","=""264.192""","=""]""","=""0.022""","=""L11770"""
