obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""219.9507""","=""0.0005""","=""219.95040""","=""75""","=""""",,"=""19.4111657""","=""25.0480819""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""220.1820""","=""0.001""","=""220.18173""","=""1""","=""""",,"=""19.4111657""","=""25.0421595""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""220.2496""","=""0.0005""","=""220.2497""","=""3""","=""""",,"=""21.0349776""","=""26.664233""","=""4p5.4d""","=""1P*""","=""1""","=""4p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""220.5478""","=""0.0005""","=""220.54765""","=""100""","=""""",,"=""18.2049213""","=""23.8265727""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""220.8550""","=""0.0005""","=""220.85499""","=""300""","=""""",,"=""18.2049213""","=""23.8187497""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""221.4158""","=""0.0005""","=""221.41545""","=""100""","=""""",,"=""19.482490""","=""25.0821084""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""221.4373""","=""0.0005""","=""221.43712""","=""20""","=""""",,"=""19.482490""","=""25.0815602""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""221.6025""","=""0.0005""","=""""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""221.6846""","=""0.0005""","=""221.68368""","=""2""","=""""",,"=""19.482490""","=""25.0753329""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""221.7770""","=""0.0005""","=""221.77710""","=""10000""","=""""",,"=""18.2049213""","=""23.7954084""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""221.8627""","=""0.0005""","=""221.86252""","=""15""","=""""",,"=""17.7325096""","=""23.3208440""","=""4p5.4d""","=""3P*""","=""0""","=""4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L2590""",
"=""221.9017""","=""0.001""","=""221.90120""","=""1""","=""""",,"=""19.482490""","=""25.0698507""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""222.4485""","=""0.0005""","=""222.44837""","=""200""","=""""",,"=""19.482490""","=""25.0561070""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""222.4776""","=""0.0005""","=""222.47733""","=""35""","=""""",,"=""18.2049213""","=""23.7778127""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""222.4841""","=""0.001""","=""222.48419""","=""1""","=""""",,"=""19.1275357""","=""24.7002553""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""223.1103""","=""0.0005""","=""223.11017""","=""100""","=""""",,"=""17.7870182""","=""23.3441025""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""223.8420""","=""0.0005""","=""223.84208""","=""400""","=""""",,"=""19.1275357""","=""24.6664495""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""224.8195""","=""0.0005""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""225.1348""","=""0.0005""","=""225.13475""","=""500""","=""""",,"=""19.1275357""","=""24.6346464""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""225.2128""","=""0.0005""","=""225.21253""","=""200""","=""""",,"=""19.225427""","=""24.7306362""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""225.4889""","=""0.0005""","=""225.48885""","=""800""","=""""",,"=""19.225427""","=""24.7238899""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""225.5249""","=""0.0005""","=""225.52496""","=""200""","=""""",,"=""19.225427""","=""24.7230096""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""225.5962""","=""0.0005""","=""225.59607""","=""50""","=""""",,"=""17.8482533""","=""23.3441025""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""225.7518""","=""0.001""","=""225.75155""","=""1""","=""""",,"=""19.4329127""","=""24.9249767""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""226.2767""","=""0.0005""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""226.4245""","=""0.0005""","=""226.42463""","=""200""","=""""",,"=""19.1275357""","=""24.6032738""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L2590""",
"=""226.4635""","=""0.0005""","=""226.46357""","=""500""","=""""",,"=""19.2558396""","=""24.7306362""","=""4p5.4d""","=""3D*""","=""1""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""226.5070""","=""0.0005""","=""226.50710""","=""60""","=""""",,"=""17.7870182""","=""23.2607628""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""226.5559""","=""0.001""","=""226.55485""","=""1""","=""""",,"=""17.8482533""","=""23.3208440""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""227.4972""","=""0.0005""","=""227.49714""","=""125""","=""""",,"=""17.7325096""","=""23.1824330""","=""4p5.4d""","=""3P*""","=""0""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",1,3,,"=""""","=""L2590""",
"=""227.6617""","=""0.0005""","=""227.66182""","=""15""","=""""",,"=""20.3240539""","=""25.7700351""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""228.7526""","=""0.0005""","=""228.75236""","=""500""","=""""",,"=""17.8482533""","=""23.2682716""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""229.0701""","=""0.0005""","=""229.06971""","=""30""","=""""",,"=""17.8482533""","=""23.2607628""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""229.1932""","=""0.0005""","=""""","=""10""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""229.2414""","=""0.0005""","=""229.24127""","=""5000""","=""""",,"=""18.4348031""","=""23.8432620""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""229.7956""","=""0.0005""","=""229.79549""","=""150""","=""""",,"=""17.7870182""","=""23.1824330""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",3,3,,"=""""","=""L2590""",
"=""229.9195""","=""0.001""","=""229.91929""","=""1""","=""""",,"=""19.9862740""","=""25.3787837""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L2590""",
"=""229.9511""","=""0.0005""","=""229.95084""","=""300""","=""""",,"=""18.4348031""","=""23.8265727""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""230.2853""","=""0.0005""","=""230.28497""","=""100""","=""""",,"=""18.4348031""","=""23.8187497""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""232.0494""","=""0.001""","=""232.04936""","=""1""","=""""",,"=""18.4348031""","=""23.7778127""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""232.3745""","=""0.0005""","=""232.37422""","=""50""","=""""",,"=""18.4348031""","=""23.7703433""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""232.4336""","=""0.0005""","=""232.43348""","=""100""","=""""",,"=""17.8482533""","=""23.1824330""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""233.0766""","=""0.0005""","=""233.07620""","=""75""","=""""",,"=""19.4111657""","=""24.7306362""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""233.1990""","=""0.0005""","=""233.19901""","=""100""","=""""",,"=""19.6083075""","=""24.9249767""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""233.3723""","=""0.0005""","=""233.37217""","=""250""","=""""",,"=""19.4111657""","=""24.7238899""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""233.4109""","=""0.0005""","=""233.41085""","=""2000""","=""""",,"=""19.4111657""","=""24.7230096""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""233.8648""","=""0.0005""","=""233.86468""","=""8""","=""""",,"=""20.4684992""","=""25.7700351""","=""4p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""234.5924""","=""0.0005""","=""234.59235""","=""125""","=""""",,"=""19.4329127""","=""24.7180040""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""235.3828""","=""0.0005""","=""235.38283""","=""350""","=""""",,"=""19.4329127""","=""24.7002553""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""235.4677""","=""0.0005""","=""235.46775""","=""300""","=""""",,"=""19.4525611""","=""24.7180040""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L2590""",
"=""235.7692""","=""0.0005""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""235.8031""","=""0.0005""","=""235.80290""","=""30""","=""""",,"=""19.1275357""","=""24.385495""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""235.8410""","=""0.0005""","=""""","=""2h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""235.8761""","=""0.0005""","=""235.87604""","=""300""","=""""",,"=""18.0119430""","=""23.2682716""","=""4p5.4d""","=""3F*""","=""4""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",9,7,,"=""""","=""L2590""",
"=""236.2642""","=""0.0005""","=""236.26415""","=""25""","=""""",,"=""19.4525611""","=""24.7002553""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",7,5,,"=""""","=""L2590""",
"=""236.4991""","=""0.0005""","=""236.49893""","=""300""","=""""",,"=""19.482490""","=""24.7249747""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""236.5039""","=""0.0005""","=""236.50374""","=""200""","=""""",,"=""19.4329127""","=""24.6752907""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""236.5479""","=""0.0005""","=""236.54788""","=""65""","=""""",,"=""19.482490""","=""24.7238899""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""236.5877""","=""0.0005""","=""236.58761""","=""200""","=""""",,"=""19.482490""","=""24.7230096""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""236.8235""","=""0.0005""","=""236.82361""","=""300""","=""""",,"=""19.1275357""","=""24.362833""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""236.9037""","=""0.0005""","=""236.90327""","=""30""","=""""",,"=""19.4329127""","=""24.6664495""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""237.3936""","=""0.0005""","=""237.39349""","=""200""","=""""",,"=""19.4525611""","=""24.6752907""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L2590""",
"=""237.7964""","=""0.0005""","=""237.79603""","=""65""","=""""",,"=""19.4525611""","=""24.6664495""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L2590""",
"=""237.8664""","=""0.0005""","=""""","=""80""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""238.3522""","=""0.0005""","=""238.35168""","=""50""","=""""",,"=""19.4329127""","=""24.6346464""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""238.6066""","=""0.0005""","=""238.60669""","=""2000""","=""""",,"=""19.4525611""","=""24.6487356""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L2590""",
"=""240.6670""","=""0.0005""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""241.0145""","=""0.0005""","=""""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""241.2529""","=""0.001""","=""241.25283""","=""1""","=""""",,"=""18.2049213""","=""23.3441025""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""241.7176""","=""0.001""","=""""","=""65w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""241.7223""","=""0.001""","=""""","=""125p""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""242.4703""","=""0.0005""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""242.5043""","=""0.0005""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""243.4905""","=""0.0005""","=""243.49071""","=""400""","=""""",,"=""19.6083075""","=""24.7002553""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""243.9209""","=""0.001""","=""243.92055""","=""1""","=""""",,"=""20.4534261""","=""25.5364007""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""244.3808""","=""0.0005""","=""244.38088""","=""75""","=""""",,"=""20.4534261""","=""25.5268263""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""244.8664""","=""0.0005""","=""244.86593""","=""3""","=""""",,"=""18.2049213""","=""23.2682716""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""245.1181""","=""0.0005""","=""245.11807""","=""125""","=""""",,"=""19.6083075""","=""24.6664495""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""245.2296""","=""0.0005""","=""245.22960""","=""65""","=""""",,"=""18.2049213""","=""23.2607628""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""245.2942""","=""0.0005""","=""245.29424""","=""15""","=""""",,"=""20.4534261""","=""25.5079353""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""245.9886""","=""0.0005""","=""245.98858""","=""800""","=""""",,"=""19.6777620""","=""24.7180040""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""246.0277""","=""0.0005""","=""246.02792""","=""75""","=""""",,"=""20.4684992""","=""25.5079353""","=""4p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""246.5686""","=""0.0005""","=""246.56820""","=""30""","=""""",,"=""19.1275357""","=""24.155929""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""246.6692""","=""0.0005""","=""246.66900""","=""65""","=""""",,"=""19.6083075""","=""24.6346464""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""246.8582""","=""0.0005""","=""246.85787""","=""10""","=""""",,"=""19.6777620""","=""24.7002553""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""247.1920""","=""0.0005""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""247.2947""","=""0.0005""","=""247.29495""","=""50000""","=""""",,"=""18.830352""","=""23.8439682""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""247.3982""","=""0.0005""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""248.0913""","=""0.001""","=""248.09102""","=""2l""","=""""",,"=""19.6777620""","=""24.6752907""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""248.1564""","=""0.0005""","=""248.15596""","=""10""","=""""",,"=""18.830352""","=""23.8265727""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""248.2186""","=""0.0005""","=""248.21829""","=""40""","=""""",,"=""19.6083075""","=""24.6032738""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L2590""",
"=""248.5308""","=""0.0005""","=""248.53070""","=""300""","=""""",,"=""19.6777620""","=""24.6664495""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""248.5451""","=""0.0005""","=""248.54513""","=""700""","=""""",,"=""18.830352""","=""23.8187497""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""248.6516""","=""0.0005""","=""248.65160""","=""65""","=""""",,"=""20.7837732""","=""25.7700351""","=""4p5.(2P*<1/2>).5p""","=""2[1/2]""","=""0""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L2590""",
"=""249.7136""","=""0.0005""","=""249.71357""","=""2000""","=""""",,"=""18.830352""","=""23.7954084""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""249.8476""","=""0.001""","=""""","=""2w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""249.9155""","=""0.0005""","=""249.9154""","=""70""","=""""",,"=""20.3240539""","=""25.285101""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""250.1253""","=""0.0005""","=""250.12526""","=""125""","=""""",,"=""19.6777620""","=""24.6346464""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""250.3426""","=""0.0005""","=""250.3425""","=""200""","=""""",,"=""19.4329127""","=""24.385495""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""250.4071""","=""0.0005""","=""250.4070""","=""150""","=""""",,"=""20.3240539""","=""25.275362""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L2590""",
"=""250.5827""","=""0.0005""","=""250.58239""","=""100""","=""""",,"=""21.0349776""","=""25.982819""","=""4p5.4d""","=""1P*""","=""1""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""250.6016""","=""0.0005""","=""250.60168""","=""90""","=""""",,"=""18.830352""","=""23.7778127""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""251.0460""","=""0.0005""","=""251.04608""","=""150""","=""""",,"=""19.9862740""","=""24.9249767""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L2590""",
"=""251.4934""","=""0.0005""","=""251.4933""","=""250""","=""""",,"=""19.4329127""","=""24.362833""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""251.6870""","=""0.0005""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""252.4995""","=""0.0005""","=""252.4997""","=""1000""","=""""",,"=""19.4525611""","=""24.362833""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L2590""",
"=""253.7520""","=""0.0005""","=""253.75186""","=""10""","=""""",,"=""18.4348031""","=""23.3208440""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""256.6071""","=""0.0005""","=""256.6071""","=""150""","=""""",,"=""20.4534261""","=""25.285101""","=""4p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""257.4099""","=""0.0005""","=""257.4101""","=""50""","=""""",,"=""20.4684992""","=""25.285101""","=""4p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L2590""",
